log(E / eV)	log(z / pc)	t / yr	 logQ
9.03448	1.7931	20.1374	42.9761
9.41379	1.7931	20.1374	42.2186
9.7931	1.7931	20.1374	41.4605
10.1724	1.7931	20.1374	40.702
10.5517	1.7931	20.1374	39.9435
10.931	1.7931	20.1374	39.1847
11.3103	1.7931	20.1374	38.4258
11.6897	1.7931	20.1374	37.6665
12.069	1.7931	20.1374	36.9062
12.4483	1.7931	20.1374	36.1435
12.8276	1.7931	20.1374	35.3751
13.2069	1.7931	20.1374	34.593
13.5862	1.7931	20.1374	33.7782
13.9655	1.7931	20.1374	32.885
14.3448	1.7931	20.1374	31.8041
14.7241	1.7931	20.1374	30.2737
15.1034	1.7931	20.1374	27.6665
