log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
9.24378	190.927	381.187	22.8228	40.3661	41.733	39.3462	41.753
9.4761	190.927	381.187	8.99175	40.4352	41.8045	39.422	41.8244
9.70842	190.927	381.187	-14.8418	40.4802	41.892	39.4871	41.9102
9.94075	190.927	381.187	-55.7532	40.5963	41.9252	39.5319	41.9468
10.1731	190.927	381.187	-125.822	40.6248	41.9615	39.5805	41.9828
10.4054	190.927	381.187	-245.674	40.6358	41.9823	39.6271	42.0033
10.6377	190.927	381.187	0	40.7532	42.0467	39.6612	42.07
10.87	190.927	381.187	0	40.7103	42.0513	39.6562	42.0723
11.1024	190.927	381.187	0	40.7131	42.0576	39.6293	42.0784
11.3347	190.927	381.187	0	40.5909	42.0038	39.6335	42.0221
11.567	190.927	381.187	0	40.197	42.1148	39.5969	42.1213
11.7993	190.927	381.187	0	40.2374	41.9829	39.5352	41.9922
12.0317	190.927	381.187	0	39.936	41.9197	39.4246	41.9256
12.264	190.927	381.187	0	40.1176	41.9968	39.3851	42.0035
12.4963	190.927	381.187	0	39.046	41.7826	39.2361	41.7846
12.7286	190.927	381.187	0	38.6678	41.7265	39.1374	41.728
12.9609	190.927	381.187	0	38.827	41.5073	39.004	41.5096
13.1933	190.927	381.187	0	38.7352	41.4525	38.9128	41.4546
13.4256	190.927	381.187	0	37.1823	41.125	38.7648	41.127
13.6579	190.927	381.187	0	37.2627	41.0721	38.6008	41.0736
13.8902	190.927	381.187	0	37.0096	40.7157	38.422	40.718
14.1226	190.927	381.187	0	35.5146	39.9413	38.1073	39.9476
14.3549	190.927	381.187	0	35.5039	39.9356	37.8205	39.9389
14.5872	190.927	381.187	0	35.0455	39.4751	37.4959	39.4796
14.8195	190.927	381.187	0	35.5247	39.6959	36.9961	39.6968
15.0519	190.927	381.187	0	32.5395	37.144	35.8723	37.1667
15.2842	190.927	381.187	0	0	0	0	0
15.5165	190.927	381.187	0	0	0	0	0
15.7488	190.927	381.187	0	0	0	0	0
15.9812	190.927	381.187	0	0	0	0	0
16.2135	190.927	381.187	0	0	0	0	0
16.4458	190.927	381.187	0	0	0	0	0
16.6781	190.927	381.187	0	0	0	0	0
16.9104	190.927	381.187	0	0	0	0	0
17.1428	190.927	381.187	0	0	0	0	0
17.3751	190.927	381.187	0	0	0	0	0
-5.62145	197.6	387.036	39.2831	0	0	0	39.2831
-5.38912	197.6	387.036	39.4018	0	0	28.7414	39.4018
-5.1568	197.6	387.036	39.5224	0	0	29.3434	39.5224
-4.92448	197.6	387.036	39.6363	0	0	29.8275	39.6363
-4.69215	197.6	387.036	39.7547	0	0	30.2639	39.7547
-4.45983	197.6	387.036	39.8755	0	0	30.6675	39.8755
-4.22751	197.6	387.036	39.9879	0	0	31.0377	39.9879
-3.99518	197.6	387.036	40.103	0	0	31.3471	40.103
-3.76286	197.6	387.036	40.2225	0	0	31.6375	40.2225
-3.53054	197.6	387.036	40.3348	0	0	31.9115	40.3348
-3.29821	197.6	387.036	40.4496	0	27.887	32.1573	40.4496
-3.06589	197.6	387.036	40.5702	0	29.0663	32.3865	40.5702
-2.83357	197.6	387.036	40.6829	0	29.9169	32.607	40.6829
-2.60124	197.6	387.036	40.7946	0	30.6828	32.8203	40.7946
-2.36892	197.6	387.036	40.9113	0	31.4078	33.0099	40.9113
-2.1366	197.6	387.036	41.0198	0	32.1053	33.1988	41.0198
-1.90427	197.6	387.036	41.1262	0	32.7783	33.3873	41.1262
-1.67195	197.6	387.036	41.2392	0	33.4212	33.5536	41.2392
-1.43963	197.6	387.036	41.3447	0	34.0215	33.7248	41.3447
-1.2073	197.6	387.036	41.4435	25.6031	34.5587	33.8979	41.4435
-0.974981	197.6	387.036	41.5447	28.5252	35.0172	34.0536	41.5447
-0.742658	197.6	387.036	41.6344	29.4045	35.4109	34.2073	41.6344
-0.510335	197.6	387.036	41.7122	30.167	35.7685	34.3691	41.7122
-0.278012	197.6	387.036	41.7937	30.8847	36.0947	34.5152	41.7937
-0.0456883	197.6	387.036	41.8666	31.5772	36.3848	34.6637	41.8666
0.186635	197.6	387.036	41.9238	32.2493	36.6395	34.8157	41.9238
0.418958	197.6	387.036	41.9833	32.8974	36.866	34.9554	41.9833
0.651281	197.6	387.036	42.0347	33.5111	37.0859	35.0946	42.0347
0.883605	197.6	387.036	42.0641	34.0714	37.2792	35.24	42.0641
1.11593	197.6	387.036	42.0953	34.5577	37.448	35.3759	42.0953
1.34825	197.6	387.036	42.128	34.9707	37.6312	35.5135	42.128
1.58057	197.6	387.036	42.1411	35.3393	37.7928	35.654	42.1412
1.8129	197.6	387.036	42.1573	35.6781	37.9298	35.7816	42.1574
2.04522	197.6	387.036	42.1826	35.982	38.0785	35.9147	42.1826
2.27754	197.6	387.036	42.1868	36.2472	38.223	36.048	42.1868
2.50987	197.6	387.036	42.1868	36.4812	38.3547	36.1732	42.1869
2.74219	197.6	387.036	42.1986	36.7045	38.4717	36.3035	42.1987
2.97451	197.6	387.036	42.1925	36.9033	38.6056	36.4356	42.1926
3.20684	197.6	387.036	42.1817	37.0914	38.7413	36.5579	42.1819
3.43916	197.6	387.036	42.1907	37.262	38.8472	36.687	42.1909
3.67148	197.6	387.036	42.1876	37.4289	38.9907	36.812	42.1879
3.90381	197.6	387.036	42.1741	37.576	39.1115	36.9242	42.1745
4.13613	197.6	387.036	42.174	37.7197	39.2049	37.0441	42.1745
4.36845	197.6	387.036	42.1582	37.8671	39.3639	37.1724	42.1589
4.60078	197.6	387.036	42.1254	37.9967	39.44	37.2894	42.1263
4.8331	197.6	387.036	42.1119	38.1193	39.5875	37.4036	42.1133
5.06542	197.6	387.036	42.0941	38.2603	39.6699	37.5251	42.0958
5.29775	197.6	387.036	42.0572	38.3849	39.8289	37.638	42.0599
5.53007	197.6	387.036	42.0318	38.4955	39.8813	37.7503	42.035
5.76239	197.6	387.036	41.9949	38.6275	40.0624	37.8633	42.0001
5.99472	197.6	387.036	41.9225	38.7719	40.1254	37.9757	41.9297
6.22704	197.6	387.036	41.8558	38.8479	40.2838	38.0679	41.8677
6.45936	197.6	387.036	41.7885	39.0008	40.388	38.1964	41.8062
6.69169	197.6	387.036	41.6786	39.0942	40.5554	38.2978	41.7113
6.92401	197.6	387.036	41.5614	39.2193	40.6123	38.3953	41.6097
7.15633	197.6	387.036	41.4393	39.3458	40.7892	38.4946	41.5303
7.38866	197.6	387.036	41.2201	39.4798	40.8747	38.5941	41.388
7.62098	197.6	387.036	40.8755	39.5841	40.9985	38.6887	41.2529
7.8533	197.6	387.036	40.4596	39.7012	41.1045	38.7882	41.2086
8.08562	197.6	387.036	39.9304	39.8087	41.2421	38.8809	41.2796
8.31795	197.6	387.036	39.1686	39.9089	41.3298	38.9706	41.3507
8.55027	197.6	387.036	37.7685	39.9872	41.4381	39.0524	41.455
8.78259	197.6	387.036	35.1662	40.1383	41.5686	39.1394	41.586
9.01492	197.6	387.036	30.504	40.185	41.5962	39.2214	41.6145
9.24724	197.6	387.036	22.3249	40.3535	41.7219	39.2955	41.7416
9.47956	197.6	387.036	8.14123	40.4221	41.7943	39.3716	41.8139
9.71189	197.6	387.036	-16.2944	40.4675	41.8807	39.437	41.8987
9.94421	197.6	387.036	-58.2339	40.5842	41.917	39.4823	41.9383
10.1765	197.6	387.036	-130.058	40.6127	41.9518	39.5314	41.9728
10.4089	197.6	387.036	-252.907	40.6249	41.9742	39.5784	41.9948
10.6412	197.6	387.036	0	40.7423	42.0386	39.6129	42.0615
10.8735	197.6	387.036	0	40.7011	42.0452	39.6088	42.066
11.1058	197.6	387.036	0	40.7031	42.0511	39.5825	42.0716
11.3382	197.6	387.036	0	40.5831	41.9986	39.5872	42.0166
11.5705	197.6	387.036	0	40.1917	42.1104	39.5511	42.1168
11.8028	197.6	387.036	0	40.2348	41.9774	39.4899	41.9865
12.0351	197.6	387.036	0	39.9344	41.9157	39.3796	41.9215
12.2674	197.6	387.036	0	40.1155	41.992	39.3403	41.9987
12.4998	197.6	387.036	0	39.0464	41.7788	39.1912	41.7807
12.7321	197.6	387.036	0	38.6685	41.7219	39.0924	41.7233
12.9644	197.6	387.036	0	38.8278	41.5043	38.959	41.5065
13.1967	197.6	387.036	0	38.7356	41.4485	38.8677	41.4505
13.4291	197.6	387.036	0	37.1833	41.1219	38.7193	41.1237
13.6614	197.6	387.036	0	37.2636	41.0675	38.5553	41.0689
13.8937	197.6	387.036	0	37.0104	40.7113	38.3761	40.7134
14.126	197.6	387.036	0	35.515	39.9409	38.0608	39.9466
14.3584	197.6	387.036	0	35.504	39.9349	37.7739	39.9379
14.5907	197.6	387.036	0	35.0452	39.4738	37.4486	39.4779
14.823	197.6	387.036	0	35.5238	39.6927	36.9486	39.6935
15.0553	197.6	387.036	0	32.5366	37.1412	35.823	37.1616
15.2876	197.6	387.036	0	0	0	0	0
15.52	197.6	387.036	0	0	0	0	0
15.7523	197.6	387.036	0	0	0	0	0
15.9846	197.6	387.036	0	0	0	0	0
16.2169	197.6	387.036	0	0	0	0	0
16.4493	197.6	387.036	0	0	0	0	0
16.6816	197.6	387.036	0	0	0	0	0
16.9139	197.6	387.036	0	0	0	0	0
17.1462	197.6	387.036	0	0	0	0	0
17.3786	197.6	387.036	0	0	0	0	0
-5.61803	204.506	392.955	39.2693	0	0	0	39.2693
-5.38571	204.506	392.955	39.3883	0	0	28.6869	39.3883
-5.15339	204.506	392.955	39.5087	0	0	29.2889	39.5087
-4.92106	204.506	392.955	39.6225	0	0	29.773	39.6225
-4.68874	204.506	392.955	39.7413	0	0	30.2094	39.7413
-4.45642	204.506	392.955	39.8618	0	0	30.613	39.8618
-4.22409	204.506	392.955	39.9739	0	0	30.9832	39.9739
-3.99177	204.506	392.955	40.0894	0	0	31.2926	40.0894
-3.75945	204.506	392.955	40.2088	0	0	31.5829	40.2088
-3.52713	204.506	392.955	40.3209	0	0	31.8569	40.3209
-3.2948	204.506	392.955	40.4361	0	27.8832	32.1027	40.4361
-3.06248	204.506	392.955	40.5566	0	29.0622	32.3319	40.5566
-2.83016	204.506	392.955	40.669	0	29.9125	32.5523	40.669
-2.59783	204.506	392.955	40.7811	0	30.6781	32.7656	40.7811
-2.36551	204.506	392.955	40.8977	0	31.4029	32.9552	40.8977
-2.13319	204.506	392.955	41.006	0	32.1002	33.1441	41.006
-1.90086	204.506	392.955	41.1128	0	32.7728	33.3327	41.1128
-1.66854	204.506	392.955	41.2261	0	33.4152	33.499	41.2261
-1.43622	204.506	392.955	41.3313	0	34.0147	33.6701	41.3313
-1.20389	204.506	392.955	41.4305	25.5982	34.5508	33.8433	41.4305
-0.97157	204.506	392.955	41.532	28.5203	35.0081	33.999	41.532
-0.739246	204.506	392.955	41.6214	29.3995	35.4011	34.1527	41.6214
-0.506923	204.506	392.955	41.6997	30.162	35.7582	34.3144	41.6997
-0.2746	204.506	392.955	41.7819	30.8796	36.084	34.4606	41.7819
-0.0422766	204.506	392.955	41.8545	31.572	36.3734	34.609	41.8545
0.190047	204.506	392.955	41.9122	32.2438	36.6277	34.7611	41.9122
0.42237	204.506	392.955	41.9725	32.8915	36.8539	34.9008	41.9725
0.654693	204.506	392.955	42.0234	33.5046	37.0736	35.04	42.0234
0.887016	204.506	392.955	42.0529	34.0639	37.2664	35.1854	42.0529
1.11934	204.506	392.955	42.0852	34.549	37.4351	35.3213	42.0852
1.35166	204.506	392.955	42.1176	34.9611	37.6184	35.459	42.1176
1.58399	204.506	392.955	42.1306	35.3292	37.7796	35.5995	42.1306
1.81631	204.506	392.955	42.1479	35.6675	37.9164	35.7271	42.148
2.04863	204.506	392.955	42.173	35.9709	38.0653	35.8603	42.173
2.28096	204.506	392.955	42.1764	36.2355	38.2094	35.9936	42.1765
2.51328	204.506	392.955	42.1773	36.4692	38.341	36.1188	42.1774
2.7456	204.506	392.955	42.189	36.6923	38.4584	36.2491	42.1891
2.97793	204.506	392.955	42.182	36.8907	38.592	36.3813	42.1821
3.21025	204.506	392.955	42.1721	37.0785	38.7275	36.5036	42.1723
3.44257	204.506	392.955	42.1815	37.2492	38.8338	36.6328	42.1817
3.6749	204.506	392.955	42.1773	37.4159	38.977	36.7577	42.1776
3.90722	204.506	392.955	42.1642	37.5626	39.0978	36.8701	42.1646
4.13954	204.506	392.955	42.1643	37.7065	39.1911	36.99	42.1648
4.37186	204.506	392.955	42.1471	37.8538	39.3503	37.1183	42.1478
4.60419	204.506	392.955	42.1145	37.983	39.426	37.2355	42.1154
4.83651	204.506	392.955	42.1019	38.1059	39.5737	37.3497	42.1032
5.06883	204.506	392.955	42.0828	38.2469	39.6562	37.4713	42.0845
5.30116	204.506	392.955	42.0457	38.3711	39.815	37.5844	42.0484
5.53348	204.506	392.955	42.0207	38.4821	39.8678	37.6968	42.0239
5.7658	204.506	392.955	41.982	38.6138	40.0489	37.8099	41.9873
5.99813	204.506	392.955	41.9085	38.7581	40.1114	37.9225	41.9157
6.23045	204.506	392.955	41.8426	38.8341	40.2703	38.0148	41.8545
6.46277	204.506	392.955	41.7736	38.9872	40.3745	38.1435	41.7913
6.6951	204.506	392.955	41.6617	39.0805	40.5417	38.2451	41.6947
6.92742	204.506	392.955	41.5451	39.2056	40.599	38.3427	41.5937
7.15974	204.506	392.955	41.4203	39.3328	40.7759	38.4421	41.5123
7.39207	204.506	392.955	41.1947	39.466	40.8611	38.5419	41.3664
7.62439	204.506	392.955	40.8451	39.5705	40.9844	38.6366	41.2321
7.85671	204.506	392.955	40.4252	39.6878	41.0918	38.7362	41.1919
8.08904	204.506	392.955	39.8889	39.7949	41.2291	38.8291	41.2651
8.32136	204.506	392.955	39.1082	39.8952	41.317	38.919	41.3374
8.55368	204.506	392.955	37.6658	39.9737	41.4258	39.001	41.4425
8.78601	204.506	392.955	34.9903	40.1249	41.5562	39.0883	41.5735
9.01833	204.506	392.955	30.2031	40.1718	41.5848	39.1706	41.6029
9.25065	204.506	392.955	21.8105	40.3405	41.7104	39.2449	41.73
9.48298	204.506	392.955	7.26235	40.4086	41.7837	39.3213	41.8031
9.7153	204.506	392.955	-17.7956	40.4545	41.8691	39.3871	41.8869
9.94762	204.506	392.955	-60.7975	40.5718	41.9085	39.4329	41.9294
10.1799	204.506	392.955	-134.436	40.6002	41.9418	39.4823	41.9626
10.4123	204.506	392.955	-260.382	40.6136	41.9658	39.5298	41.9862
10.6446	204.506	392.955	0	40.731	42.0302	39.5647	42.0529
10.8769	204.506	392.955	0	40.6914	42.0389	39.5615	42.0594
11.1092	204.506	392.955	0	40.6926	42.0443	39.5358	42.0645
11.3416	204.506	392.955	0	40.575	41.9931	39.5411	42.0108
11.5739	204.506	392.955	0	40.1862	42.1057	39.5055	42.112
11.8062	204.506	392.955	0	40.2318	41.9716	39.4448	41.9807
12.0385	204.506	392.955	0	39.9324	41.9115	39.3348	41.9172
12.2709	204.506	392.955	0	40.1132	41.987	39.2957	41.9936
12.5032	204.506	392.955	0	39.0465	41.7748	39.1466	41.7766
12.7355	204.506	392.955	0	38.6689	41.7172	39.0476	41.7185
12.9678	204.506	392.955	0	38.8282	41.501	38.9142	41.5031
13.2001	204.506	392.955	0	38.7357	41.4443	38.8227	41.4462
13.4325	204.506	392.955	0	37.1841	41.1186	38.6739	41.1202
13.6648	204.506	392.955	0	37.2643	41.0626	38.51	41.0639
13.8971	204.506	392.955	0	37.0109	40.7067	38.3304	40.7086
14.1294	204.506	392.955	0	35.5152	39.9402	38.0146	39.9454
14.3618	204.506	392.955	0	35.5039	39.934	37.7275	39.9367
14.5941	204.506	392.955	0	35.0445	39.4723	37.4015	39.476
14.8264	204.506	392.955	0	35.5227	39.6894	36.9013	39.6901
15.0587	204.506	392.955	0	32.5335	37.138	35.7739	37.1564
15.2911	204.506	392.955	0	0	0	0	0
15.5234	204.506	392.955	0	0	0	0	0
15.7557	204.506	392.955	0	0	0	0	0
15.988	204.506	392.955	0	0	0	0	0
16.2203	204.506	392.955	0	0	0	0	0
16.4527	204.506	392.955	0	0	0	0	0
16.685	204.506	392.955	0	0	0	0	0
16.9173	204.506	392.955	0	0	0	0	0
17.1496	204.506	392.955	0	0	0	0	0
17.382	204.506	392.955	0	0	0	0	0
-5.61467	211.654	398.948	39.2554	0	0	0	39.2554
-5.38235	211.654	398.948	39.3748	0	0	28.6325	39.3748
-5.15003	211.654	398.948	39.4948	0	0	29.2346	39.4948
-4.9177	211.654	398.948	39.6086	0	0	29.7186	39.6086
-4.68538	211.654	398.948	39.7278	0	0	30.155	39.7278
-4.45306	211.654	398.948	39.848	0	0	30.5586	39.848
-4.22073	211.654	398.948	39.9599	0	0	30.9288	39.9599
-3.98841	211.654	398.948	40.0758	0	0	31.2382	40.0758
-3.75609	211.654	398.948	40.1949	0	0	31.5285	40.1949
-3.52376	211.654	398.948	40.3069	0	0	31.8024	40.3069
-3.29144	211.654	398.948	40.4226	0	27.879	32.0482	40.4226
-3.05912	211.654	398.948	40.5429	0	29.0577	32.2774	40.5429
-2.82679	211.654	398.948	40.655	0	29.9077	32.4978	40.655
-2.59447	211.654	398.948	40.7675	0	30.673	32.7111	40.7675
-2.36215	211.654	398.948	40.884	0	31.3975	32.9007	40.884
-2.12982	211.654	398.948	40.992	0	32.0945	33.0895	40.992
-1.8975	211.654	398.948	41.0994	0	32.7668	33.2781	41.0994
-1.66518	211.654	398.948	41.2128	0	33.4087	33.4444	41.2128
-1.43286	211.654	398.948	41.3178	0	34.0074	33.6155	41.3178
-1.20053	211.654	398.948	41.4175	25.5928	34.5424	33.7887	41.4175
-0.968209	211.654	398.948	41.5192	28.5149	34.9986	33.9444	41.5192
-0.735885	211.654	398.948	41.6082	29.3941	35.3909	34.0981	41.6082
-0.503562	211.654	398.948	41.6872	30.1565	35.7475	34.2599	41.6872
-0.271239	211.654	398.948	41.77	30.8739	36.0728	34.406	41.7701
-0.0389158	211.654	398.948	41.8424	31.5662	36.3617	34.5545	41.8424
0.193407	211.654	398.948	41.9005	32.2378	36.6154	34.7066	41.9005
0.425731	211.654	398.948	41.9616	32.8852	36.8414	34.8462	41.9616
0.658054	211.654	398.948	42.0121	33.4976	37.0609	34.9855	42.0121
0.890377	211.654	398.948	42.0417	34.0559	37.2533	35.1309	42.0417
1.1227	211.654	398.948	42.0751	34.5399	37.4219	35.2669	42.0751
1.35502	211.654	398.948	42.1071	34.9511	37.6052	35.4045	42.1071
1.58735	211.654	398.948	42.12	35.3187	37.766	35.5451	42.12
1.81967	211.654	398.948	42.1385	35.6566	37.9027	35.6728	42.1385
2.05199	211.654	398.948	42.1632	35.9593	38.0517	35.8059	42.1633
2.28432	211.654	398.948	42.166	36.2234	38.1955	35.9393	42.166
2.51664	211.654	398.948	42.1678	36.4568	38.327	36.0645	42.1678
2.74896	211.654	398.948	42.1793	36.6797	38.4447	36.1949	42.1794
2.98129	211.654	398.948	42.1714	36.8777	38.578	36.3271	42.1715
3.21361	211.654	398.948	42.1625	37.0653	38.7134	36.4494	42.1627
3.44593	211.654	398.948	42.1721	37.2361	38.82	36.5786	42.1723
3.67826	211.654	398.948	42.167	37.4025	38.963	36.7036	42.1673
3.91058	211.654	398.948	42.1543	37.5489	39.0837	36.816	42.1547
4.1429	211.654	398.948	42.1545	37.6929	39.177	36.936	42.155
4.37523	211.654	398.948	42.1359	37.8401	39.3363	37.0643	42.1366
4.60755	211.654	398.948	42.1036	37.969	39.4116	37.1816	42.1046
4.83987	211.654	398.948	42.0917	38.0921	39.5596	37.2959	42.093
5.0722	211.654	398.948	42.0714	38.2331	39.6422	37.4176	42.0731
5.30452	211.654	398.948	42.0342	38.357	39.8007	37.5308	42.0368
5.53684	211.654	398.948	42.0096	38.4684	39.8539	37.6433	42.0128
5.76917	211.654	398.948	41.969	38.5999	40.0351	37.7566	41.9742
6.00149	211.654	398.948	41.8945	38.744	40.0972	37.8693	41.9017
6.23381	211.654	398.948	41.8294	38.82	40.2564	37.9618	41.8413
6.46613	211.654	398.948	41.7585	38.9733	40.3607	38.0907	41.7763
6.69846	211.654	398.948	41.6448	39.0665	40.5277	38.1924	41.678
6.93078	211.654	398.948	41.5287	39.1915	40.5854	38.2903	41.5775
7.1631	211.654	398.948	41.4009	39.3194	40.7622	38.3898	41.494
7.39543	211.654	398.948	41.1689	39.452	40.8471	38.4897	41.3444
7.62775	211.654	398.948	40.8145	39.5566	40.97	38.5847	41.211
7.86007	211.654	398.948	40.3903	39.6741	41.0787	38.6844	41.175
8.0924	211.654	398.948	39.8466	39.7809	41.2158	38.7775	41.2505
8.32472	211.654	398.948	39.0459	39.8812	41.3038	38.8676	41.3238
8.55704	211.654	398.948	37.5599	39.9599	41.4132	38.9497	41.4297
8.78937	211.654	398.948	34.8087	40.1111	41.5435	39.0373	41.5606
9.02169	211.654	398.948	29.8923	40.1583	41.5731	39.1198	41.5909
9.25401	211.654	398.948	21.2791	40.3271	41.6985	39.1945	41.7179
9.48634	211.654	398.948	6.35438	40.3948	41.7728	39.2711	41.792
9.71866	211.654	398.948	-19.3466	40.4411	41.8572	39.3373	41.8748
9.95098	211.654	398.948	-63.4462	40.559	41.8996	39.3836	41.9202
10.1833	211.654	398.948	-138.959	40.5874	41.9315	39.4334	41.9521
10.4156	211.654	398.948	-268.105	40.6019	41.9571	39.4813	41.9772
10.648	211.654	398.948	0	40.7193	42.0215	39.5167	42.044
10.8803	211.654	398.948	0	40.6813	42.0323	39.5144	42.0525
11.1126	211.654	398.948	0	40.6818	42.0373	39.4893	42.0572
11.3449	211.654	398.948	0	40.5664	41.9873	39.4951	42.0049
11.5772	211.654	398.948	0	40.1804	42.1007	39.4601	42.1069
11.8096	211.654	398.948	0	40.2284	41.9655	39.3999	41.9746
12.0419	211.654	398.948	0	39.9301	41.907	39.2902	41.9126
12.2742	211.654	398.948	0	40.1105	41.9817	39.2513	41.9883
12.5065	211.654	398.948	0	39.0463	41.7705	39.1021	41.7722
12.7389	211.654	398.948	0	38.669	41.7121	39.0029	41.7133
12.9712	211.654	398.948	0	38.8284	41.4975	38.8697	41.4994
13.2035	211.654	398.948	0	38.7355	41.4398	38.778	41.4416
13.4358	211.654	398.948	0	37.1845	41.115	38.6289	41.1164
13.6682	211.654	398.948	0	37.2647	41.0575	38.4649	41.0587
13.9005	211.654	398.948	0	37.0111	40.7018	38.285	40.7036
14.1328	211.654	398.948	0	35.515	39.9393	37.9686	39.9439
14.3651	211.654	398.948	0	35.5034	39.9328	37.6813	39.9352
14.5974	211.654	398.948	0	35.0436	39.4705	37.3547	39.4738
14.8298	211.654	398.948	0	35.5213	39.6857	36.8542	39.6864
15.0621	211.654	398.948	0	32.5301	37.1347	35.7252	37.1513
15.2944	211.654	398.948	0	0	0	0	0
15.5267	211.654	398.948	0	0	0	0	0
15.7591	211.654	398.948	0	0	0	0	0
15.9914	211.654	398.948	0	0	0	0	0
16.2237	211.654	398.948	0	0	0	0	0
16.456	211.654	398.948	0	0	0	0	0
16.6884	211.654	398.948	0	0	0	0	0
16.9207	211.654	398.948	0	0	0	0	0
17.153	211.654	398.948	0	0	0	0	0
17.3853	211.654	398.948	0	0	0	0	0
-5.61136	219.052	405.017	39.2414	0	0	0	39.2414
-5.37904	219.052	405.017	39.3612	0	0	28.5782	39.3612
-5.14671	219.052	405.017	39.4808	0	0	29.1803	39.4808
-4.91439	219.052	405.017	39.5946	0	0	29.6643	39.5946
-4.68207	219.052	405.017	39.7142	0	0	30.1007	39.7142
-4.44975	219.052	405.017	39.834	0	0	30.5043	39.834
-4.21742	219.052	405.017	39.9457	0	0	30.8745	39.9457
-3.9851	219.052	405.017	40.0621	0	0	31.1838	40.0621
-3.75278	219.052	405.017	40.1809	0	0	31.4741	40.1809
-3.52045	219.052	405.017	40.2927	0	0	31.748	40.2927
-3.28813	219.052	405.017	40.4089	0	27.8743	31.9938	40.4089
-3.05581	219.052	405.017	40.5291	0	29.0526	32.2229	40.5291
-2.82348	219.052	405.017	40.6409	0	29.9023	32.4434	40.6409
-2.59116	219.052	405.017	40.7538	0	30.6674	32.6567	40.7538
-2.35884	219.052	405.017	40.8702	0	31.3916	32.8462	40.8702
-2.12651	219.052	405.017	40.9779	0	32.0884	33.0351	40.9779
-1.89419	219.052	405.017	41.0858	0	32.7603	33.2237	41.0858
-1.66187	219.052	405.017	41.1994	0	33.4017	33.3899	41.1994
-1.42954	219.052	405.017	41.3042	0	33.9997	33.561	41.3042
-1.19722	219.052	405.017	41.4043	25.587	34.5336	33.7343	41.4043
-0.964897	219.052	405.017	41.5062	28.509	34.9887	33.8899	41.5062
-0.732573	219.052	405.017	41.595	29.3882	35.3802	34.0436	41.595
-0.50025	219.052	405.017	41.6745	30.1505	35.7365	34.2054	41.6745
-0.267927	219.052	405.017	41.758	30.8679	36.0612	34.3515	41.758
-0.0356037	219.052	405.017	41.8301	31.56	36.3495	34.5	41.8301
0.19672	219.052	405.017	41.8888	32.2314	36.6028	34.6521	41.8888
0.429043	219.052	405.017	41.9507	32.8783	36.8286	34.7918	41.9507
0.661366	219.052	405.017	42.0006	33.4901	37.0478	34.9311	42.0006
0.893689	219.052	405.017	42.0304	34.0475	37.2398	35.0765	42.0304
1.12601	219.052	405.017	42.0649	34.5303	37.4083	35.2125	42.0649
1.35834	219.052	405.017	42.0966	34.9406	37.5916	35.3502	42.0966
1.59066	219.052	405.017	42.1093	35.3078	37.752	35.4908	42.1094
1.82298	219.052	405.017	42.1291	35.6452	37.8886	35.6185	42.1291
2.05531	219.052	405.017	42.1534	35.9474	38.0377	35.7517	42.1534
2.28763	219.052	405.017	42.1555	36.211	38.1812	35.8851	42.1555
2.51995	219.052	405.017	42.1582	36.444	38.3126	36.0103	42.1583
2.75228	219.052	405.017	42.1695	36.6667	38.4306	36.1407	42.1696
2.9846	219.052	405.017	42.1608	36.8644	38.5637	36.273	42.161
3.21692	219.052	405.017	42.1529	37.0517	38.699	36.3953	42.1531
3.44924	219.052	405.017	42.1627	37.2225	38.8059	36.5246	42.1629
3.68157	219.052	405.017	42.1566	37.3887	38.9486	36.6496	42.1569
3.91389	219.052	405.017	42.1445	37.5348	39.0693	36.7621	42.1449
4.14621	219.052	405.017	42.1446	37.6789	39.1626	36.882	42.1451
4.37854	219.052	405.017	42.1247	37.8261	39.322	37.0105	42.1254
4.61086	219.052	405.017	42.0928	37.9546	39.3969	37.1279	42.0937
4.84318	219.052	405.017	42.0815	38.078	39.5452	37.2422	42.0828
5.07551	219.052	405.017	42.0599	38.2189	39.6279	37.364	42.0616
5.30783	219.052	405.017	42.0227	38.3425	39.7861	37.4774	42.0253
5.54015	219.052	405.017	41.9984	38.4544	39.8396	37.59	42.0015
5.77248	219.052	405.017	41.9558	38.5856	40.0209	37.7034	41.9611
6.0048	219.052	405.017	41.8805	38.7295	40.0825	37.8163	41.8877
6.23712	219.052	405.017	41.8161	38.8056	40.2422	37.909	41.828
6.46945	219.052	405.017	41.7432	38.9591	40.3465	38.038	41.7611
6.70177	219.052	405.017	41.6278	39.0522	40.5134	38.1399	41.6612
6.93409	219.052	405.017	41.5122	39.1771	40.5714	38.2379	41.5613
7.16642	219.052	405.017	41.3812	39.3056	40.7481	38.3376	41.4753
7.39874	219.052	405.017	41.1426	39.4375	40.8327	38.4377	41.3221
7.63106	219.052	405.017	40.7837	39.5423	40.9553	38.5328	41.1898
7.86339	219.052	405.017	40.3549	39.66	41.0652	38.6327	41.1579
8.09571	219.052	405.017	39.8037	39.7665	41.2021	38.7259	41.2355
8.32803	219.052	405.017	38.9818	39.8668	41.2903	38.8162	41.3098
8.56036	219.052	405.017	37.4505	39.9457	41.4002	38.8986	41.4165
8.79268	219.052	405.017	34.6212	40.0969	41.5304	38.9864	41.5473
9.025	219.052	405.017	29.5713	40.1445	41.5609	39.0692	41.5786
