log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
1.26409	379.555	2523.44	38.9921	32.7798	35.5194	30.8526	38.9922
1.49641	379.555	2523.44	39.1031	33.1622	35.6911	30.9855	39.1033
1.72873	379.555	2523.44	39.2107	33.5121	35.8442	31.1242	39.2109
1.96106	379.555	2523.44	39.3076	33.8291	35.9836	31.2636	39.3079
2.19338	379.555	2523.44	39.4059	34.1086	36.1368	31.3963	39.4061
2.4257	379.555	2523.44	39.4976	34.3553	36.2644	31.5343	39.4979
2.65803	379.555	2523.44	39.5733	34.5772	36.3774	31.6734	39.5736
2.89035	379.555	2523.44	39.6489	34.7972	36.5198	31.7993	39.6493
3.12267	379.555	2523.44	39.7216	34.9832	36.6484	31.9409	39.722
3.355	379.555	2523.44	39.7747	35.1497	36.7767	32.0748	39.7751
3.58732	379.555	2523.44	39.8225	35.3284	36.8917	32.1994	39.823
3.81964	379.555	2523.44	39.8668	35.4857	37.0256	32.3262	39.8675
4.05197	379.555	2523.44	39.8841	35.6173	37.1396	32.4624	39.8849
4.28429	379.555	2523.44	39.8889	35.7709	37.2505	32.5911	39.89
4.51661	379.555	2523.44	39.8983	35.9121	37.4029	32.7166	39.8998
4.74894	379.555	2523.44	39.8814	36.0415	37.4597	32.8479	39.8831
4.98126	379.555	2523.44	39.8402	36.164	37.6243	32.9726	39.8429
5.21358	379.555	2523.44	39.7967	36.2887	37.6926	33.097	39.8003
5.44591	379.555	2523.44	39.6991	36.4231	37.8424	33.2232	39.7053
5.67823	379.555	2523.44	39.4971	36.5427	37.9326	33.348	39.5092
5.91055	379.555	2523.44	39.2147	36.6674	38.0979	33.4601	39.2478
6.14288	379.555	2523.44	38.8507	36.8	38.1809	33.5986	38.9381
6.3752	379.555	2523.44	38.3206	36.8776	38.333	33.7126	38.6355
6.60752	379.555	2523.44	37.3817	37.0285	38.4226	33.8293	38.4762
6.83985	379.555	2523.44	35.5899	37.0921	38.5662	33.9413	38.581
7.07217	379.555	2523.44	32.3124	37.2503	38.6723	34.0599	38.6885
7.30449	379.555	2523.44	26.4973	37.3719	38.8282	34.1717	38.8432
7.53682	379.555	2523.44	16.3499	37.4848	38.8748	34.287	38.8922
7.76914	379.555	2523.44	-1.19454	37.5869	39.0453	34.3963	39.0601
8.00146	379.555	2523.44	-31.3681	37.7115	39.1539	34.5117	39.1693
8.23379	379.555	2523.44	-83.1042	37.7715	39.3009	34.612	39.3135
8.46611	379.555	2523.44	-171.655	37.8921	39.3794	34.7251	39.3933
8.69843	379.555	2523.44	0	37.9622	39.4844	34.8388	39.4973
8.93075	379.555	2523.44	0	38.0995	39.6278	34.9351	39.6405
9.16308	379.555	2523.44	0	38.1755	39.7162	35.0496	39.7286
9.3954	379.555	2523.44	0	38.2299	39.8829	35.1542	39.8924
9.62772	379.555	2523.44	0	38.3012	39.9251	35.2404	39.9353
9.86005	379.555	2523.44	0	38.3816	40.0808	35.3487	40.0894
10.0924	379.555	2523.44	0	38.3289	40.1885	35.4538	40.1945
10.3247	379.555	2523.44	0	38.4699	40.3428	35.5345	40.3486
10.557	379.555	2523.44	0	38.3958	40.3843	35.6351	40.3887
10.7893	379.555	2523.44	0	38.527	40.484	35.7281	40.4888
11.0217	379.555	2523.44	0	38.4373	40.603	35.7796	40.606
11.254	379.555	2523.44	0	38.3449	40.6509	35.8991	40.653
11.4863	379.555	2523.44	0	38.1655	40.7309	35.969	40.7321
11.7186	379.555	2523.44	0	38.0235	40.7782	36.0057	40.779
11.951	379.555	2523.44	0	38.3693	40.8911	36.1057	40.8924
12.1833	379.555	2523.44	0	37.5165	40.8419	36.0878	40.8421
12.4156	379.555	2523.44	0	37.335	40.9273	36.2136	40.9275
12.6479	379.555	2523.44	0	37.6352	40.8329	36.165	40.8332
12.8802	379.555	2523.44	0	37.7341	40.9401	36.202	40.9404
13.1126	379.555	2523.44	0	36.5092	40.7772	36.2227	40.7772
13.3449	379.555	2523.44	0	36.7237	40.935	36.1179	40.9351
13.5772	379.555	2523.44	0	36.613	40.7613	36.0994	40.7613
13.8095	379.555	2523.44	0	35.3775	39.9077	35.9335	39.9078
14.0419	379.555	2523.44	0	35.4709	40	35.7162	40
14.2742	379.555	2523.44	0	35.1474	39.6768	35.5305	39.6768
14.5065	379.555	2523.44	0	35.7402	40.1176	35.154	40.1176
14.7388	379.555	2523.44	0	33.1425	37.7593	34.2756	37.7594
14.9712	379.555	2523.44	0	0	0	0	0
15.2035	379.555	2523.44	0	0	0	0	0
15.4358	379.555	2523.44	0	0	0	0	0
15.6681	379.555	2523.44	0	0	0	0	0
15.9005	379.555	2523.44	0	0	0	0	0
16.1328	379.555	2523.44	0	0	0	0	0
16.3651	379.555	2523.44	0	0	0	0	0
16.5974	379.555	2523.44	0	0	0	0	0
16.8297	379.555	2523.44	0	0	0	0	0
17.0621	379.555	2523.44	0	0	0	0	0
-5.93803	392.821	2582.86	35.3926	0	0	0	35.3926
-5.70571	392.821	2582.86	35.5114	0	0	23.8639	35.5114
-5.47338	392.821	2582.86	35.6284	0	0	24.4655	35.6284
-5.24106	392.821	2582.86	35.7405	0	0	24.9491	35.7405
-5.00874	392.821	2582.86	35.86	0	0	25.3854	35.86
-4.77641	392.821	2582.86	35.9791	0	0	25.7889	35.9791
-4.54409	392.821	2582.86	36.0912	0	0	26.1593	36.0912
-4.31177	392.821	2582.86	36.2085	0	0	26.4688	36.2085
-4.07944	392.821	2582.86	36.3262	0	0	26.7595	36.3262
-3.84712	392.821	2582.86	36.4369	0	0	27.0337	36.4369
-3.6148	392.821	2582.86	36.5539	0	24.6876	27.2797	36.5539
-3.38247	392.821	2582.86	36.6747	0	25.9142	27.5089	36.6747
-3.15015	392.821	2582.86	36.7887	0	26.8044	27.7296	36.7887
-2.91783	392.821	2582.86	36.9059	0	27.6024	27.943	36.9059
-2.6855	392.821	2582.86	37.0254	0	28.3542	28.1325	37.0254
-2.45318	392.821	2582.86	37.1369	0	29.0767	28.3215	37.1369
-2.22086	392.821	2582.86	37.2513	0	29.7772	28.5103	37.2513
-1.98853	392.821	2582.86	37.3719	0	30.4567	28.6765	37.3719
-1.75621	392.821	2582.86	37.4862	0	31.1114	28.8479	37.4862
-1.52389	392.821	2582.86	37.6017	22.5601	31.7303	29.0214	37.6017
-1.29156	392.821	2582.86	37.7225	25.488	32.295	29.1774	37.7225
-1.05924	392.821	2582.86	37.8356	26.3729	32.7851	29.3316	37.8356
-0.826918	392.821	2582.86	37.948	27.1414	33.2004	29.4942	37.948
-0.594594	392.821	2582.86	38.0675	27.8663	33.5696	29.6412	38.0675
-0.362271	392.821	2582.86	38.1816	28.5689	33.9088	29.7909	38.1817
-0.129948	392.821	2582.86	38.2946	29.2565	34.2142	29.9446	38.2947
0.102375	392.821	2582.86	38.415	29.9299	34.4801	30.086	38.415
0.334699	392.821	2582.86	38.5295	30.5856	34.7142	30.2277	38.5296
0.567022	392.821	2582.86	38.6395	31.2138	34.9389	30.3758	38.6396
0.799345	392.821	2582.86	38.7555	31.7976	35.1391	30.5151	38.7556
1.03167	392.821	2582.86	38.8665	32.3149	35.324	30.6565	38.8666
1.26399	392.821	2582.86	38.9717	32.7544	35.4941	30.8014	38.9718
1.49631	392.821	2582.86	39.0833	33.1369	35.6658	30.9343	39.0834
1.72864	392.821	2582.86	39.1905	33.4868	35.8189	31.073	39.1906
1.96096	392.821	2582.86	39.2875	33.8038	35.9583	31.2124	39.2878
2.19328	392.821	2582.86	39.3864	34.0833	36.1115	31.3451	39.3866
2.42561	392.821	2582.86	39.4777	34.33	36.2392	31.4831	39.478
2.65793	392.821	2582.86	39.5536	34.5519	36.3522	31.6222	39.5539
2.89025	392.821	2582.86	39.6302	34.7719	36.4945	31.7481	39.6305
3.12258	392.821	2582.86	39.7027	34.9579	36.6231	31.8897	39.703
3.3549	392.821	2582.86	39.7557	35.1244	36.7514	32.0237	39.7561
3.58722	392.821	2582.86	39.8045	35.3031	36.8664	32.1482	39.805
3.81955	392.821	2582.86	39.8485	35.4605	37.0004	32.275	39.8491
4.05187	392.821	2582.86	39.865	35.592	37.1144	32.4113	39.8658
4.28419	392.821	2582.86	39.8708	35.7456	37.2252	32.5399	39.8718
4.51652	392.821	2582.86	39.8802	35.8868	37.3776	32.6655	39.8816
4.74884	392.821	2582.86	39.8617	36.0162	37.4344	32.7967	39.8634
4.98116	392.821	2582.86	39.8206	36.1387	37.599	32.9215	39.8233
5.21349	392.821	2582.86	39.7764	36.2634	37.6674	33.0459	39.7799
5.44581	392.821	2582.86	39.6739	36.3979	37.8171	33.1721	39.6801
5.67813	392.821	2582.86	39.4663	36.5174	37.9073	33.297	39.4786
5.91046	392.821	2582.86	39.1807	36.6421	38.0726	33.409	39.2145
6.14278	392.821	2582.86	38.8102	36.7748	38.1557	33.5476	38.9004
6.3751	392.821	2582.86	38.2664	36.8523	38.3077	33.6615	38.5965
6.60743	392.821	2582.86	37.2932	37.0032	38.3973	33.7782	38.4461
6.83975	392.821	2582.86	35.4385	37.0668	38.5409	33.8903	38.5556
7.07207	392.821	2582.86	32.0533	37.2251	38.6471	34.0088	38.6632
7.3044	392.821	2582.86	26.0547	37.3466	38.8029	34.1207	38.8179
7.53672	392.821	2582.86	15.5937	37.4595	38.8496	34.2359	38.8669
7.76904	392.821	2582.86	-2.486	37.5616	39.02	34.3453	39.0349
8.00137	392.821	2582.86	-33.5735	37.6862	39.1286	34.4606	39.144
8.23369	392.821	2582.86	-86.87	37.7462	39.2756	34.5609	39.2882
8.46601	392.821	2582.86	-178.085	37.8668	39.3541	34.674	39.368
8.69834	392.821	2582.86	0	37.9369	39.4591	34.7877	39.472
8.93066	392.821	2582.86	0	38.0742	39.6025	34.884	39.6152
9.16298	392.821	2582.86	0	38.1502	39.691	34.9986	39.7033
9.3953	392.821	2582.86	0	38.2046	39.8576	35.1032	39.8671
9.62763	392.821	2582.86	0	38.2759	39.8998	35.1895	39.91
9.85995	392.821	2582.86	0	38.3563	40.0555	35.2979	40.0641
10.0923	392.821	2582.86	0	38.3035	40.1633	35.4032	40.1692
10.3246	392.821	2582.86	0	38.4445	40.3176	35.4839	40.3233
10.5569	392.821	2582.86	0	38.3704	40.359	35.5848	40.3634
10.7892	392.821	2582.86	0	38.5017	40.4587	35.678	40.4635
11.0216	392.821	2582.86	0	38.4119	40.5778	35.7296	40.5808
11.2539	392.821	2582.86	0	38.3196	40.6256	35.8495	40.6278
11.4862	392.821	2582.86	0	38.1401	40.7057	35.9195	40.7069
11.7185	392.821	2582.86	0	37.9981	40.753	35.9568	40.7538
11.9509	392.821	2582.86	0	38.344	40.8659	36.0569	40.8673
12.1832	392.821	2582.86	0	37.4911	40.8168	36.0393	40.817
12.4155	392.821	2582.86	0	37.3098	40.9025	36.166	40.9026
12.6478	392.821	2582.86	0	37.61	40.8085	36.1176	40.8087
12.8802	392.821	2582.86	0	37.7092	40.9161	36.1554	40.9164
13.1125	392.821	2582.86	0	36.4861	40.7543	36.1772	40.7543
13.3448	392.821	2582.86	0	36.7015	40.913	36.0726	40.9131
13.5771	392.821	2582.86	0	36.5921	40.7408	36.0556	40.7408
13.8094	392.821	2582.86	0	35.3595	39.8898	35.8909	39.8899
14.0418	392.821	2582.86	0	35.4539	39.983	35.6741	39.983
14.2741	392.821	2582.86	0	35.1313	39.6608	35.489	39.6608
14.5064	392.821	2582.86	0	35.7246	40.1021	35.1128	40.1021
14.7387	392.821	2582.86	0	33.1275	37.7442	34.2349	37.7444
14.9711	392.821	2582.86	0	0	0	0	0
15.2034	392.821	2582.86	0	0	0	0	0
15.4357	392.821	2582.86	0	0	0	0	0
15.668	392.821	2582.86	0	0	0	0	0
15.9004	392.821	2582.86	0	0	0	0	0
16.1327	392.821	2582.86	0	0	0	0	0
16.365	392.821	2582.86	0	0	0	0	0
16.5973	392.821	2582.86	0	0	0	0	0
16.8296	392.821	2582.86	0	0	0	0	0
17.062	392.821	2582.86	0	0	0	0	0
-5.93813	406.551	2643.83	35.372	0	0	0	35.372
-5.70581	406.551	2643.83	35.4912	0	0	23.8128	35.4912
-5.47349	406.551	2643.83	35.6077	0	0	24.4145	35.6077
-5.24116	406.551	2643.83	35.7199	0	0	24.8981	35.7199
-5.00884	406.551	2643.83	35.8398	0	0	25.3343	35.8398
-4.77652	406.551	2643.83	35.9584	0	0	25.7378	35.9584
-4.5442	406.551	2643.83	36.0705	0	0	26.1082	36.0705
-4.31187	406.551	2643.83	36.1882	0	0	26.4177	36.1882
-4.07955	406.551	2643.83	36.3055	0	0	26.7083	36.3055
-3.84723	406.551	2643.83	36.4162	0	0	26.9826	36.4162
-3.6149	406.551	2643.83	36.5337	0	24.6617	27.2286	36.5337
-3.38258	406.551	2643.83	36.6542	0	25.8884	27.4578	36.6542
-3.15026	406.551	2643.83	36.7681	0	26.7786	27.6784	36.7681
-2.91793	406.551	2643.83	36.8856	0	27.5766	27.8919	36.8856
-2.68561	406.551	2643.83	37.0049	0	28.3284	28.0813	37.0049
-2.45329	406.551	2643.83	37.116	0	29.0509	28.2704	37.116
-2.22096	406.551	2643.83	37.231	0	29.7514	28.4591	37.231
-1.98864	406.551	2643.83	37.3515	0	30.431	28.6253	37.3515
-1.75632	406.551	2643.83	37.4654	0	31.0857	28.7967	37.4654
-1.52399	406.551	2643.83	37.5814	22.5344	31.7046	28.9703	37.5814
-1.29167	406.551	2643.83	37.702	25.4622	32.2694	29.1262	37.7021
-1.05935	406.551	2643.83	37.8147	26.3471	32.7595	29.2805	37.8147
-0.827024	406.551	2643.83	37.9276	27.1156	33.1748	29.4431	37.9276
-0.5947	406.551	2643.83	38.0472	27.8405	33.5439	29.5901	38.0472
-0.362377	406.551	2643.83	38.1609	28.5432	33.8832	29.7397	38.1609
-0.130054	406.551	2643.83	38.2743	29.2308	34.1887	29.8934	38.2743
0.102269	406.551	2643.83	38.3948	29.9042	34.4545	30.0349	38.3948
0.334593	406.551	2643.83	38.5088	30.5599	34.6887	30.1765	38.5089
0.566916	406.551	2643.83	38.619	31.1881	34.9134	30.3247	38.6191
0.799239	406.551	2643.83	38.7353	31.7719	35.1135	30.4639	38.7354
1.03156	406.551	2643.83	38.8458	32.2893	35.2985	30.6053	38.8459
1.26389	406.551	2643.83	38.9513	32.7288	35.4685	30.7502	38.9515
1.49621	406.551	2643.83	39.0634	33.1112	35.6402	30.8832	39.0636
1.72853	406.551	2643.83	39.1702	33.4612	35.7933	31.0218	39.1704
1.96086	406.551	2643.83	39.2675	33.7782	35.9328	31.1612	39.2677
2.19318	406.551	2643.83	39.3668	34.0577	36.086	31.2939	39.367
2.4255	406.551	2643.83	39.4578	34.3044	36.2136	31.4319	39.458
2.65782	406.551	2643.83	39.5339	34.5263	36.3266	31.571	39.5342
2.89015	406.551	2643.83	39.6115	34.7464	36.4689	31.697	39.6118
3.12247	406.551	2643.83	39.6837	34.9323	36.5976	31.8386	39.6841
3.35479	406.551	2643.83	39.7367	35.0988	36.7259	31.9725	39.7371
3.58712	406.551	2643.83	39.7864	35.2776	36.8409	32.0971	39.787
3.81944	406.551	2643.83	39.83	35.4349	36.9748	32.2239	39.8307
4.05176	406.551	2643.83	39.8458	35.5665	37.0888	32.3602	39.8466
4.28409	406.551	2643.83	39.8527	35.7201	37.1997	32.4889	39.8537
4.51641	406.551	2643.83	39.862	35.8613	37.3521	32.6144	39.8633
4.74873	406.551	2643.83	39.842	35.9907	37.4089	32.7457	39.8436
4.98106	406.551	2643.83	39.801	36.1132	37.5735	32.8705	39.8037
5.21338	406.551	2643.83	39.7559	36.2379	37.6418	32.9949	39.7594
5.4457	406.551	2643.83	39.6483	36.3723	37.7916	33.1211	39.6545
5.67803	406.551	2643.83	39.4353	36.4918	37.8818	33.246	39.4477
5.91035	406.551	2643.83	39.1465	36.6166	38.047	33.358	39.1809
6.14267	406.551	2643.83	38.7692	36.7492	38.1301	33.4966	38.8623
6.375	406.551	2643.83	38.2109	36.8268	38.2822	33.6106	38.5572
6.60732	406.551	2643.83	37.2018	36.9777	38.3718	33.7272	38.4163
6.83964	406.551	2643.83	35.2822	37.0413	38.5154	33.8392	38.53
7.07197	406.551	2643.83	31.7862	37.1995	38.6215	33.9578	38.6377
7.30429	406.551	2643.83	25.5981	37.321	38.7774	34.0696	38.7923
7.53661	406.551	2643.83	14.8138	37.434	38.824	34.1849	38.8414
7.76894	406.551	2643.83	-3.818	37.536	38.9944	34.2942	39.0093
8.00126	406.551	2643.83	-35.8481	37.6607	39.1031	34.4095	39.1185
8.23358	406.551	2643.83	-90.754	37.7207	39.2501	34.5098	39.2627
8.46591	406.551	2643.83	-184.717	37.8413	39.3285	34.6229	39.3425
8.69823	406.551	2643.83	0	37.9114	39.4336	34.7367	39.4465
8.93055	406.551	2643.83	0	38.0487	39.577	34.833	39.5897
9.16288	406.551	2643.83	0	38.1247	39.6654	34.9476	39.6778
9.3952	406.551	2643.83	0	38.1791	39.832	35.0523	39.8416
9.62752	406.551	2643.83	0	38.2503	39.8742	35.1386	39.8845
9.85985	406.551	2643.83	0	38.3307	40.03	35.2472	40.0386
10.0922	406.551	2643.83	0	38.278	40.1377	35.3526	40.1437
10.3245	406.551	2643.83	0	38.4189	40.292	35.4333	40.2978
10.5568	406.551	2643.83	0	38.3448	40.3335	35.5346	40.3379
10.7891	406.551	2643.83	0	38.4761	40.4332	35.628	40.438
11.0215	406.551	2643.83	0	38.3863	40.5523	35.6797	40.5553
11.2538	406.551	2643.83	0	38.2941	40.6001	35.8	40.6022
11.4861	406.551	2643.83	0	38.1145	40.6802	35.87	40.6814
11.7184	406.551	2643.83	0	37.9724	40.7276	35.908	40.7284
11.9508	406.551	2643.83	0	38.3183	40.8405	36.0081	40.8418
12.1831	406.551	2643.83	0	37.4655	40.7915	35.9908	40.7917
12.4154	406.551	2643.83	0	37.2843	40.8773	36.1184	40.8774
12.6477	406.551	2643.83	0	37.5846	40.7837	36.0703	40.784
12.88	406.551	2643.83	0	37.6841	40.8918	36.1088	40.8921
13.1124	406.551	2643.83	0	36.4625	40.7311	36.1316	40.7311
13.3447	406.551	2643.83	0	36.6789	40.8907	36.0274	40.8907
13.577	406.551	2643.83	0	36.5709	40.72	36.0118	40.72
13.8093	406.551	2643.83	0	35.3412	39.8716	35.8484	39.8717
14.0417	406.551	2643.83	0	35.4366	39.9658	35.632	39.9658
14.274	406.551	2643.83	0	35.1149	39.6445	35.4477	39.6445
14.5063	406.551	2643.83	0	35.7087	40.0863	35.0718	40.0863
14.7386	406.551	2643.83	0	33.1122	37.729	34.1942	37.7291
14.971	406.551	2643.83	0	0	0	0	0
15.2033	406.551	2643.83	0	0	0	0	0
15.4356	406.551	2643.83	0	0	0	0	0
15.6679	406.551	2643.83	0	0	0	0	0
15.9002	406.551	2643.83	0	0	0	0	0
16.1326	406.551	2643.83	0	0	0	0	0
16.3649	406.551	2643.83	0	0	0	0	0
16.5972	406.551	2643.83	0	0	0	0	0
16.8295	406.551	2643.83	0	0	0	0	0
17.0619	406.551	2643.83	0	0	0	0	0
-5.93825	420.761	2706.38	35.3515	0	0	0	35.3515
-5.70593	420.761	2706.38	35.4709	0	0	23.7618	35.4709
-5.4736	420.761	2706.38	35.587	0	0	24.3635	35.587
-5.24128	420.761	2706.38	35.6994	0	0	24.847	35.6994
-5.00896	420.761	2706.38	35.8197	0	0	25.2832	35.8197
-4.77663	420.761	2706.38	35.9378	0	0	25.6868	35.9378
-4.54431	420.761	2706.38	36.0498	0	0	26.0572	36.0498
-4.31199	420.761	2706.38	36.168	0	0	26.3667	36.168
-4.07966	420.761	2706.38	36.2848	0	0	26.6573	36.2848
-3.84734	420.761	2706.38	36.3954	0	0	26.9316	36.3954
-3.61502	420.761	2706.38	36.5135	0	24.6356	27.1776	36.5135
-3.38269	420.761	2706.38	36.6337	0	25.8623	27.4067	36.6337
-3.15037	420.761	2706.38	36.7474	0	26.7525	27.6274	36.7474
-2.91805	420.761	2706.38	36.8654	0	27.5505	27.8408	36.8654
-2.68572	420.761	2706.38	36.9843	0	28.3023	28.0303	36.9843
-2.4534	420.761	2706.38	37.0952	0	29.0249	28.2193	37.0952
-2.22108	420.761	2706.38	37.2107	0	29.7254	28.4081	37.2107
-1.98876	420.761	2706.38	37.3311	0	30.4049	28.5742	37.3311
-1.75643	420.761	2706.38	37.4447	0	31.0597	28.7456	37.4447
-1.52411	420.761	2706.38	37.5611	22.5083	31.6786	28.9192	37.5611
-1.29179	420.761	2706.38	37.6816	25.4362	32.2434	29.0751	37.6816
-1.05946	420.761	2706.38	37.7939	26.3211	32.7335	29.2294	37.7939
-0.827139	420.761	2706.38	37.9072	27.0896	33.1489	29.392	37.9072
-0.594816	420.761	2706.38	38.0268	27.8145	33.5181	29.539	38.0268
-0.362492	420.761	2706.38	38.1401	28.5171	33.8573	29.6886	38.1401
-0.130169	420.761	2706.38	38.2539	29.2047	34.1628	29.8424	38.254
0.102154	420.761	2706.38	38.3745	29.8782	34.4287	29.9838	38.3746
0.334477	420.761	2706.38	38.4881	30.5339	34.6628	30.1254	38.4881
0.566801	420.761	2706.38	38.5986	31.1621	34.8876	30.2736	38.5987
0.799124	420.761	2706.38	38.7151	31.746	35.0877	30.4128	38.7152
1.03145	420.761	2706.38	38.8251	32.2633	35.2727	30.5542	38.8252
1.26377	420.761	2706.38	38.931	32.7029	35.4427	30.6992	38.9311
1.49609	420.761	2706.38	39.0435	33.0854	35.6144	30.8321	39.0437
1.72842	420.761	2706.38	39.1499	33.4353	35.7676	30.9707	39.15
1.96074	420.761	2706.38	39.2474	33.7524	35.907	31.1101	39.2476
2.19306	420.761	2706.38	39.3473	34.0319	36.0602	31.2428	39.3475
2.42539	420.761	2706.38	39.4378	34.2786	36.1879	31.3808	39.4381
2.65771	420.761	2706.38	39.5142	34.5005	36.3008	31.52	39.5145
2.89003	420.761	2706.38	39.5927	34.7205	36.4431	31.6459	39.593
3.12236	420.761	2706.38	39.6647	34.9065	36.5718	31.7875	39.665
3.35468	420.761	2706.38	39.7177	35.073	36.7001	31.9215	39.7181
3.587	420.761	2706.38	39.7684	35.2518	36.8151	32.0461	39.7689
3.81933	420.761	2706.38	39.8115	35.4091	36.9491	32.1728	39.8121
4.05165	420.761	2706.38	39.8267	35.5407	37.063	32.3091	39.8274
4.28397	420.761	2706.38	39.8346	35.6943	37.1739	32.4379	39.8356
4.5163	420.761	2706.38	39.8436	35.8355	37.3263	32.5634	39.845
4.74862	420.761	2706.38	39.8222	35.9649	37.3831	32.6947	39.8238
4.98094	420.761	2706.38	39.7815	36.0874	37.5477	32.8195	39.7841
5.21327	420.761	2706.38	39.7352	36.2121	37.6161	32.9439	39.7386
5.44559	420.761	2706.38	39.6223	36.3466	37.7658	33.0701	39.6286
5.67791	420.761	2706.38	39.404	36.466	37.856	33.1951	39.4166
5.91023	420.761	2706.38	39.112	36.5908	38.0213	33.307	39.1471
6.14256	420.761	2706.38	38.7277	36.7235	38.1043	33.4456	38.8239
6.37488	420.761	2706.38	38.154	36.801	38.2564	33.5596	38.5177
6.6072	420.761	2706.38	37.1077	36.9519	38.346	33.6763	38.3867
6.83953	420.761	2706.38	35.1211	37.0155	38.4896	33.7883	38.5042
7.07185	420.761	2706.38	31.5107	37.1737	38.5958	33.9069	38.6119
7.30417	420.761	2706.38	25.1273	37.2953	38.7516	34.0187	38.7665
7.5365	420.761	2706.38	14.0094	37.4082	38.7982	34.1339	38.8156
7.76882	420.761	2706.38	-5.19175	37.5102	38.9686	34.2433	38.9835
8.00114	420.761	2706.38	-38.1941	37.6349	39.0773	34.3586	39.0927
8.23347	420.761	2706.38	-94.7598	37.6949	39.2243	34.4588	39.237
8.46579	420.761	2706.38	-191.557	37.8155	39.3027	34.572	39.3167
8.69811	420.761	2706.38	0	37.8856	39.4079	34.6857	39.4207
8.93044	420.761	2706.38	0	38.0229	39.5512	34.782	39.5639
9.16276	420.761	2706.38	0	38.0989	39.6397	34.8967	39.652
9.39508	420.761	2706.38	0	38.1533	39.8062	35.0015	39.8157
9.62741	420.761	2706.38	0	38.2245	39.8484	35.0878	39.8587
9.85973	420.761	2706.38	0	38.3049	40.0042	35.1965	40.0128
10.0921	420.761	2706.38	0	38.2521	40.1119	35.3021	40.1179
10.3244	420.761	2706.38	0	38.3931	40.2662	35.3828	40.272
10.5567	420.761	2706.38	0	38.3189	40.3077	35.4845	40.3121
10.789	420.761	2706.38	0	38.4503	40.4074	35.578	40.4122
11.0213	420.761	2706.38	0	38.3604	40.5266	35.6299	40.5295
11.2537	420.761	2706.38	0	38.2684	40.5743	35.7505	40.5764
11.486	420.761	2706.38	0	38.0885	40.6544	35.8206	40.6556
11.7183	420.761	2706.38	0	37.9465	40.7019	35.8592	40.7026
11.9506	420.761	2706.38	0	38.2924	40.8148	35.9593	40.8161
12.183	420.761	2706.38	0	37.4396	40.766	35.9423	40.7662
12.4153	420.761	2706.38	0	37.2585	40.8519	36.0709	40.852
12.6476	420.761	2706.38	0	37.559	40.7588	36.023	40.759
12.8799	420.761	2706.38	0	37.6587	40.8672	36.0622	40.8675
13.1123	420.761	2706.38	0	36.4387	40.7076	36.0861	40.7076
13.3446	420.761	2706.38	0	36.656	40.868	35.9821	40.8681
13.5769	420.761	2706.38	0	36.5494	40.6988	35.968	40.6988
13.8092	420.761	2706.38	0	35.3226	39.8531	35.8059	39.8531
14.0415	420.761	2706.38	0	35.419	39.9482	35.59	39.9482
14.2739	420.761	2706.38	0	35.0983	39.6279	35.4063	39.6279
14.5062	420.761	2706.38	0	35.6926	40.0702	35.0308	40.0702
14.7385	420.761	2706.38	0	33.0967	37.7135	34.1536	37.7136
14.9708	420.761	2706.38	0	0	0	0	0
15.2032	420.761	2706.38	0	0	0	0	0
15.4355	420.761	2706.38	0	0	0	0	0
15.6678	420.761	2706.38	0	0	0	0	0
15.9001	420.761	2706.38	0	0	0	0	0
16.1325	420.761	2706.38	0	0	0	0	0
16.3648	420.761	2706.38	0	0	0	0	0
16.5971	420.761	2706.38	0	0	0	0	0
16.8294	420.761	2706.38	0	0	0	0	0
17.0618	420.761	2706.38	0	0	0	0	0
-5.93837	435.468	2770.57	35.3309	0	0	0	35.3309
-5.70605	435.468	2770.57	35.4506	0	0	23.7109	35.4506
-5.47373	435.468	2770.57	35.5662	0	0	24.3125	35.5662
-5.2414	435.468	2770.57	35.6788	0	0	24.7961	35.6788
-5.00908	435.468	2770.57	35.7995	0	0	25.2323	35.7995
-4.77676	435.468	2770.57	35.9171	0	0	25.6358	35.9171
-4.54443	435.468	2770.57	36.0292	0	0	26.0062	36.0292
-4.31211	435.468	2770.57	36.1477	0	0	26.3157	36.1477
-4.07979	435.468	2770.57	36.264	0	0	26.6063	36.264
-3.84747	435.468	2770.57	36.3748	0	0	26.8806	36.3748
-3.61514	435.468	2770.57	36.4933	0	24.6092	27.1266	36.4933
-3.38282	435.468	2770.57	36.6132	0	25.8359	27.3557	36.6132
-3.1505	435.468	2770.57	36.7268	0	26.7262	27.5764	36.7268
-2.91817	435.468	2770.57	36.8452	0	27.5242	27.7898	36.8452
-2.68585	435.468	2770.57	36.9636	0	28.276	27.9792	36.9636
-2.45353	435.468	2770.57	37.0744	0	28.9986	28.1683	37.0744
-2.2212	435.468	2770.57	37.1905	0	29.6991	28.357	37.1905
-1.98888	435.468	2770.57	37.3106	0	30.3787	28.5232	37.3106
-1.75656	435.468	2770.57	37.424	0	31.0334	28.6946	37.424
-1.52423	435.468	2770.57	37.5409	22.482	31.6524	28.8682	37.5409
-1.29191	435.468	2770.57	37.6611	25.4099	32.2172	29.0241	37.6611
-1.05959	435.468	2770.57	37.773	26.2948	32.7074	29.1784	37.773
-0.827263	435.468	2770.57	37.8868	27.0633	33.1228	29.341	37.8868
