-1.9235	10.679	0.363847	39.17	0	30.2645	30.917	39.809
-1.70128	10.679	0.363847	39.2784	0	30.8848	31.0901	39.9212
-1.47905	10.679	0.363847	39.3851	0	31.467	31.2597	40.0321
-1.25683	10.679	0.363847	39.5002	0	31.995	31.4239	40.144
-1.03461	10.679	0.363847	39.6129	25.7227	32.4533	31.5922	40.256
-0.812388	10.679	0.363847	39.7208	27.1775	32.8483	31.7414	40.3672
-0.590166	10.679	0.363847	39.8337	28.0044	33.2066	31.8904	40.4787
-0.367944	10.679	0.363847	39.945	28.7305	33.5402	32.0475	40.5902
-0.145722	10.679	0.363847	40.0484	29.4144	33.8447	32.1889	40.6998
0.0765007	10.679	0.363847	40.1559	30.0727	34.1191	32.3341	40.809
0.298723	10.679	0.363847	40.2663	30.7085	34.3646	32.4823	40.9184
0.520945	10.679	0.363847	40.3681	31.3169	34.5945	32.607	41.0262
0.743167	10.679	0.363847	40.4689	31.8862	34.8073	32.7581	41.1324
0.96539	10.679	0.363847	40.5718	32.3987	34.9862	32.8987	41.2379
1.18761	10.679	0.363847	40.6627	32.8413	35.1697	33.0339	41.3403
1.40983	10.679	0.363847	40.7456	33.2257	35.3401	33.1687	41.4387
1.63206	10.679	0.363847	40.8311	33.5786	35.4908	33.3011	41.5345
1.85428	10.679	0.363847	40.9062	33.9068	35.6299	33.4363	41.6263
2.0765	10.679	0.363847	40.9678	34.2052	35.7739	33.5683	41.7125
2.29872	10.679	0.363847	41.0319	34.4702	35.9178	33.6962	41.7948
2.52095	10.679	0.363847	41.0898	34.7143	36.0322	33.833	41.873
2.74317	10.679	0.363847	41.1271	34.9384	36.1422	33.9576	41.9447
2.96539	10.679	0.363847	41.1612	35.1473	36.2923	34.0878	42.0109
3.18761	10.679	0.363847	41.1975	35.3245	36.4069	34.2264	42.073
3.40983	10.679	0.363847	41.2142	35.5017	36.5249	34.3098	42.1293
3.63206	10.679	0.363847	41.2235	35.6745	36.649	34.4707	42.1801
3.85428	10.679	0.363847	41.2461	35.8231	36.7684	34.5921	42.228
4.0765	10.679	0.363847	41.2586	35.9492	36.8738	34.7175	42.2722
4.29872	10.679	0.363847	41.2561	36.1035	36.9796	34.8339	42.3122
4.52095	10.679	0.363847	41.2629	36.2325	37.1271	34.9633	42.3493
4.74317	10.679	0.363847	41.2635	36.3486	37.1869	35.083	42.3836
4.96539	10.679	0.363847	41.2418	36.4828	37.3413	35.1994	42.4138
5.18761	10.679	0.363847	41.2279	36.6171	37.4233	35.3214	42.4413
5.40983	10.679	0.363847	41.2249	36.7242	37.5616	35.4381	42.4669
5.63206	10.679	0.363847	41.2028	36.8439	37.6624	35.5582	42.4899
5.85428	10.679	0.363847	41.1781	36.9663	37.8056	35.6713	42.5106
6.0765	10.679	0.363847	41.1632	37.0791	37.9012	35.7902	42.5297
6.29872	10.679	0.363847	41.1226	37.1823	38.017	35.9033	42.5464
6.52095	10.679	0.363847	41.0616	37.3114	38.1274	36.022	42.5604
6.74317	10.679	0.363847	41.0154	37.4481	38.2572	36.124	42.5726
6.96539	10.679	0.363847	40.9549	37.5152	38.3557	36.243	42.583
7.18761	10.679	0.363847	40.8602	37.6709	38.4824	36.3481	42.5912
7.40983	10.679	0.363847	40.7684	37.7396	38.5531	36.4608	42.5977
7.63206	10.679	0.363847	40.6589	37.8799	38.6991	36.5652	42.6028
7.85428	10.679	0.363847	40.4556	37.9473	38.7875	36.6644	42.6059
8.0765	10.679	0.363847	40.1466	38.1092	38.9491	36.7698	42.6075
8.29872	10.679	0.363847	39.7763	38.1506	38.986	36.8666	42.6083
8.52095	10.679	0.363847	39.3026	38.3155	39.1677	36.9681	42.6087
8.74317	10.679	0.363847	38.6222	38.3945	39.2582	37.066	42.609
8.96539	10.679	0.363847	37.4046	38.5354	39.3951	37.1572	42.6093
9.18761	10.679	0.363847	35.1851	38.6027	39.4642	37.2457	42.6096
9.40983	10.679	0.363847	31.2848	38.7449	39.5754	37.3319	42.6101
9.63206	10.679	0.363847	24.5808	38.7942	39.7046	37.4239	42.6107
9.85428	10.679	0.363847	13.1999	38.8566	39.7824	37.5024	42.6114
10.0765	10.679	0.363847	-5.98253	38.9809	39.9402	37.5686	42.6125
10.2987	10.679	0.363847	-38.1787	39.0107	39.9562	37.6498	42.6135
10.5209	10.679	0.363847	-92.0832	39.1117	40.1045	37.7206	42.615
10.7432	10.679	0.363847	-182.199	39.1771	40.1713	37.7839	42.6167
10.9654	10.679	0.363847	0	39.1908	40.3137	37.8382	42.6191
11.1876	10.679	0.363847	0	39.2208	40.2884	37.8797	42.6213
11.4098	10.679	0.363847	0	39.1862	40.3869	37.8978	42.624
11.6321	10.679	0.363847	0	39.2871	40.4528	37.9404	42.6271
11.8543	10.679	0.363847	0	39.1605	40.3612	37.9467	42.6296
12.0765	10.679	0.363847	0	38.967	40.4473	37.9009	42.6325
12.2987	10.679	0.363847	0	38.835	40.407	37.8755	42.6352
12.5209	10.679	0.363847	0	38.5596	40.2994	37.8277	42.6372
12.7432	10.679	0.363847	0	38.7122	40.2819	37.7986	42.6392
12.9654	10.679	0.363847	0	38.4731	40.2333	37.6336	42.6409
13.1876	10.679	0.363847	0	37.2159	40.1188	37.4978	42.6422
13.4098	10.679	0.363847	0	37.2591	39.8672	37.3549	42.643
13.6321	10.679	0.363847	0	36.8582	39.7231	37.2325	42.6435
13.8543	10.679	0.363847	0	37.0426	39.4219	37.097	42.6438
14.0765	10.679	0.363847	0	37.3119	39.2742	36.9305	42.6439
14.2987	10.679	0.363847	0	35.0874	38.8381	36.705	42.644
14.5209	10.679	0.363847	0	35.0851	38.8308	36.4633	42.6441
14.7432	10.679	0.363847	0	34.6311	38.3905	36.141	42.6441
14.9654	10.679	0.363847	0	35.0607	38.519	35.6721	42.6441
15.1876	10.679	0.363847	0	32.1481	36.144	34.6173	42.6441
15.4098	10.679	0.363847	0	0	0	0	42.6441
15.6321	10.679	0.363847	0	0	0	0	42.6441
15.8543	10.679	0.363847	0	0	0	0	42.6441
16.0765	10.679	0.363847	0	0	0	0	42.6441
16.2987	10.679	0.363847	0	0	0	0	42.6441
16.5209	10.679	0.363847	0	0	0	0	42.6441
-5.42923	11.0356	0.446276	37.5708	0	0	0	37.5708
-5.20701	11.0356	0.446276	37.6802	0	0	26.513	37.93
-4.98479	11.0356	0.446276	37.7909	0	0	27.1008	38.167
-4.76256	11.0356	0.446276	37.9076	0	0	27.5716	38.3574
-4.54034	11.0356	0.446276	38.0188	0	0	27.9956	38.5213
-4.31812	11.0356	0.446276	38.1287	0	0	28.3902	38.669
-4.0959	11.0356	0.446276	38.2451	0	0	28.7536	38.8079
-3.87368	11.0356	0.446276	38.3572	0	0	29.0767	38.9396
-3.65145	11.0356	0.446276	38.464	0	0	29.3578	39.0649
-3.42923	11.0356	0.446276	38.5771	0	0	29.6296	39.1872
-3.20701	11.0356	0.446276	38.6901	0	0	29.8938	39.3072
-2.98479	11.0356	0.446276	38.7971	0	27.0467	30.1101	39.4241
-2.76256	11.0356	0.446276	38.9095	0	27.9344	30.329	39.54
-2.54034	11.0356	0.446276	39.0251	0	28.689	30.5476	39.6558
-2.31812	11.0356	0.446276	39.1333	0	29.3904	30.735	39.7698
-2.0959	11.0356	0.446276	39.2427	0	30.0602	30.9217	39.8828
-1.87368	11.0356	0.446276	39.357	0	30.7033	31.1056	39.9961
-1.65145	11.0356	0.446276	39.4647	0	31.316	31.2767	40.1081
-1.42923	11.0356	0.446276	39.5716	0	31.8869	31.4445	40.2189
-1.20701	11.0356	0.446276	39.6867	0	32.3986	31.607	40.3307
-0.984787	11.0356	0.446276	39.7985	26.1734	32.8386	31.7739	40.4425
-0.762564	11.0356	0.446276	39.9058	27.6268	33.2196	31.9221	40.5533
-0.540342	11.0356	0.446276	40.0182	28.4522	33.5676	32.0701	40.6645
-0.31812	11.0356	0.446276	40.1277	29.1765	33.8888	32.2262	40.7752
-0.0958976	11.0356	0.446276	40.2292	29.8582	34.1778	32.3669	40.8839
0.126325	11.0356	0.446276	40.3349	30.5133	34.4352	32.5114	40.992
0.348547	11.0356	0.446276	40.4422	31.1443	34.6652	32.6589	41.0999
0.570769	11.0356	0.446276	40.5399	31.745	34.8836	32.7831	41.2055
0.792991	11.0356	0.446276	40.6367	32.3024	35.0844	32.9337	41.3093
1.01521	11.0356	0.446276	40.7343	32.7981	35.2525	33.0737	41.4117
1.23744	11.0356	0.446276	40.8184	33.2229	35.4317	33.2083	41.5104
1.45966	11.0356	0.446276	40.8945	33.5946	35.5968	33.3427	41.6046
1.68188	11.0356	0.446276	40.9734	33.9371	35.7397	33.4744	41.6958
1.9041	11.0356	0.446276	41.0407	34.2524	35.8762	33.6091	41.7826
