log(z/pc)	t=6.65509	t=6.67373	t=6.69237	t=6.71101	t=6.72964	t=6.74828	t=6.76692	t=6.78555	t=6.80419	t=6.82283	t=6.84147	t=6.8601	t=6.87874	t=6.89738	t=6.91602	t=6.93465	t=6.95329	t=6.97193	t=6.99057	t=7.0092	t=7.02784	t=7.04648	t=7.06512	t=7.08375	t=7.10239	t=7.12103	t=7.13966	t=7.1583	t=7.17694	t=7.19558	t=7.21421	t=7.23285	t=7.25149	t=7.27013	t=7.28876	t=7.3074	t=7.32604	t=7.34468	t=7.36331	t=7.38195	t=7.40059	t=7.41922	t=7.43786	t=7.4565	t=7.47514	t=7.49377	t=7.51241	t=7.53105	t=7.54969	t=7.56832	t=7.58696	t=7.6056	t=7.62424	t=7.64287	t=7.66151	t=7.68015	t=7.69879	t=7.71742	t=7.73606	t=7.7547	t=7.77333	t=7.79197	t=7.81061	t=7.82925	t=7.84788	t=7.86652	t=7.88516	t=7.9038	t=7.92243	t=7.94107	t=7.95971	t=7.97835	t=7.99698	t=8.01562	t=8.03426	t=8.05289	t=8.07153	t=8.09017	t=8.10881	t=8.12744	t=8.14608	t=8.16472	t=8.18336	t=8.20199	t=8.22063	t=8.23927	t=8.25791	t=8.27654	t=8.29518	t=8.31382	t=8.33246	t=8.35109	t=8.36973	t=8.38837	t=8.407	t=8.42564	t=8.44428	t=8.46292	t=8.48155	t=8.50019	
1	40.2175	40.2345	40.238	40.241	40.2416	40.2453	40.2479	40.2483	40.2529	40.2558	40.2611	40.2649	40.2699	40.2732	40.2795	40.2843	40.2894	40.2942	40.3011	40.3066	40.3166	40.3237	40.331	40.3403	40.3494	40.3599	40.3742	40.3834	40.3931	40.4064	40.4194	40.4337	40.4494	40.4629	40.4772	40.4934	40.5088	40.5296	40.5431	40.5632	40.5802	40.5979	40.6122	40.6236	40.6357	40.6473	40.6562	40.6685	40.6789	40.691	40.7037	40.7155	40.7296	40.7442	40.7597	40.7747	40.7895	40.8033	40.8178	40.832	40.8446	40.8584	40.8691	40.882	40.8935	40.907	40.9233	40.9361	40.9487	40.9625	40.9738	40.9849	40.9981	41.0097	41.0218	41.0346	41.0469	41.0572	41.0686	41.0799	41.0912	41.1013	41.1123	41.1228	41.1329	41.1425	41.1527	41.1621	41.1702	41.1794	41.1881	41.1963	41.2045	41.2125	41.2201	41.227	41.2344	41.241	41.2472	41.2534	
1.04385	40.548	40.5731	40.5758	40.5787	40.5806	40.5826	40.5858	40.5874	40.5897	40.5934	40.5975	40.6021	40.6065	40.6106	40.6153	40.621	40.6259	40.6309	40.6366	40.6428	40.6495	40.659	40.6662	40.6744	40.6836	40.6933	40.7055	40.7172	40.7268	40.738	40.7512	40.7648	40.7797	40.7942	40.8081	40.8232	40.839	40.8568	40.874	40.8906	40.9092	40.9265	40.9426	40.9554	40.9672	40.979	40.9895	40.9998	41.0113	41.0222	41.0347	41.0469	41.0597	41.074	41.0889	41.104	41.1189	41.1331	41.1471	41.1614	41.1747	41.1879	41.1999	41.2118	41.224	41.2363	41.251	41.2656	41.2782	41.2912	41.3038	41.3148	41.3268	41.3392	41.3508	41.3632	41.3757	41.3869	41.3974	41.4088	41.42	41.4306	41.441	41.4516	41.4617	41.4716	41.4814	41.4911	41.4997	41.5082	41.5171	41.5254	41.5334	41.5414	41.5492	41.5563	41.5633	41.5703	41.5766	41.5827	
1.08962	40.7555	40.7871	40.7906	40.7925	40.7948	40.7969	40.7994	40.8018	40.8042	40.8065	40.8108	40.8148	40.8194	40.8236	40.8283	40.8331	40.8386	40.8435	40.849	40.8546	40.8612	40.8685	40.8774	40.8852	40.8936	40.9031	40.9141	40.9253	40.9366	40.9471	40.9588	40.9723	40.9864	41.0006	41.0152	41.0296	41.0447	41.0618	41.0783	41.0962	41.113	41.1312	41.1476	41.1623	41.1749	41.1864	41.1975	41.2085	41.2187	41.2301	41.2416	41.254	41.2666	41.2799	41.2944	41.3092	41.3241	41.3386	41.3528	41.3667	41.3804	41.3938	41.4059	41.4182	41.43	41.4425	41.4557	41.4698	41.4838	41.4965	41.509	41.5209	41.5324	41.5441	41.5563	41.5682	41.5804	41.5921	41.6032	41.6138	41.625	41.6358	41.6464	41.6566	41.6668	41.6768	41.6865	41.6961	41.7051	41.7138	41.7222	41.7308	41.7389	41.7467	41.7545	41.7619	41.769	41.7757	41.7824	41.7885	
1.1374	40.913	40.951	40.955	40.9571	40.9587	40.9611	40.9635	40.9654	40.9683	40.9708	40.9737	40.9779	40.982	40.9864	40.991	40.9957	41.0006	41.0059	41.011	41.0166	41.0227	41.0297	41.037	41.0459	41.0539	41.0622	41.0731	41.0838	41.0948	41.1062	41.1172	41.1294	41.1432	41.1566	41.1713	41.1861	41.2007	41.2167	41.233	41.2501	41.2679	41.2848	41.3022	41.3175	41.3314	41.3438	41.3548	41.3663	41.377	41.3874	41.3991	41.4107	41.4233	41.4363	41.4499	41.4644	41.4791	41.4936	41.5081	41.5221	41.5356	41.5492	41.5618	41.5741	41.5862	41.5982	41.6112	41.6244	41.6381	41.6518	41.6642	41.6762	41.6882	41.6995	41.7112	41.7234	41.7353	41.747	41.7584	41.7694	41.78	41.7908	41.8015	41.8119	41.822	41.8319	41.8417	41.8513	41.8604	41.8693	41.8778	41.8861	41.8944	41.9023	41.91	41.9175	41.9248	41.9316	41.9381	41.9445	
1.18727	41.0445	41.0876	41.0926	41.0944	41.0962	41.098	41.1005	41.1026	41.1049	41.1077	41.1106	41.1137	41.1179	41.122	41.1266	41.1313	41.136	41.1409	41.1461	41.1515	41.1575	41.1639	41.1709	41.1786	41.1874	41.1954	41.2049	41.2155	41.2261	41.2372	41.2488	41.2603	41.2727	41.2863	41.3	41.315	41.3298	41.3451	41.3608	41.3775	41.3946	41.4122	41.4287	41.4451	41.4598	41.4733	41.4853	41.4965	41.5077	41.5185	41.5292	41.5409	41.5528	41.5657	41.5789	41.5926	41.6071	41.6215	41.636	41.6503	41.664	41.6774	41.6903	41.7029	41.715	41.7272	41.7396	41.7527	41.7657	41.7792	41.7925	41.8045	41.8165	41.8282	41.8396	41.8513	41.8634	41.875	41.8865	41.8977	41.9085	41.9189	41.9296	41.9401	41.9504	41.9602	41.97	41.9797	41.9888	41.9978	42.0065	42.0149	42.0229	42.0311	42.0389	42.0463	42.0537	42.0607	42.0673	42.0737	
1.23933	41.1597	41.2077	41.2132	41.2153	41.2168	41.2187	41.2207	41.223	41.2253	41.2276	41.2307	41.2338	41.237	41.2412	41.2454	41.2501	41.2547	41.2596	41.2644	41.2699	41.2755	41.2818	41.2882	41.2955	41.3033	41.312	41.3209	41.3303	41.3408	41.3516	41.3629	41.3747	41.3863	41.3989	41.4127	41.4267	41.4415	41.457	41.4721	41.4881	41.5049	41.5219	41.5392	41.555	41.5708	41.585	41.5981	41.6101	41.6211	41.6323	41.6433	41.6541	41.6661	41.6781	41.6912	41.7046	41.7183	41.7326	41.747	41.7613	41.7753	41.7889	41.8018	41.8146	41.8271	41.8393	41.8517	41.8641	41.8771	41.89	41.9032	41.9161	41.9281	41.9399	41.9515	41.9629	41.9746	41.9864	41.9977	42.0091	42.0201	42.0307	42.0411	42.0517	42.062	42.072	42.0817	42.0914	42.1007	42.1097	42.1185	42.1271	42.1353	42.1432	42.1512	42.1588	42.1661	42.1732	42.18	42.1865	
1.29367	41.2645	41.3165	41.3229	41.3248	41.3265	41.3281	41.3301	41.332	41.3344	41.3367	41.3393	41.3425	41.3457	41.3489	41.3532	41.3576	41.3621	41.367	41.3717	41.3768	41.3824	41.3883	41.3946	41.4014	41.4087	41.4165	41.4259	41.4348	41.4442	41.4549	41.4658	41.4773	41.4892	41.501	41.5138	41.5278	41.5417	41.557	41.5724	41.5878	41.6039	41.6207	41.6375	41.6541	41.6695	41.6848	41.6986	41.7116	41.7234	41.7344	41.7457	41.7567	41.7678	41.7799	41.7922	41.8054	41.8188	41.8325	41.8467	41.8609	41.875	41.8888	41.902	41.9148	41.9275	41.94	41.9523	41.9648	41.9772	41.99	42.0027	42.0156	42.0284	42.0402	42.0519	42.0635	42.0749	42.0864	42.098	42.1092	42.1203	42.1313	42.1418	42.152	42.1624	42.1725	42.1825	42.192	42.2014	42.2105	42.2194	42.2281	42.2365	42.2445	42.2523	42.2601	42.2676	42.2747	42.2816	42.2883	
1.3504	41.3615	41.4176	41.4245	41.4265	41.428	41.4296	41.4315	41.4334	41.4354	41.4378	41.4403	41.443	41.4463	41.4495	41.453	41.4573	41.4616	41.4663	41.4711	41.476	41.4812	41.4869	41.493	41.4996	41.5064	41.5138	41.5222	41.5315	41.5405	41.5501	41.5609	41.5719	41.5836	41.5956	41.6076	41.6206	41.6346	41.6489	41.6642	41.6797	41.6952	41.7114	41.728	41.7444	41.7606	41.7756	41.7905	41.8041	41.8168	41.8285	41.8397	41.851	41.8622	41.8734	41.8857	41.8981	41.9114	41.9248	41.9384	41.9526	41.9666	41.9805	41.994	42.007	42.0197	42.0324	42.0449	42.0573	42.0697	42.0819	42.0946	42.1071	42.1199	42.1325	42.1443	42.1559	42.1675	42.1787	42.19	42.2015	42.2125	42.2236	42.2344	42.2448	42.2548	42.265	42.275	42.2849	42.2942	42.3034	42.3124	42.3212	42.3297	42.338	42.3459	42.3535	42.3612	42.3685	42.3754	42.3822	
1.40961	41.4533	41.5126	41.5204	41.5224	41.5239	41.5253	41.5271	41.5289	41.5309	41.5329	41.5355	41.5381	41.5409	41.5442	41.5476	41.5511	41.5554	41.5598	41.5645	41.5692	41.5745	41.5798	41.5856	41.5919	41.5985	41.6054	41.6133	41.6217	41.6311	41.6402	41.65	41.6609	41.6721	41.6838	41.696	41.7082	41.7213	41.7355	41.7499	41.7653	41.7809	41.7965	41.8126	41.8288	41.8448	41.8607	41.8754	41.89	41.9035	41.9161	41.9277	41.939	41.9504	41.9616	41.9731	41.9855	41.998	42.0112	42.0246	42.0382	42.0522	42.0661	42.0797	42.0929	42.106	42.1186	42.1313	42.1439	42.1562	42.1684	42.1806	42.1931	42.2056	42.2182	42.2307	42.2424	42.254	42.2655	42.2765	42.2877	42.299	42.3099	42.3209	42.3316	42.3418	42.3517	42.3618	42.3717	42.3814	42.3905	42.3996	42.4085	42.4171	42.4255	42.4336	42.4414	42.4489	42.4564	42.4636	42.4704	
1.47142	41.541	41.6034	41.6117	41.6139	41.6153	41.6167	41.6182	41.62	41.6219	41.6239	41.6261	41.6288	41.6315	41.6343	41.6377	41.6411	41.6447	41.6491	41.6534	41.6581	41.6631	41.6684	41.6738	41.6798	41.6862	41.693	41.7002	41.7082	41.7166	41.7261	41.7354	41.7453	41.7563	41.7676	41.7795	41.7919	41.8042	41.8175	41.8317	41.8463	41.8617	41.8774	41.8929	41.9088	41.9247	41.9404	41.956	41.9704	41.9848	41.9982	42.0107	42.0224	42.0337	42.0452	42.0565	42.0682	42.0806	42.0932	42.1064	42.1198	42.1332	42.1471	42.1607	42.1742	42.1873	42.2004	42.213	42.2257	42.2382	42.2504	42.2625	42.2746	42.2871	42.2994	42.3119	42.3243	42.336	42.3475	42.3587	42.3697	42.3808	42.392	42.4029	42.4137	42.4242	42.4343	42.4442	42.4541	42.4639	42.4734	42.4825	42.4914	42.5001	42.5086	42.5169	42.5249	42.5326	42.54	42.5474	42.5544	
1.53594	41.6258	41.6907	41.6998	41.7019	41.7034	41.7047	41.7062	41.7077	41.7096	41.7115	41.7136	41.7158	41.7186	41.7209	41.7242	41.7277	41.7312	41.7348	41.7392	41.7435	41.7484	41.7535	41.7589	41.7644	41.7706	41.777	41.7841	41.7914	41.7994	41.808	41.8176	41.827	41.8371	41.8482	41.8596	41.8716	41.884	41.8963	41.9099	41.9243	41.939	41.9544	41.9701	41.9854	42.001	42.0167	42.0322	42.0475	42.0618	42.076	42.0893	42.1017	42.1135	42.1249	42.1364	42.1479	42.1597	42.172	42.1847	42.1978	42.2112	42.2246	42.2382	42.2517	42.2651	42.2781	42.2912	42.3038	42.3165	42.3289	42.341	42.353	42.365	42.3774	42.3897	42.4021	42.4145	42.426	42.4373	42.4485	42.4594	42.4704	42.4815	42.4923	42.5029	42.5133	42.5233	42.5331	42.5429	42.5526	42.562	42.5709	42.5797	42.5884	42.5968	42.6049	42.6129	42.6204	42.6277	42.635	
1.60329	41.7084	41.7755	41.7851	41.7874	41.7887	41.79	41.7914	41.7929	41.7945	41.7964	41.7984	41.8006	41.8029	41.8054	41.8081	41.8115	41.8149	41.8185	41.8221	41.8265	41.831	41.836	41.8411	41.8464	41.8523	41.8583	41.8652	41.8723	41.8797	41.8879	41.8966	41.9063	41.9158	41.926	41.9371	41.9487	41.9608	41.9732	41.9858	41.9995	42.014	42.0287	42.0442	42.0597	42.0748	42.0902	42.1057	42.1209	42.1361	42.1502	42.1643	42.1775	42.1901	42.2019	42.2133	42.2249	42.2365	42.2482	42.2607	42.2733	42.2863	42.2997	42.313	42.3264	42.3398	42.3531	42.3662	42.3792	42.3918	42.4044	42.4167	42.4287	42.4407	42.4526	42.465	42.4771	42.4895	42.5017	42.5131	42.5244	42.5355	42.5463	42.5572	42.5683	42.5789	42.5895	42.5998	42.6097	42.6193	42.629	42.6386	42.6479	42.6567	42.6654	42.674	42.6823	42.6904	42.6981	42.7056	42.7128	
1.67359	41.7891	41.8583	41.8685	41.8707	41.872	41.8732	41.8746	41.876	41.8776	41.8791	41.8811	41.8832	41.8855	41.8875	41.8903	41.8931	41.8965	41.9	41.9036	41.9072	41.9117	41.9163	41.9214	41.9265	41.932	41.9378	41.9441	41.9511	41.9583	41.9659	41.9741	41.9829	41.9927	42.0023	42.0125	42.0238	42.0355	42.0476	42.0602	42.0729	42.0868	42.1013	42.1161	42.1314	42.1465	42.1615	42.1768	42.1922	42.2073	42.2222	42.2363	42.2503	42.2636	42.2761	42.2879	42.2994	42.3111	42.3227	42.3345	42.3469	42.3595	42.3726	42.3857	42.3989	42.4123	42.4256	42.4389	42.4519	42.465	42.4775	42.49	42.5021	42.5141	42.5261	42.538	42.5502	42.5624	42.5746	42.5867	42.5981	42.6092	42.6203	42.631	42.6418	42.6528	42.6633	42.6738	42.684	42.6938	42.7033	42.713	42.7224	42.7316	42.7403	42.749	42.7574	42.7657	42.7737	42.7814	42.7887	
1.74697	41.8685	41.9393	41.9501	41.9524	41.9536	41.9548	41.956	41.9574	41.9589	41.9604	41.9621	41.9641	41.9662	41.9684	41.9707	41.9735	41.9763	41.9797	41.9833	41.9869	41.9906	41.9952	41.9999	42.0049	42.0101	42.0156	42.0217	42.0281	42.0352	42.0425	42.0502	42.0585	42.0674	42.0773	42.0869	42.0973	42.1086	42.1204	42.1326	42.1452	42.1581	42.1721	42.1867	42.2013	42.2163	42.2314	42.2463	42.2615	42.2768	42.2916	42.3065	42.3205	42.3346	42.3478	42.3603	42.3721	42.3837	42.3954	42.407	42.4189	42.4312	42.4438	42.4567	42.4698	42.4829	42.4963	42.5096	42.5228	42.5359	42.5488	42.5613	42.5736	42.5858	42.5977	42.6096	42.6214	42.6337	42.6457	42.6579	42.6699	42.6812	42.6923	42.7032	42.7139	42.7246	42.7355	42.746	42.7564	42.7665	42.7761	42.7856	42.7952	42.8045	42.8136	42.8223	42.8309	42.8393	42.8474	42.8553	42.863	
1.82357	41.947	42.0192	42.0304	42.0328	42.0339	42.0349	42.0362	42.0374	42.0389	42.0403	42.042	42.0437	42.0457	42.0476	42.05	42.0524	42.0552	42.0581	42.0615	42.0651	42.0688	42.0726	42.0773	42.0819	42.087	42.0923	42.098	42.1041	42.1106	42.1178	42.1252	42.133	42.1414	42.1504	42.1603	42.1701	42.1805	42.1919	42.2038	42.216	42.2287	42.2418	42.2558	42.2702	42.2847	42.2996	42.3146	42.3294	42.3445	42.3596	42.3744	42.3892	42.4032	42.4172	42.4305	42.4429	42.4548	42.4665	42.4782	42.4898	42.5016	42.514	42.5265	42.5393	42.5523	42.5654	42.5788	42.592	42.6052	42.6182	42.6311	42.6435	42.6558	42.6679	42.6798	42.6916	42.7034	42.7156	42.7276	42.7396	42.7515	42.7628	42.7739	42.7847	42.7953	42.806	42.8168	42.8272	42.8375	42.8475	42.8571	42.8664	42.876	42.8853	42.8943	42.9029	42.9115	42.9197	42.9278	42.9356	
1.90353	42.0244	42.098	42.1096	42.112	42.1132	42.1141	42.1152	42.1164	42.1177	42.1192	42.1207	42.1223	42.124	42.126	42.1281	42.1305	42.1329	42.1358	42.1387	42.1421	42.1458	42.1496	42.1535	42.1581	42.1628	42.1679	42.1733	42.1792	42.1853	42.192	42.1992	42.2067	42.2146	42.2231	42.2321	42.242	42.2519	42.2624	42.2739	42.2858	42.2982	42.311	42.3241	42.338	42.3523	42.3667	42.3815	42.3965	42.4112	42.4261	42.4412	42.4559	42.4707	42.4847	42.4987	42.5119	42.5244	42.5363	42.548	42.5597	42.5713	42.5831	42.5954	42.6078	42.6206	42.6336	42.6467	42.66	42.6732	42.6864	42.6993	42.7121	42.7245	42.7367	42.7488	42.7606	42.7724	42.7841	42.7963	42.8082	42.8202	42.832	42.8432	42.8542	42.865	42.8755	42.8862	42.8969	42.9072	42.9174	42.9273	42.9369	42.9462	42.9557	42.9649	42.9739	42.9825	42.9909	42.9991	43.0071	
1.987	42.1013	42.1759	42.188	42.1904	42.1915	42.1924	42.1934	42.1944	42.1957	42.197	42.1985	42.2001	42.2017	42.2034	42.2055	42.2076	42.21	42.2125	42.2154	42.2183	42.2218	42.2256	42.2294	42.2333	42.2379	42.2427	42.2479	42.2534	42.2593	42.2656	42.2723	42.2796	42.2872	42.2951	42.3035	42.3127	42.3228	42.3326	42.3433	42.3548	42.3668	42.3793	42.3922	42.4052	42.419	42.4333	42.4475	42.4623	42.4772	42.4917	42.5066	42.5216	42.5364	42.5512	42.5651	42.5791	42.5923	42.6048	42.6167	42.6284	42.6401	42.6517	42.6635	42.6757	42.6881	42.7009	42.7138	42.7269	42.7402	42.7534	42.7665	42.7793	42.7921	42.8044	42.8166	42.8287	42.8404	42.8521	42.8638	42.8759	42.8877	42.8997	42.9115	42.9226	42.9336	42.9443	42.9548	42.9654	42.976	42.9862	42.9964	43.0062	43.0157	43.025	43.0345	43.0436	43.0526	43.0611	43.0694	43.0776	
2.07413	42.1776	42.2532	42.2656	42.2682	42.2691	42.27	42.2709	42.2719	42.273	42.2743	42.2756	42.2772	42.2787	42.2803	42.2821	42.2842	42.2863	42.2888	42.2913	42.2943	42.2972	42.3008	42.3045	42.3083	42.3123	42.317	42.3218	42.3271	42.3327	42.3387	42.345	42.3518	42.3591	42.3668	42.3747	42.3832	42.3925	42.4025	42.4125	42.4232	42.4348	42.4469	42.4595	42.4723	42.4853	42.499	42.5132	42.5274	42.5421	42.5569	42.5715	42.5862	42.6013	42.616	42.6307	42.6446	42.6586	42.6718	42.6843	42.6962	42.7079	42.7197	42.7312	42.7429	42.7551	42.7675	42.7803	42.7932	42.8062	42.8195	42.8326	42.8457	42.8585	42.8712	42.8835	42.8957	42.9077	42.9194	42.931	42.9427	42.9547	42.9665	42.9784	42.9901	43.0012	43.0121	43.0228	43.0333	43.0438	43.0543	43.0645	43.0746	43.0844	43.0939	43.1031	43.1125	43.1216	43.1305	43.1389	43.1473	
2.16507	42.2535	42.3299	42.3426	42.3452	42.3463	42.347	42.3478	42.3488	42.3498	42.3509	42.3522	42.3535	42.3551	42.3566	42.3583	42.3601	42.3622	42.3644	42.3669	42.3695	42.3724	42.3754	42.3789	42.3828	42.3866	42.3906	42.3954	42.4003	42.4057	42.4113	42.4173	42.4237	42.4305	42.4379	42.4456	42.4534	42.4622	42.4714	42.4815	42.4916	42.5024	42.5142	42.5263	42.5388	42.5516	42.5645	42.5782	42.5923	42.6065	42.6211	42.6358	42.6503	42.6651	42.6801	42.6948	42.7095	42.7234	42.7374	42.7506	42.7631	42.775	42.7867	42.7983	42.8099	42.8216	42.8338	42.8461	42.8589	42.8719	42.8848	42.898	42.9111	42.9241	42.9369	42.9496	42.9618	42.974	42.9859	42.9976	43.0092	43.0208	43.0328	43.0446	43.0564	43.068	43.0791	43.0899	43.1006	43.111	43.1215	43.132	43.1421	43.1522	43.162	43.1714	43.1806	43.1899	43.199	43.2078	43.2162	
2.26001	42.329	42.4061	42.4192	42.4218	42.4228	42.4236	42.4243	42.4251	42.4261	42.4271	42.4282	42.4296	42.4309	42.4325	42.434	42.4358	42.4376	42.4398	42.442	42.4445	42.447	42.45	42.453	42.4566	42.4604	42.4643	42.4684	42.4731	42.4782	42.4836	42.4893	42.4954	42.5019	42.5087	42.5161	42.5237	42.5317	42.5404	42.5497	42.56	42.5702	42.5811	42.5928	42.6049	42.6174	42.6301	42.643	42.6567	42.6707	42.6848	42.6994	42.7141	42.7286	42.7434	42.7584	42.773	42.7877	42.8016	42.8156	42.8288	42.8413	42.8532	42.8648	42.8764	42.8879	42.8997	42.9118	42.9242	42.937	42.9498	42.9628	42.9759	42.989	43.002	43.0147	43.0274	43.0396	43.0517	43.0635	43.0752	43.0868	43.0984	43.1104	43.122	43.1338	43.1454	43.1564	43.1673	43.1779	43.1883	43.1986	43.2091	43.2192	43.2292	43.239	43.2484	43.2575	43.2668	43.2759	43.2847	
2.3591	42.4044	42.482	42.4952	42.498	42.4989	42.4997	42.5004	42.5012	42.502	42.503	42.504	42.5052	42.5065	42.5079	42.5094	42.511	42.5128	42.5146	42.5168	42.519	42.5216	42.5242	42.5271	42.5302	42.5338	42.5376	42.5416	42.5457	42.5505	42.5557	42.5611	42.5668	42.573	42.5795	42.5863	42.5937	42.6014	42.6094	42.6182	42.6276	42.6379	42.6482	42.6591	42.6709	42.6829	42.6954	42.7081	42.721	42.7346	42.7486	42.7626	42.7771	42.7918	42.8064	42.8211	42.836	42.8507	42.8654	42.8793	42.8933	42.9064	42.9189	42.9307	42.9424	42.954	42.9655	42.9771	42.9893	43.0017	43.0144	43.0273	43.0402	43.0534	43.0664	43.0793	43.092	43.1046	43.1168	43.1289	43.1407	43.1523	43.1639	43.1755	43.1874	43.199	43.2107	43.2222	43.2333	43.2441	43.2547	43.265	43.2754	43.2858	43.2959	43.3059	43.3156	43.3249	43.334	43.3433	43.3523	
2.46255	42.4796	42.5576	42.5711	42.5738	42.5748	42.5754	42.5761	42.5769	42.5777	42.5785	42.5796	42.5805	42.5817	42.5831	42.5844	42.5861	42.5877	42.5895	42.5913	42.5935	42.5957	42.5983	42.6009	42.6037	42.6069	42.6106	42.6145	42.6184	42.6226	42.6275	42.6327	42.6382	42.6439	42.6501	42.6566	42.6634	42.671	42.6786	42.6867	42.6956	42.7051	42.7155	42.7257	42.7367	42.7484	42.7604	42.7728	42.7856	42.7984	42.812	42.8259	42.8399	42.8545	42.8691	42.8837	42.8983	42.9133	42.928	42.9426	42.9565	42.9704	42.9836	42.996	43.0078	43.0195	43.0311	43.0424	43.0542	43.0664	43.0787	43.0914	43.1043	43.1172	43.1303	43.1433	43.1562	43.1689	43.1814	43.1936	43.2056	43.2174	43.2291	43.2406	43.2522	43.264	43.2756	43.2872	43.2988	43.3098	43.3206	43.3311	43.3414	43.3517	43.3621	43.3722	43.3822	43.3918	43.4011	43.4102	43.4195	
2.57052	42.5546	42.6331	42.6467	42.6494	42.6503	42.651	42.6516	42.6523	42.6531	42.6539	42.6547	42.6557	42.6567	42.6579	42.6593	42.6607	42.6624	42.664	42.6655	42.6676	42.6698	42.6721	42.6746	42.6772	42.6802	42.6834	42.6871	42.691	42.695	42.6992	42.7042	42.7094	42.7149	42.7207	42.7269	42.7333	42.7403	42.7477	42.7555	42.7637	42.7727	42.7822	42.7926	42.8029	42.8138	42.8255	42.8375	42.8499	42.8626	42.8753	42.8889	42.9028	42.9169	42.9314	42.9461	42.9605	42.9752	42.9902	43.0048	43.0194	43.0333	43.0473	43.0603	43.0727	43.0846	43.0962	43.1077	43.1191	43.1309	43.1431	43.1554	43.168	43.181	43.1938	43.2069	43.2199	43.2328	43.2454	43.2579	43.2701	43.2821	43.2939	43.3054	43.317	43.3285	43.3403	43.3518	43.3635	43.375	43.386	43.3967	43.4072	43.4175	43.4278	43.4382	43.4482	43.4581	43.4678	43.4771	43.4861	
2.68324	42.6294	42.7083	42.7221	42.7248	42.7257	42.7263	42.7269	42.7275	42.7282	42.729	42.7298	42.7307	42.7317	42.7327	42.7339	42.7353	42.7367	42.7384	42.7398	42.7416	42.7436	42.7459	42.7482	42.7507	42.7533	42.7563	42.7596	42.7633	42.7671	42.7713	42.7756	42.7805	42.7858	42.7912	42.7971	42.8033	42.8099	42.8167	42.8243	42.8321	42.8404	42.8494	42.8589	42.8693	42.8796	42.8905	42.9022	42.9141	42.9265	42.9392	42.952	42.9655	42.9795	42.9935	43.008	43.0226	43.0371	43.0518	43.0667	43.0813	43.096	43.1098	43.1236	43.1367	43.1492	43.161	43.1725	43.1841	43.1956	43.2072	43.2194	43.2318	43.2444	43.2573	43.2701	43.2832	43.2961	43.309	43.3216	43.3341	43.3462	43.3582	43.3699	43.3815	43.393	43.4045	43.4162	43.4278	43.4394	43.4509	43.4619	43.4726	43.483	43.4933	43.5036	43.514	43.524	43.5339	43.5435	43.5527	
2.80089	42.7042	42.7833	42.7973	42.8001	42.8009	42.8014	42.802	42.8026	42.8032	42.8039	42.8048	42.8055	42.8064	42.8074	42.8085	42.8097	42.8111	42.8125	42.814	42.8156	42.8174	42.8195	42.8217	42.824	42.8266	42.8292	42.8323	42.8355	42.8391	42.8431	42.8473	42.8516	42.8566	42.8617	42.8673	42.8733	42.8795	42.886	42.893	42.9006	42.9085	42.9168	42.9258	42.9353	42.9457	42.956	42.9669	42.9786	42.9905	43.0029	43.0155	43.0283	43.0419	43.0557	43.0698	43.0843	43.0989	43.1134	43.1281	43.143	43.1576	43.1722	43.1859	43.1997	43.2128	43.2253	43.237	43.2487	43.2602	43.2716	43.2833	43.2955	43.3079	43.3205	43.3333	43.3461	43.3591	43.372	43.3849	43.3975	43.41	43.4221	43.4341	43.4458	43.4573	43.4688	43.4802	43.492	43.5035	43.5151	43.5266	43.5375	43.5482	43.5587	43.5689	43.5792	43.5895	43.5995	43.6094	43.619	
2.92371	42.7789	42.8583	42.8723	42.8752	42.876	42.8765	42.8769	42.8775	42.8781	42.8787	42.8795	42.8803	42.8811	42.8819	42.883	42.8841	42.8853	42.8867	42.888	42.8896	42.8912	42.893	42.8951	42.8971	42.8997	42.9023	42.9049	42.908	42.9112	42.9149	42.9189	42.9232	42.9275	42.9324	42.9376	42.9432	42.9492	42.9554	42.962	42.969	42.9767	42.9846	42.993	43.002	43.0115	43.0219	43.0322	43.043	43.0547	43.0665	43.0789	43.0916	43.1044	43.1178	43.1318	43.1459	43.1603	43.175	43.1894	43.2041	43.219	43.2336	43.2481	43.2618	43.2756	43.2888	43.3012	43.313	43.3245	43.3361	43.3475	43.3592	43.3714	43.3837	43.3963	43.4092	43.4218	43.4349	43.4478	43.4607	43.4732	43.4857	43.4978	43.5097	43.5215	43.5329	43.5444	43.5558	43.5676	43.5791	43.5907	43.6021	43.613	43.6237	43.6341	43.6444	43.6546	43.6649	43.6749	43.6847	
