log(E/eV)	z/pc	t/yr	Synchr	IC	IC - IR	SSC
7.6707	19.1791	1.05735	41.6024	39.0885	39.501	36.675
8.46381	19.1791	1.05735	41.3227	39.4142	39.6637	36.8647
9.25691	19.1791	1.05735	40.8193	39.6226	39.7684	37.0218
10.05	19.1791	1.05735	39.9295	39.7182	39.8596	37.1187
10.8431	19.1791	1.05735	38.0551	39.7054	39.8335	37.1232
11.6362	19.1791	1.05735	33.1942	39.6218	39.8783	37.0138
12.4293	19.1791	1.05735	27.7568	39.2623	39.7989	36.8496
13.2224	19.1791	1.05735	-10.1631	38.1256	39.6022	36.5467
14.0155	19.1791	1.05735	-251.162	36.4009	39.1698	36.1531
14.8086	19.1791	1.05735	0	34.4942	38.1358	35.408
15.6017	19.1791	1.05735	0	31.7367	35.668	33.7283
16.3948	19.1791	1.05735	0	23.8097	27.8431	26.7576
17.1879	19.1791	1.05735	0	0	0	0
17.981	19.1791	1.05735	0	0	0	0
-5.01474	19.6304	1.05309	39.7627	0	0	0
-4.22163	19.6304	1.05309	40.1652	0	0	29.0953
-3.42853	19.6304	1.05309	40.5392	0	0	30.3464
-2.63543	19.6304	1.05309	40.878	0	29.2759	31.1975
-1.84232	19.6304	1.05309	41.1665	0	32.0413	31.9017
-1.04922	19.6304	1.05309	41.401	0	33.9671	32.5093
-0.256115	19.6304	1.05309	41.5989	30.4853	35.1716	33.0533
0.536989	19.6304	1.05309	41.7386	32.9113	35.9358	33.5452
1.33009	19.6304	1.05309	41.8239	34.6218	36.547	34.0064
2.1232	19.6304	1.05309	41.8735	35.7031	37.0739	34.4331
2.9163	19.6304	1.05309	41.9007	36.4165	37.5181	34.8327
3.7094	19.6304	1.05309	41.9105	37.0073	37.9342	35.1922
4.50251	19.6304	1.05309	41.9012	37.503	38.3434	35.5391
5.29561	19.6304	1.05309	41.8651	37.957	38.7306	35.8004
6.08871	19.6304	1.05309	41.7938	38.3682	39.002	36.1119
6.88182	19.6304	1.05309	41.7064	38.7548	39.3266	36.3635
7.67492	19.6304	1.05309	41.5599	39.0766	39.4857	36.5899
8.46802	19.6304	1.05309	41.2773	39.4009	39.6478	36.7788
9.26113	19.6304	1.05309	40.7695	39.6082	39.7513	36.9351
10.0542	19.6304	1.05309	39.8762	39.703	39.8411	37.0314
10.8473	19.6304	1.05309	38.0016	39.6895	39.8163	37.0355
11.6404	19.6304	1.05309	33.0936	39.6062	39.8615	36.9263
12.4335	19.6304	1.05309	27.5568	39.2486	39.7815	36.7627
13.2266	19.6304	1.05309	-11.2803	38.1149	39.5855	36.4606
14.0197	19.6304	1.05309	-257.975	36.391	39.154	36.0675
14.8129	19.6304	1.05309	0	34.4844	38.1237	35.3232
15.606	19.6304	1.05309	0	31.7269	35.658	33.6442
16.3991	19.6304	1.05309	0	23.8	27.8336	26.6742
17.1922	19.6304	1.05309	0	0	0	0
17.9853	19.6304	1.05309	0	0	0	0
-5.01141	20.0923	1.05461	39.7411	0	0	0
-4.21831	20.0923	1.05461	40.143	0	0	29.0345
-3.42521	20.0923	1.05461	40.5163	0	0	30.2853
-2.6321	20.0923	1.05461	40.8541	0	29.2799	31.1359
-1.839	20.0923	1.05461	41.141	0	32.0444	31.8395
-1.04589	20.0923	1.05461	41.3737	0	33.9671	32.4467
-0.252791	20.0923	1.05461	41.5703	30.489	35.1694	32.9903
0.540312	20.0923	1.05461	41.7084	32.9139	35.9318	33.4817
1.33342	20.0923	1.05461	41.7926	34.621	36.5424	33.9425
2.12652	20.0923	1.05461	41.8417	35.7002	37.0686	34.3687
2.91962	20.0923	1.05461	41.8684	36.4124	37.5126	34.7677
3.71273	20.0923	1.05461	41.8778	37.0025	37.9283	35.1264
4.50583	20.0923	1.05461	41.868	37.4978	38.3369	35.4725
5.29893	20.0923	1.05461	41.8312	37.9517	38.7234	35.7328
6.09204	20.0923	1.05461	41.759	38.3626	38.9938	36.0434
6.88514	20.0923	1.05461	41.6706	38.7487	39.3176	36.2939
7.67824	20.0923	1.05461	41.5223	39.0701	39.4756	36.5194
8.47135	20.0923	1.05461	41.2366	39.3931	39.6367	36.7072
9.26445	20.0923	1.05461	40.7242	39.599	39.7391	36.8627
10.0576	20.0923	1.05461	39.8271	39.6927	39.8276	36.9581
10.8507	20.0923	1.05461	37.9524	39.6784	39.804	36.9618
11.6438	20.0923	1.05461	33.0065	39.5951	39.8493	36.8527
12.4369	20.0923	1.05461	27.3575	39.2389	39.7689	36.6898
13.23	20.0923	1.05461	-12.4183	38.1076	39.5734	36.3884
14.0231	20.0923	1.05461	-264.942	36.3843	39.1427	35.996
14.8162	20.0923	1.05461	0	34.4778	38.1153	35.2527
15.6093	20.0923	1.05461	0	31.7203	35.6511	33.5745
16.4024	20.0923	1.05461	0	23.7935	27.8273	26.6052
17.1955	20.0923	1.05461	0	0	0	0
17.9886	20.0923	1.05461	0	0	0	0
-5.0075	20.5651	1.05167	39.7116	0	0	0
-4.2144	20.5651	1.05167	40.1129	0	0	28.9555
-3.42129	20.5651	1.05167	40.4855	0	0	30.206
-2.62819	20.5651	1.05167	40.8223	0	29.2777	31.056
-1.83509	20.5651	1.05167	41.1078	0	32.0413	31.7592
-1.04198	20.5651	1.05167	41.3389	0	33.9603	32.3659
-0.248879	20.5651	1.05167	41.5344	30.4864	35.1599	32.9091
0.544224	20.5651	1.05167	41.6711	32.9101	35.9205	33.4001
1.33733	20.5651	1.05167	41.7544	34.6133	36.5302	33.8604
2.13043	20.5651	1.05167	41.8029	35.69	37.0557	34.2862
2.92353	20.5651	1.05167	41.8292	36.4009	37.4995	34.6846
3.71664	20.5651	1.05167	41.8382	36.9902	37.9148	35.0427
4.50974	20.5651	1.05167	41.828	37.485	38.3227	35.3881
5.30284	20.5651	1.05167	41.7905	37.9387	38.7085	35.6475
6.09595	20.5651	1.05167	41.7174	38.3494	38.9781	35.9573
6.88905	20.5651	1.05167	41.6278	38.7349	39.301	36.207
7.68216	20.5651	1.05167	41.4777	39.0561	39.4582	36.4316
8.47526	20.5651	1.05167	41.1889	39.3777	39.6187	36.6186
9.26836	20.5651	1.05167	40.6716	39.5825	39.7198	36.7733
10.0615	20.5651	1.05167	39.7706	39.6753	39.8071	36.8681
10.8546	20.5651	1.05167	37.8957	39.6603	39.7849	36.8713
11.6477	20.5651	1.05167	32.9201	39.5773	39.8304	36.7625
12.4408	20.5651	1.05167	27.1472	39.2228	39.7494	36.6001
13.2339	20.5651	1.05167	-13.5895	38.0944	39.5546	36.2995
14.027	20.5651	1.05167	-272.081	36.3718	39.1247	35.9077
14.8201	20.5651	1.05167	0	34.4654	38.1009	35.1651
15.6132	20.5651	1.05167	0	31.7079	35.6385	33.4877
16.4063	20.5651	1.05167	0	23.7811	27.8152	26.5191
17.1994	20.5651	1.05167	0	0	0	0
17.9925	20.5651	1.05167	0	0	0	0
-5.00408	21.049	1.05183	39.6846	0	0	0
-4.21098	21.049	1.05183	40.0854	0	0	28.8835
-3.41788	21.049	1.05183	40.4573	0	0	30.1337
-2.62477	21.049	1.05183	40.793	0	29.2764	30.9832
-1.83167	21.049	1.05183	41.077	0	32.0391	31.6859
-1.03856	21.049	1.05183	41.3064	0	33.9549	32.2922
-0.245461	21.049	1.05183	41.5008	30.4848	35.1522	32.8349
0.547642	21.049	1.05183	41.636	32.9074	35.9111	33.3255
1.34075	21.049	1.05183	41.7183	34.607	36.5202	33.7854
2.13385	21.049	1.05183	41.7661	35.6816	37.0449	34.2107
2.92695	21.049	1.05183	41.7921	36.3914	37.4887	34.6086
3.72006	21.049	1.05183	41.8007	36.9799	37.9036	34.966
4.51316	21.049	1.05183	41.79	37.4744	38.3109	35.3106
5.30626	21.049	1.05183	41.7518	37.928	38.6959	35.5691
6.09937	21.049	1.05183	41.6779	38.3384	38.9646	35.878
6.89247	21.049	1.05183	41.5872	38.7233	39.2867	36.1268
7.68557	21.049	1.05183	41.4352	39.0442	39.443	36.3505
8.47868	21.049	1.05183	41.1431	39.3645	39.6026	36.5365
9.27178	21.049	1.05183	40.6207	39.5681	39.7027	36.6904
10.0649	21.049	1.05183	39.7155	39.6599	39.7886	36.7844
10.858	21.049	1.05183	37.8404	39.6442	39.7678	36.7872
11.6511	21.049	1.05183	32.8421	39.5613	39.8133	36.6786
12.4442	21.049	1.05183	26.9346	39.2083	39.7319	36.5167
13.2373	21.049	1.05183	-14.7856	38.0823	39.5376	36.217
14.0304	21.049	1.05183	-279.384	36.3603	39.1084	35.8258
14.8235	21.049	1.05183	0	34.454	38.0877	35.0841
15.6166	21.049	1.05183	0	31.6965	35.6269	33.4074
16.4097	21.049	1.05183	0	23.7698	27.8041	26.4395
17.2028	21.049	1.05183	0	0	0	0
17.9959	21.049	1.05183	0	0	0	0
-5.00112	21.5443	1.05488	39.6604	0	0	0
-4.20801	21.5443	1.05488	40.0605	0	0	28.8185
-3.41491	21.5443	1.05488	40.4317	0	0	30.0685
-2.6218	21.5443	1.05488	40.7664	0	29.2762	30.9174
-1.8287	21.5443	1.05488	41.0488	0	32.0382	31.6197
-1.0356	21.5443	1.05488	41.2764	0	33.9512	32.2256
-0.242494	21.5443	1.05488	41.4694	30.4843	35.1465	32.768
0.550609	21.5443	1.05488	41.6031	32.906	35.9039	33.2581
1.34371	21.5443	1.05488	41.6843	34.6026	36.5124	33.7176
2.13682	21.5443	1.05488	41.7315	35.6752	37.0366	34.1424
2.92992	21.5443	1.05488	41.7571	36.3841	37.4802	34.5396
3.72302	21.5443	1.05488	41.7654	36.972	37.8948	34.8963
4.51613	21.5443	1.05488	41.7543	37.4662	38.3015	35.2401
5.30923	21.5443	1.05488	41.7154	37.9196	38.6859	35.4975
6.10233	21.5443	1.05488	41.6406	38.3298	38.9536	35.8056
6.89544	21.5443	1.05488	41.5487	38.7142	39.2747	36.0533
7.68854	21.5443	1.05488	41.3948	39.0347	39.43	36.276
8.48164	21.5443	1.05488	41.0993	39.3537	39.5887	36.461
9.27475	21.5443	1.05488	40.5717	39.556	39.6876	36.614
10.0679	21.5443	1.05488	39.6618	39.6466	39.7725	36.7072
10.861	21.5443	1.05488	37.7866	39.6302	39.7527	36.7095
11.6541	21.5443	1.05488	32.7712	39.5472	39.7982	36.6011
12.4472	21.5443	1.05488	26.7196	39.1955	39.7164	36.4398
13.2403	21.5443	1.05488	-16.0071	38.0716	39.5226	36.1409
14.0334	21.5443	1.05488	0	36.3501	39.094	35.7504
14.8265	21.5443	1.05488	0	34.4439	38.076	35.0097
15.6196	21.5443	1.05488	0	31.6864	35.6166	33.3338
16.4127	21.5443	1.05488	0	23.7598	27.7943	26.3666
17.2058	21.5443	1.05488	0	0	0	0
17.9989	21.5443	1.05488	0	0	0	0
-4.99763	22.0513	1.05376	39.628	0	0	0
-4.20452	22.0513	1.05376	40.0276	0	0	28.7353
-3.41142	22.0513	1.05376	40.3982	0	0	29.9851
-2.61832	22.0513	1.05376	40.7319	0	29.2696	30.8335
-1.82521	22.0513	1.05376	41.0127	0	32.0306	31.5353
-1.03211	22.0513	1.05376	41.2387	0	33.9403	32.1408
-0.239005	22.0513	1.05376	41.4306	30.4772	35.1333	32.6828
0.554099	22.0513	1.05376	41.5629	32.8979	35.8891	33.1726
1.3472	22.0513	1.05376	41.6432	34.5909	36.4969	33.6316
2.14031	22.0513	1.05376	41.6899	35.6613	37.0204	34.0559
2.93341	22.0513	1.05376	41.7151	36.3691	37.464	34.4527
3.72651	22.0513	1.05376	41.723	36.9564	37.8782	34.8086
4.51962	22.0513	1.05376	41.7115	37.4501	38.2842	35.1517
5.31272	22.0513	1.05376	41.6719	37.9034	38.6679	35.4083
6.10582	22.0513	1.05376	41.5963	38.3133	38.9348	35.7155
6.89893	22.0513	1.05376	41.5033	38.6972	39.2551	35.9623
7.69203	22.0513	1.05376	41.3474	39.0175	39.4096	36.1842
8.48513	22.0513	1.05376	41.0485	39.3352	39.5676	36.3683
9.27824	22.0513	1.05376	40.5152	39.5363	39.6654	36.5206
10.0713	22.0513	1.05376	39.6005	39.6261	39.749	36.6131
10.8644	22.0513	1.05376	37.725	39.6091	39.7307	36.615
11.6575	22.0513	1.05376	32.697	39.5262	39.7762	36.5069
12.4507	22.0513	1.05376	26.4931	39.176	39.6939	36.3461
13.2438	22.0513	1.05376	-17.2639	38.0547	39.5006	36.048
14.0369	22.0513	1.05376	0	36.3338	39.0728	35.6581
14.83	22.0513	1.05376	0	34.4277	38.058	34.9182
15.6231	22.0513	1.05376	0	31.6703	35.6003	33.243
16.4162	22.0513	1.05376	0	23.7437	27.7784	26.2766
17.2093	22.0513	1.05376	0	0	0	0
18.0024	22.0513	1.05376	0	0	0	0
-4.99488	22.5702	1.05778	39.6021	0	0	0
-4.20178	22.5702	1.05778	40.0012	0	0	28.6677
-3.40867	22.5702	1.05778	40.371	0	0	29.9172
-2.61557	22.5702	1.05778	40.7036	0	29.2668	30.7652
-1.82246	22.5702	1.05778	40.9828	0	32.0271	31.4666
-1.02936	22.5702	1.05778	41.207	0	33.9342	32.0717
-0.236258	22.5702	1.05778	41.3975	30.4742	35.1253	32.6133
0.556846	22.5702	1.05778	41.5282	32.8939	35.8799	33.1026
1.34995	22.5702	1.05778	41.6075	34.5841	36.4872	33.5613
2.14305	22.5702	1.05778	41.6536	35.6528	37.0102	33.9851
2.93616	22.5702	1.05778	41.6784	36.3597	37.4536	34.3812
3.72926	22.5702	1.05778	41.686	36.9465	37.8675	34.7364
4.52236	22.5702	1.05778	41.674	37.44	38.273	35.0787
5.31547	22.5702	1.05778	41.6338	37.8931	38.656	35.3342
6.10857	22.5702	1.05778	41.5574	38.3028	38.922	35.6405
6.90167	22.5702	1.05778	41.4632	38.6862	39.2413	35.8863
7.69478	22.5702	1.05778	41.3054	39.0061	39.3947	36.1071
8.48788	22.5702	1.05778	41.0029	39.3225	39.5518	36.2902
9.28098	22.5702	1.05778	40.4638	39.5223	39.6485	36.4416
10.0741	22.5702	1.05778	39.5438	39.611	39.7311	36.5334
10.8672	22.5702	1.05778	37.668	39.5931	39.7138	36.5347
11.6603	22.5702	1.05778	32.6308	39.5101	39.7593	36.4268
12.4534	22.5702	1.05778	26.2672	39.1611	39.6766	36.2667
13.2465	22.5702	1.05778	-18.5443	38.0418	39.4838	35.9694
14.0396	22.5702	1.05778	0	36.3214	39.0565	35.5802
14.8327	22.5702	1.05778	0	34.4154	38.0443	34.8412
15.6258	22.5702	1.05778	0	31.6579	35.5878	33.1669
16.4189	22.5702	1.05778	0	23.7315	27.7663	26.2012
17.212	22.5702	1.05778	0	0	0	0
18.0051	22.5702	1.05778	0	0	0	0
-4.99194	23.1013	1.06	39.5717	0	0	0
-4.19883	23.1013	1.06	39.9702	0	0	28.5903
-3.40573	23.1013	1.06	40.3393	0	0	29.8395
-2.61263	23.1013	1.06	40.6709	0	29.26	30.6871
-1.81952	23.1013	1.06	40.9485	0	32.0196	31.3881
-1.02642	23.1013	1.06	41.1709	0	33.9239	31.9928
-0.233317	23.1013	1.06	41.3601	30.4671	35.113	32.5341
0.559787	23.1013	1.06	41.4894	32.8859	35.8663	33.023
1.35289	23.1013	1.06	41.5677	34.5731	36.4731	33.4812
2.14599	23.1013	1.06	41.6133	35.6399	36.9955	33.9045
2.9391	23.1013	1.06	41.6377	36.3459	37.4388	34.3001
3.7322	23.1013	1.06	41.645	36.9321	37.8523	34.6545
4.5253	23.1013	1.06	41.6326	37.4253	38.2573	34.996
5.31841	23.1013	1.06	41.5917	37.8783	38.6396	35.2506
6.11151	23.1013	1.06	41.5146	38.2878	38.9047	35.5561
6.90461	23.1013	1.06	41.4192	38.6707	39.2231	35.8009
7.69772	23.1013	1.06	41.2593	38.9903	39.3757	36.0207
8.49082	23.1013	1.06	40.9532	39.3055	39.5318	36.2029
9.28392	23.1013	1.06	40.408	39.5041	39.6275	36.3535
10.077	23.1013	1.06	39.4823	39.5917	39.7091	36.4445
10.8701	23.1013	1.06	37.6062	39.5731	39.693	36.4454
11.6632	23.1013	1.06	32.5625	39.4901	39.7384	36.3377
12.4563	23.1013	1.06	26.0326	39.1424	39.6553	36.1781
13.2494	23.1013	1.06	-19.8583	38.0252	39.4629	35.8817
14.0425	23.1013	1.06	0	36.3054	39.0362	35.4931
14.8356	23.1013	1.06	0	34.3994	38.0268	34.755
15.6288	23.1013	1.06	0	31.642	35.5716	33.0815
16.4219	23.1013	1.06	0	23.7156	27.7506	26.1165
17.215	23.1013	1.06	0	0	0	0
18.0081	23.1013	1.06	0	0	0	0
-4.98939	23.6449	1.0649	39.5441	0	0	0
-4.19628	23.6449	1.0649	39.9421	0	0	28.5201
-3.40318	23.6449	1.0649	40.3106	0	0	29.7691
-2.61008	23.6449	1.0649	40.641	0	29.2548	30.6162
-1.81697	23.6449	1.0649	40.9169	0	32.0137	31.3168
-1.02387	23.6449	1.0649	41.1375	0	33.9155	31.9212
-0.230767	23.6449	1.0649	41.3253	30.4616	35.103	32.4621
0.562337	23.6449	1.0649	41.453	32.8796	35.8551	32.9506
1.35544	23.6449	1.0649	41.5303	34.5642	36.4614	33.4084
2.14854	23.6449	1.0649	41.5753	35.6294	36.9833	33.8312
2.94165	23.6449	1.0649	41.5994	36.3346	37.4266	34.2262
3.73475	23.6449	1.0649	41.6064	36.9203	37.8398	34.5798
4.52785	23.6449	1.0649	41.5935	37.4132	38.2443	34.9205
5.32096	23.6449	1.0649	41.5521	37.8661	38.6259	35.174
6.11406	23.6449	1.0649	41.4742	38.2754	38.8901	35.4786
6.90716	23.6449	1.0649	41.3777	38.6578	39.2075	35.7223
7.70027	23.6449	1.0649	41.2157	38.9771	39.359	35.9411
8.49337	23.6449	1.0649	40.9058	39.291	39.5142	36.1223
9.28647	23.6449	1.0649	40.3542	39.4882	39.6088	36.2719
10.0796	23.6449	1.0649	39.4225	39.5748	39.6894	36.3621
10.8727	23.6449	1.0649	37.5461	39.5554	39.6744	36.3625
11.6658	23.6449	1.0649	32.4976	39.4722	39.7197	36.2551
12.4589	23.6449	1.0649	25.7954	39.1256	39.6362	36.0961
13.252	23.6449	1.0649	-21.2002	38.0102	39.4442	35.8005
14.0451	23.6449	1.0649	0	36.2908	39.018	35.4127
14.8382	23.6449	1.0649	0	34.3849	38.011	34.6755
15.6313	23.6449	1.0649	0	31.6275	35.5571	33.0028
16.4244	23.6449	1.0649	0	23.7012	27.7363	26.0386
17.2175	23.6449	1.0649	0	0	0	0
18.0106	23.6449	1.0649	0	0	0	0
-4.98666	24.2013	1.06807	39.512	0	0	0
-4.19356	24.2013	1.06807	39.9095	0	0	28.44
-3.40045	24.2013	1.06807	40.2772	0	0	29.6888
-2.60735	24.2013	1.06807	40.6065	0	29.2454	30.5355
-1.81425	24.2013	1.06807	40.8809	0	32.0037	31.2357
-1.02114	24.2013	1.06807	41.0997	0	33.9029	31.8397
-0.228038	24.2013	1.06807	41.2861	30.452	35.0886	32.3802
0.565065	24.2013	1.06807	41.4124	32.8691	35.8394	32.8684
1.35817	24.2013	1.06807	41.4888	34.5509	36.4453	33.3257
2.15127	24.2013	1.06807	41.5333	35.6144	36.9667	33.748
2.94438	24.2013	1.06807	41.557	36.3188	37.4098	34.1425
3.73748	24.2013	1.06807	41.5636	36.904	37.8228	34.4954
4.53058	24.2013	1.06807	41.5504	37.3966	38.2267	34.8353
5.32369	24.2013	1.06807	41.5084	37.8494	38.6076	35.0878
6.11679	24.2013	1.06807	41.4298	38.2585	38.871	35.3915
6.90989	24.2013	1.06807	41.3322	38.6404	39.1874	35.6342
7.703	24.2013	1.06807	41.1681	38.9593	39.338	35.8521
8.4961	24.2013	1.06807	40.8544	39.272	39.4924	36.0323
9.2892	24.2013	1.06807	40.2961	39.468	39.5859	36.1811
10.0823	24.2013	1.06807	39.3579	39.5536	39.6656	36.2706
10.8754	24.2013	1.06807	37.481	39.5334	39.6517	36.2705
11.6685	24.2013	1.06807	32.4292	39.4502	39.6969	36.1633
12.4616	24.2013	1.06807	25.5492	39.1048	39.613	36.0049
13.2547	24.2013	1.06807	-22.5772	37.9914	39.4214	35.7102
14.0478	24.2013	1.06807	0	36.2725	38.9958	35.323
14.8409	24.2013	1.06807	0	34.3666	37.9913	34.5867
15.634	24.2013	1.06807	0	31.6093	35.5387	32.9148
16.4271	24.2013	1.06807	0	23.683	27.7183	25.9514
17.2202	24.2013	1.06807	0	0	0	0
18.0133	24.2013	1.06807	0	0	0	0
-4.98429	24.7708	1.07383	39.4829	0	0	0
-4.19119	24.7708	1.07383	39.8798	0	0	28.3672
-3.39809	24.7708	1.07383	40.2468	0	0	29.6158
-2.60498	24.7708	1.07383	40.575	0	29.2378	30.4621
-1.81188	24.7708	1.07383	40.8477	0	31.9954	31.162
-1.01878	24.7708	1.07383	41.0645	0	33.8924	31.7656
-0.225674	24.7708	1.07383	41.2495	30.4441	35.0765	32.3057
0.567429	24.7708	1.07383	41.3743	32.8604	35.8263	32.7934
1.36053	24.7708	1.07383	41.4497	34.5399	36.4317	33.2504
2.15364	24.7708	1.07383	41.4936	35.6018	36.9527	33.6722
2.94674	24.7708	1.07383	41.517	36.3055	37.3958	34.066
3.73984	24.7708	1.07383	41.5234	36.8903	37.8084	34.4182
4.53295	24.7708	1.07383	41.5098	37.3827	38.2118	34.7572
5.32605	24.7708	1.07383	41.4672	37.8354	38.5921	35.0086
6.11915	24.7708	1.07383	41.388	38.2443	38.8546	35.3114
6.91226	24.7708	1.07383	41.2891	38.6257	39.1699	35.5531
7.70536	24.7708	1.07383	41.1229	38.9442	39.3196	35.7699
8.49846	24.7708	1.07383	40.8054	39.2557	39.473	35.9491
9.29157	24.7708	1.07383	40.2402	39.4504	39.5654	36.097
10.0847	24.7708	1.07383	39.2949	39.5348	39.6442	36.1856
10.8778	24.7708	1.07383	37.4176	39.5138	39.6313	36.1851
11.6709	24.7708	1.07383	32.3634	39.4304	39.6763	36.078
12.464	24.7708	1.07383	25.3003	39.086	39.5922	35.9203
13.2571	24.7708	1.07383	-23.9835	37.9743	39.4009	35.6264
14.0502	24.7708	1.07383	0	36.2558	38.9757	35.24
14.8433	24.7708	1.07383	0	34.35	37.9735	34.5046
15.6364	24.7708	1.07383	0	31.5927	35.522	32.8336
16.4295	24.7708	1.07383	0	23.6665	27.7019	25.8709
17.2226	24.7708	1.07383	0	0	0	0
18.0157	24.7708	1.07383	0	0	0	0
-4.98202	25.3536	1.07999	39.4529	0	0	0
-4.18891	25.3536	1.07999	39.8493	0	0	28.293
-3.39581	25.3536	1.07999	40.2156	0	0	29.5414
-2.60271	25.3536	1.07999	40.5426	0	29.229	30.3874
-1.8096	25.3536	1.07999	40.8136	0	31.986	31.0869
-1.0165	25.3536	1.07999	41.0286	0	33.8808	31.6902
-0.223395	25.3536	1.07999	41.2121	30.4351	35.0634	32.23
0.569709	25.3536	1.07999	41.3353	32.8507	35.8122	32.7172
1.36281	25.3536	1.07999	41.4098	34.5278	36.4172	33.1738
2.15592	25.3536	1.07999	41.4532	35.5883	36.9378	33.595
2.94902	25.3536	1.07999	41.4762	36.2913	37.3808	33.9883
3.74212	25.3536	1.07999	41.4823	36.8757	37.7932	34.3396
4.53523	25.3536	1.07999	41.4683	37.3678	38.1961	34.6778
5.32833	25.3536	1.07999	41.4252	37.8204	38.5757	34.9282
6.12143	25.3536	1.07999	41.3454	38.2291	38.8372	35.23
6.91454	25.3536	1.07999	41.2454	38.61	39.1516	35.4706
7.70764	25.3536	1.07999	41.0771	38.9282	39.3002	35.6864
8.50074	25.3536	1.07999	40.7555	39.2384	39.4526	35.8645
9.29385	25.3536	1.07999	40.1832	39.4318	39.544	36.0115
10.087	25.3536	1.07999	39.2304	39.5151	39.622	36.0993
10.8801	25.3536	1.07999	37.3525	39.4933	39.6101	36.0983
11.6732	25.3536	1.07999	32.2967	39.4097	39.6549	35.9915
12.4663	25.3536	1.07999	25.0453	39.0663	39.5704	35.8344
13.2594	25.3536	1.07999	-25.423	37.9562	39.3794	35.5414
14.0525	25.3536	1.07999	0	36.2381	38.9547	35.1556
14.8456	25.3536	1.07999	0	34.3324	37.9548	34.4213
15.6387	25.3536	1.07999	0	31.5751	35.5042	32.7511
16.4318	25.3536	1.07999	0	23.649	27.6845	25.7892
17.2249	25.3536	1.07999	0	0	0	0
18.018	25.3536	1.07999	0	0	0	0
-4.97982	25.9502	1.08655	39.4221	0	0	0
-4.18671	25.9502	1.08655	39.8179	0	0	28.2175
-3.39361	25.9502	1.08655	40.1836	0	0	29.4658
-2.60051	25.9502	1.08655	40.5095	0	29.219	30.3113
-1.8074	25.9502	1.08655	40.7788	0	31.9755	31.0105
-1.0143	25.9502	1.08655	40.9917	0	33.8681	31.6135
-0.221198	25.9502	1.08655	41.1738	30.4249	35.0493	32.1529
0.571906	25.9502	1.08655	41.2955	32.8397	35.7972	32.6397
1.36501	25.9502	1.08655	41.369	34.5146	36.4018	33.0958
2.15811	25.9502	1.08655	41.4119	35.5737	36.922	33.5166
2.95122	25.9502	1.08655	41.4346	36.2762	37.3649	33.9092
3.74432	25.9502	1.08655	41.4404	36.8601	37.777	34.2598
4.53742	25.9502	1.08655	41.4261	37.352	38.1794	34.5971
5.33053	25.9502	1.08655	41.3824	37.8045	38.5583	34.8464
6.12363	25.9502	1.08655	41.3021	38.213	38.819	35.1472
6.91673	25.9502	1.08655	41.201	38.5935	39.1323	35.3868
7.70984	25.9502	1.08655	41.0305	38.9112	39.2799	35.6015
8.50294	25.9502	1.08655	40.7049	39.2202	39.4314	35.7786
9.29604	25.9502	1.08655	40.1251	39.4123	39.5218	35.9247
10.0891	25.9502	1.08655	39.1642	39.4944	39.5988	36.0117
10.8823	25.9502	1.08655	37.2857	39.4718	39.5879	36.0102
11.6754	25.9502	1.08655	32.2288	39.3881	39.6325	35.9036
12.4685	25.9502	1.08655	24.7841	39.0456	39.5477	35.7471
13.2616	25.9502	1.08655	-26.8967	37.937	39.3571	35.455
14.0547	25.9502	1.08655	0	36.2193	38.9328	35.0699
14.8478	25.9502	1.08655	0	34.3137	37.9349	34.3365
15.6409	25.9502	1.08655	0	31.5565	35.4855	32.6672
16.434	25.9502	1.08655	0	23.6304	27.666	25.7061
17.2271	25.9502	1.08655	0	0	0	0
18.0202	25.9502	1.08655	0	0	0	0
-4.97747	26.5609	1.0915	39.3865	0	0	0
-4.18437	26.5609	1.0915	39.7818	0	0	28.1317
-3.39126	26.5609	1.0915	40.1467	0	0	29.3798
-2.59816	26.5609	1.0915	40.4715	0	29.2045	30.225
-1.80506	26.5609	1.0915	40.7392	0	31.9604	30.9238
-1.01195	26.5609	1.0915	40.9503	0	33.8508	31.5264
-0.21885	26.5609	1.0915	41.1309	30.4102	35.0304	32.0655
0.574253	26.5609	1.0915	41.2512	32.8243	35.7774	32.552
1.36736	26.5609	1.0915	41.3238	34.4968	36.3816	33.0077
2.16046	26.5609	1.0915	41.3662	35.5544	36.9013	33.4279
2.95356	26.5609	1.0915	41.3886	36.2562	37.3442	33.82
3.74667	26.5609	1.0915	41.3942	36.8397	37.756	34.1698
4.53977	26.5609	1.0915	41.3795	37.3313	38.1579	34.5063
5.33287	26.5609	1.0915	41.3353	37.7837	38.5362	34.7545
6.12598	26.5609	1.0915	41.2545	38.1921	38.796	35.0545
6.91908	26.5609	1.0915	41.1524	38.5721	39.1083	35.293
7.71218	26.5609	1.0915	40.9797	38.8895	39.255	35.5068
8.50529	26.5609	1.0915	40.6501	39.1973	39.4056	35.6829
9.29839	26.5609	1.0915	40.0625	39.3881	39.495	35.8282
10.0915	26.5609	1.0915	39.0929	39.4692	39.5712	35.9144
10.8846	26.5609	1.0915	37.2137	39.4459	39.5613	35.9124
11.6777	26.5609	1.0915	32.156	39.362	39.6057	35.8061
12.4708	26.5609	1.0915	24.513	39.0206	39.5206	35.6502
13.2639	26.5609	1.0915	-28.4087	37.9137	39.3303	35.359
