log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
-1.35424	15.3264	0.402027	40.7814	0	33.2805	31.8643
-1.12191	15.3264	0.402027	40.8891	0	33.782	32.0441
-0.889591	15.3264	0.402027	40.982	0	34.2026	32.1965
-0.657268	15.3264	0.402027	41.0717	26.921	34.5684	32.3533
-0.424945	15.3264	0.402027	41.1712	29.8331	34.8987	32.5136
-0.192621	15.3264	0.402027	41.2582	30.6995	35.19	32.6586
0.0397017	15.3264	0.402027	41.3269	31.444	35.4357	32.8056
0.272025	15.3264	0.402027	41.4001	32.1342	35.6374	32.9586
0.504348	15.3264	0.402027	41.4725	32.782	35.8214	33.1091
0.736671	15.3264	0.402027	41.5204	33.3797	36.01	33.2476
0.968995	15.3264	0.402027	41.5607	33.9097	36.1794	33.387
1.20132	15.3264	0.402027	41.6171	34.3574	36.326	33.531
1.43364	15.3264	0.402027	41.6623	34.739	36.4747	33.6581
1.66596	15.3264	0.402027	41.6872	35.0819	36.6331	33.8064
1.89829	15.3264	0.402027	41.7207	35.3868	36.7764	33.9292
2.13061	15.3264	0.402027	41.7564	35.6502	36.8963	34.0645
2.36293	15.3264	0.402027	41.7627	35.8664	37.0459	34.1905
2.59526	15.3264	0.402027	41.7601	36.0517	37.1698	34.3187
2.82758	15.3264	0.402027	41.7809	36.2393	37.2805	34.4536
3.0599	15.3264	0.402027	41.7911	36.419	37.4076	34.5738
3.29223	15.3264	0.402027	41.781	36.571	37.5364	34.6966
3.52455	15.3264	0.402027	41.791	36.7148	37.6685	34.8227
3.75687	15.3264	0.402027	41.812	36.88	37.7724	34.9455
3.9892	15.3264	0.402027	41.8037	37.0251	37.896	35.0637
4.22152	15.3264	0.402027	41.789	37.1412	38.0445	35.1789
4.45384	15.3264	0.402027	41.7977	37.2752	38.1306	35.3079
4.68617	15.3264	0.402027	41.7887	37.432	38.2683	35.3847
4.91849	15.3264	0.402027	41.7554	37.5506	38.3815	35.5238
5.15081	15.3264	0.402027	41.7457	37.6595	38.4906	35.6305
5.38314	15.3264	0.402027	41.7494	37.8018	38.59	35.7514
5.61546	15.3264	0.402027	41.728	37.9192	38.735	35.8618
5.84778	15.3264	0.402027	41.7057	38.0099	38.8713	35.9736
6.08011	15.3264	0.402027	41.7021	38.1613	38.9533	36.0726
6.31243	15.3264	0.402027	41.6698	38.2901	39.1099	36.1795
6.54475	15.3264	0.402027	41.6049	38.3827	39.2039	36.2826
6.77708	15.3264	0.402027	41.5608	38.5122	39.3444	36.3807
7.0094	15.3264	0.402027	41.5198	38.6361	39.3927	36.4749
7.24172	15.3264	0.402027	41.4361	38.7543	39.56	36.5745
7.47405	15.3264	0.402027	41.3452	38.8681	39.6116	36.6669
7.70637	15.3264	0.402027	41.2865	38.9614	39.7415	36.7644
7.93869	15.3264	0.402027	41.1874	39.1264	39.8137	36.8447
8.17101	15.3264	0.402027	41.0213	39.1796	39.9676	36.9489
8.40334	15.3264	0.402027	40.863	39.3341	39.977	37.0285
8.63566	15.3264	0.402027	40.7063	39.4104	40.0954	37.0924
8.86798	15.3264	0.402027	40.4556	39.5628	40.1691	37.1906
9.10031	15.3264	0.402027	40.0925	39.5858	40.2843	37.2574
9.33263	15.3264	0.402027	39.7632	39.7626	40.2374	37.3352
9.56495	15.3264	0.402027	39.4314	39.8019	40.3345	37.3968
9.79728	15.3264	0.402027	38.9864	39.9339	40.3901	37.4593
10.0296	15.3264	0.402027	38.4075	39.9898	40.4486	37.505
10.2619	15.3264	0.402027	37.8517	40.139	40.4346	37.5594
10.4942	15.3264	0.402027	37.2339	40.1275	40.4445	37.6073
10.7266	15.3264	0.402027	36.4097	40.2049	40.4951	37.6398
10.9589	15.3264	0.402027	35.06	40.2346	40.4952	37.6485
11.1912	15.3264	0.402027	33.7405	40.1175	40.5137	37.6436
11.4235	15.3264	0.402027	31.8926	40.2291	40.4563	37.6647
11.6559	15.3264	0.402027	29.6935	40.1754	40.4211	37.6243
11.8882	15.3264	0.402027	27.4372	40.0212	40.4721	37.5567
12.1205	15.3264	0.402027	23.4066	40.0484	40.5404	37.5297
12.3528	15.3264	0.402027	16.3058	39.761	40.445	37.4158
12.5852	15.3264	0.402027	3.96305	39.7599	40.3788	37.3462
12.8175	15.3264	0.402027	-17.3294	39.3733	40.4651	37.2663
13.0498	15.3264	0.402027	-53.9023	39.4326	40.22	37.2301
13.2821	15.3264	0.402027	-116.564	39.0524	40.2532	37.0848
13.5144	15.3264	0.402027	-223.769	39.0836	40.202	36.888
13.7468	15.3264	0.402027	0	37.6918	39.9629	36.7762
13.9791	15.3264	0.402027	0	37.198	39.8347	36.6578
14.2114	15.3264	0.402027	0	37.1709	39.5945	36.5045
14.4437	15.3264	0.402027	0	36.6397	39.5211	36.229
14.6761	15.3264	0.402027	0	36.6696	39.2682	36.0193
14.9084	15.3264	0.402027	0	36.3012	38.6149	35.619
15.1407	15.3264	0.402027	0	34.12	37.9279	35.1695
15.373	15.3264	0.402027	0	33.8125	37.6508	34.8933
15.6054	15.3264	0.402027	0	32.8162	36.7022	34.0171
15.8377	15.3264	0.402027	0	32.1983	36.1127	33.4331
16.07	15.3264	0.402027	0	31.0314	34.9618	32.2934
16.3023	15.3264	0.402027	0	30.1147	34.0084	31.0732
16.5347	15.3264	0.402027	0	22.284	26.327	25.1704
16.767	15.3264	0.402027	0	0	0	0
16.9993	15.3264	0.402027	0	0	0	0
17.2316	15.3264	0.402027	0	0	0	0
17.4639	15.3264	0.402027	0	0	0	0
17.6963	15.3264	0.402027	0	0	0	0
17.9286	15.3264	0.402027	0	0	0	0
-5.06179	15.8382	0.417126	38.9458	0	0	0
-4.82947	15.8382	0.417126	39.0585	0	0	27.3656
-4.59715	15.8382	0.417126	39.1772	0	0	27.9622
-4.36482	15.8382	0.417126	39.3031	0	0	28.4413
-4.1325	15.8382	0.417126	39.4175	0	0	28.8722
-3.90018	15.8382	0.417126	39.5277	0	0	29.2639
-3.66785	15.8382	0.417126	39.6481	0	0	29.6137
-3.43553	15.8382	0.417126	39.7641	0	0	29.9059
-3.20321	15.8382	0.417126	39.8699	0	0	30.1569
-2.97088	15.8382	0.417126	39.9841	0	0	30.3993
-2.73856	15.8382	0.417126	40.1057	0	28.7338	30.6431
-2.50624	15.8382	0.417126	40.2166	0	29.8747	30.8355
-2.27391	15.8382	0.417126	40.3257	0	30.6881	31.0385
-2.04159	15.8382	0.417126	40.4433	0	31.4152	31.2369
-1.80927	15.8382	0.417126	40.5519	0	32.0936	31.4174
-1.57694	15.8382	0.417126	40.6486	0	32.7261	31.5952
-1.34462	15.8382	0.417126	40.7528	0	33.3013	31.766
-1.1123	15.8382	0.417126	40.8597	0	33.7993	31.9456
-0.879974	15.8382	0.417126	40.9515	0	34.2169	32.098
-0.647651	15.8382	0.417126	41.0415	26.9482	34.5808	32.2546
-0.415327	15.8382	0.417126	41.1408	29.8601	34.9095	32.4148
-0.183004	15.8382	0.417126	41.2262	30.7262	35.1986	32.5596
0.0493191	15.8382	0.417126	41.2941	31.4703	35.4419	32.7065
0.281642	15.8382	0.417126	41.3677	32.1597	35.6416	32.8593
0.513966	15.8382	0.417126	41.4387	32.806	35.825	33.0096
0.746289	15.8382	0.417126	41.485	33.4016	36.0131	33.1481
0.978612	15.8382	0.417126	41.5257	33.9283	36.181	33.2873
1.21094	15.8382	0.417126	41.5823	34.3726	36.3267	33.4311
1.44326	15.8382	0.417126	41.6258	34.752	36.4762	33.558
1.67558	15.8382	0.417126	41.6501	35.0934	36.6339	33.7062
1.9079	15.8382	0.417126	41.6845	35.3962	36.7758	33.8288
2.14023	15.8382	0.417126	41.7188	35.6573	36.8963	33.964
2.37255	15.8382	0.417126	41.7234	35.8712	37.0463	34.0898
2.60487	15.8382	0.417126	41.7217	36.0553	37.1689	34.2179
2.8372	15.8382	0.417126	41.7432	36.2429	37.2792	34.3527
3.06952	15.8382	0.417126	41.7516	36.4211	37.4074	34.4727
3.30184	15.8382	0.417126	41.7414	36.5718	37.5351	34.5954
3.53417	15.8382	0.417126	41.7533	36.716	37.6667	34.7213
3.76649	15.8382	0.417126	41.7731	36.8812	37.7717	34.8439
3.99881	15.8382	0.417126	41.7631	37.0249	37.8953	34.962
4.23114	15.8382	0.417126	41.7497	37.1407	38.0434	35.077
4.46346	15.8382	0.417126	41.7587	37.2756	38.1283	35.2059
4.69578	15.8382	0.417126	41.7476	37.4313	38.2679	35.2824
4.92811	15.8382	0.417126	41.7143	37.5489	38.3802	35.4215
5.16043	15.8382	0.417126	41.7068	37.6589	38.4876	35.5277
5.39275	15.8382	0.417126	41.7094	37.8017	38.5901	35.6487
5.62508	15.8382	0.417126	41.6868	37.9179	38.7339	35.7589
5.8574	15.8382	0.417126	41.6658	38.0087	38.87	35.8705
6.08972	15.8382	0.417126	41.6619	38.161	38.9509	35.9693
6.32205	15.8382	0.417126	41.627	38.289	39.1089	36.076
6.55437	15.8382	0.417126	41.5617	38.3808	39.2013	36.179
6.78669	15.8382	0.417126	41.5196	38.5107	39.341	36.2768
7.01902	15.8382	0.417126	41.4766	38.636	39.3905	36.3707
7.25134	15.8382	0.417126	41.3905	38.7518	39.5576	36.4702
7.48366	15.8382	0.417126	41.3016	38.8667	39.6071	36.5623
7.71599	15.8382	0.417126	41.2429	38.9602	39.7369	36.6595
7.94831	15.8382	0.417126	41.1394	39.1247	39.8113	36.7396
8.18063	15.8382	0.417126	40.9709	39.1768	39.9638	36.8436
8.41296	15.8382	0.417126	40.8151	39.3326	39.9716	36.9228
8.64528	15.8382	0.417126	40.655	39.4081	40.0912	36.9865
8.8776	15.8382	0.417126	40.3964	39.5594	40.1638	37.0845
9.10993	15.8382	0.417126	40.0305	39.5835	40.277	37.1508
9.34225	15.8382	0.417126	39.7049	39.7606	40.2303	37.2284
9.57457	15.8382	0.417126	39.3691	39.7977	40.3266	37.2897
9.80689	15.8382	0.417126	38.9137	39.9297	40.3814	37.3519
10.0392	15.8382	0.417126	38.3336	39.9877	40.4357	37.3972
10.2715	15.8382	0.417126	37.7762	40.1358	40.4275	37.4514
10.5039	15.8382	0.417126	37.154	40.1228	40.4309	37.4992
10.7362	15.8382	0.417126	36.303	40.2024	40.4838	37.5313
10.9685	15.8382	0.417126	34.9304	40.2303	40.4798	37.5397
11.2008	15.8382	0.417126	33.6152	40.1116	40.5071	37.5346
11.4332	15.8382	0.417126	31.7064	40.2256	40.4428	37.5555
11.6655	15.8382	0.417126	29.5451	40.1678	40.4132	37.5151
11.8978	15.8382	0.417126	27.2119	40.0176	40.4625	37.4477
12.1301	15.8382	0.417126	23.0364	40.045	40.5347	37.4205
12.3625	15.8382	0.417126	15.6881	39.7611	40.4343	37.3072
12.5948	15.8382	0.417126	2.92292	39.7597	40.3726	37.2377
12.8271	15.8382	0.417126	-19.0909	39.375	40.4574	37.1583
13.0594	15.8382	0.417126	-56.8953	39.4335	40.2101	37.1218
13.2917	15.8382	0.417126	-121.66	39.0535	40.247	36.977
13.5241	15.8382	0.417126	-232.455	39.0786	40.1943	36.7805
13.7564	15.8382	0.417126	0	37.6984	39.9555	36.6691
13.9887	15.8382	0.417126	0	37.2048	39.8285	36.5508
14.221	15.8382	0.417126	0	37.1777	39.5865	36.3975
14.4534	15.8382	0.417126	0	36.6466	39.5143	36.1223
14.6857	15.8382	0.417126	0	36.6764	39.254	35.9125
14.918	15.8382	0.417126	0	36.3078	38.6168	35.5124
15.1503	15.8382	0.417126	0	34.1269	37.9317	35.0637
15.3827	15.8382	0.417126	0	33.8194	37.6551	34.7875
15.615	15.8382	0.417126	0	32.8231	36.7074	33.9116
15.8473	15.8382	0.417126	0	32.2051	36.1184	33.3274
16.0796	15.8382	0.417126	0	31.0383	34.9678	32.1876
16.3119	15.8382	0.417126	0	30.1216	34.0137	30.9674
16.5443	15.8382	0.417126	0	22.291	26.3348	25.0653
16.7766	15.8382	0.417126	0	0	0	0
17.0089	15.8382	0.417126	0	0	0	0
17.2412	15.8382	0.417126	0	0	0	0
17.4736	15.8382	0.417126	0	0	0	0
17.7059	15.8382	0.417126	0	0	0	0
17.9382	15.8382	0.417126	0	0	0	0
-5.05327	16.3671	0.432952	38.9186	0	0	0
-4.82095	16.3671	0.432952	39.0311	0	0	27.2737
-4.58862	16.3671	0.432952	39.1506	0	0	27.8704
-4.3563	16.3671	0.432952	39.2762	0	0	28.3495
-4.12398	16.3671	0.432952	39.3898	0	0	28.7804
-3.89165	16.3671	0.432952	39.5004	0	0	29.1719
-3.65933	16.3671	0.432952	39.6211	0	0	29.5214
-3.42701	16.3671	0.432952	39.7362	0	0	29.8135
-3.19468	16.3671	0.432952	39.8419	0	0	30.0641
-2.96236	16.3671	0.432952	39.957	0	0	30.3061
-2.73004	16.3671	0.432952	40.0781	0	28.7573	30.5496
-2.49771	16.3671	0.432952	40.1884	0	29.8978	30.7418
-2.26539	16.3671	0.432952	40.2978	0	30.7108	30.9445
-2.03307	16.3671	0.432952	40.4154	0	31.4372	31.1427
-1.80074	16.3671	0.432952	40.5228	0	32.1146	31.3231
-1.56842	16.3671	0.432952	40.6192	0	32.7455	31.5007
-1.3361	16.3671	0.432952	40.724	0	33.3184	31.6713
-1.10377	16.3671	0.432952	40.83	0	33.8132	31.8507
-0.871451	16.3671	0.432952	40.9208	0	34.2281	32.003
-0.639128	16.3671	0.432952	41.0111	26.971	34.5905	32.1595
-0.406805	16.3671	0.432952	41.1101	29.8827	34.9176	32.3195
-0.174482	16.3671	0.432952	41.1938	30.7486	35.2049	32.4642
0.0578417	16.3671	0.432952	41.2611	31.4922	35.4461	32.611
0.290165	16.3671	0.432952	41.335	32.1808	35.6441	32.7636
0.522488	16.3671	0.432952	41.4045	32.826	35.8271	32.9138
0.754811	16.3671	0.432952	41.4492	33.4195	36.0147	33.0522
0.987135	16.3671	0.432952	41.4905	33.9434	36.1811	33.1913
1.21946	16.3671	0.432952	41.5471	34.3847	36.3263	33.3349
1.45178	16.3671	0.432952	41.5888	34.7622	36.4764	33.4617
1.6841	16.3671	0.432952	41.6126	35.1021	36.6335	33.6097
1.91643	16.3671	0.432952	41.6479	35.4031	36.7742	33.7322
2.14875	16.3671	0.432952	41.6807	35.6623	36.8953	33.8672
2.38107	16.3671	0.432952	41.6835	35.8742	37.0455	33.9929
2.6134	16.3671	0.432952	41.6828	36.0573	37.167	34.1208
2.84572	16.3671	0.432952	41.7048	36.2449	37.277	34.2555
3.07804	16.3671	0.432952	41.7115	36.4218	37.4062	34.3753
3.31037	16.3671	0.432952	41.7013	36.5714	37.5329	34.4979
3.54269	16.3671	0.432952	41.7151	36.716	37.664	34.6236
3.77501	16.3671	0.432952	41.7335	36.8811	37.7701	34.7461
4.00734	16.3671	0.432952	41.7219	37.0236	37.8936	34.8641
4.23966	16.3671	0.432952	41.7099	37.1391	38.0413	34.9788
4.47198	16.3671	0.432952	41.7191	37.2748	38.1254	35.1077
4.70431	16.3671	0.432952	41.7059	37.4296	38.2665	35.1839
4.93663	16.3671	0.432952	41.6727	37.5464	38.378	35.323
5.16895	16.3671	0.432952	41.6673	37.6574	38.4839	35.4288
5.40128	16.3671	0.432952	41.6688	37.8004	38.5892	35.5499
5.6336	16.3671	0.432952	41.6449	37.9157	38.7319	35.6599
5.86592	16.3671	0.432952	41.6255	38.0067	38.8677	35.7712
6.09825	16.3671	0.432952	41.6211	38.1596	38.9478	35.8698
6.33057	16.3671	0.432952	41.5835	38.2869	39.1069	35.9764
6.56289	16.3671	0.432952	41.518	38.3781	39.1978	36.0791
6.79522	16.3671	0.432952	41.4777	38.5083	39.3368	36.1766
7.02754	16.3671	0.432952	41.4325	38.6349	39.3875	36.2703
7.25986	16.3671	0.432952	41.3443	38.7484	39.5543	36.3696
7.49219	16.3671	0.432952	41.2577	38.8644	39.602	36.4615
7.72451	16.3671	0.432952	41.1986	38.9581	39.7319	36.5585
7.95683	16.3671	0.432952	41.0906	39.122	39.8078	36.6383
8.18915	16.3671	0.432952	40.9201	39.1734	39.9592	36.7421
8.42148	16.3671	0.432952	40.7666	39.3302	39.9655	36.8209
8.6538	16.3671	0.432952	40.6026	39.4049	40.0861	36.8843
8.88612	16.3671	0.432952	40.3361	39.5553	40.1577	36.9821
9.11845	16.3671	0.432952	39.9682	39.5805	40.2688	37.0481
9.35077	16.3671	0.432952	39.6459	39.7577	40.2225	37.1253
9.58309	16.3671	0.432952	39.3059	39.7927	40.318	37.1865
9.81542	16.3671	0.432952	38.8397	39.9249	40.372	37.2482
10.0477	16.3671	0.432952	38.2593	39.9846	40.4224	37.2931
10.2801	16.3671	0.432952	37.6997	40.1317	40.4195	37.3471
10.5124	16.3671	0.432952	37.0728	40.1174	40.417	37.3947
10.7447	16.3671	0.432952	36.1934	40.1988	40.472	37.4264
10.977	16.3671	0.432952	34.8016	40.2249	40.4647	37.4345
11.2094	16.3671	0.432952	33.4864	40.1049	40.4995	37.4293
11.4417	16.3671	0.432952	31.5168	40.2209	40.4291	37.45
11.674	16.3671	0.432952	29.3946	40.1593	40.4047	37.4095
11.9063	16.3671	0.432952	26.9792	40.0126	40.4523	37.3423
12.1386	16.3671	0.432952	22.6539	40.0401	40.5276	37.3149
12.371	16.3671	0.432952	15.0499	39.7592	40.4228	37.2021
12.6033	16.3671	0.432952	1.84814	39.7576	40.3653	37.1327
12.8356	16.3671	0.432952	-20.9111	39.3745	40.4485	37.0537
13.0679	16.3671	0.432952	-59.9882	39.4323	40.1995	37.017
13.3003	16.3671	0.432952	-126.926	39.0524	40.2394	36.8726
13.5326	16.3671	0.432952	-241.431	39.0722	40.1852	36.6764
13.7649	16.3671	0.432952	0	37.7023	39.9471	36.5655
13.9972	16.3671	0.432952	0	37.2088	39.821	36.4473
14.2296	16.3671	0.432952	0	37.1817	39.5775	36.294
14.4619	16.3671	0.432952	0	36.6507	39.5061	36.0191
14.6942	16.3671	0.432952	0	36.6804	39.2393	35.8092
14.9265	16.3671	0.432952	0	36.3116	38.6167	35.4093
15.1589	16.3671	0.432952	0	34.1311	37.9331	34.9615
15.3912	16.3671	0.432952	0	33.8236	37.657	34.6853
15.6235	16.3671	0.432952	0	32.8272	36.7101	33.8095
15.8558	16.3671	0.432952	0	32.2093	36.1216	33.2252
16.0881	16.3671	0.432952	0	31.0425	34.9712	32.0854
16.3205	16.3671	0.432952	0	30.1257	34.0165	30.8651
16.5528	16.3671	0.432952	0	22.2952	26.3397	24.9638
16.7851	16.3671	0.432952	0	0	0	0
17.0174	16.3671	0.432952	0	0	0	0
17.2498	16.3671	0.432952	0	0	0	0
17.4821	16.3671	0.432952	0	0	0	0
17.7144	16.3671	0.432952	0	0	0	0
17.9467	16.3671	0.432952	0	0	0	0
-5.04523	16.9136	0.448306	38.8883	0	0	0
-4.81291	16.9136	0.448306	39.0006	0	0	27.1769
-4.58058	16.9136	0.448306	39.1209	0	0	27.7736
-4.34826	16.9136	0.448306	39.2461	0	0	28.2528
-4.11594	16.9136	0.448306	39.3589	0	0	28.6836
-3.88361	16.9136	0.448306	39.4699	0	0	29.0751
-3.65129	16.9136	0.448306	39.5909	0	0	29.4244
-3.41897	16.9136	0.448306	39.7052	0	0	29.7162
-3.18664	16.9136	0.448306	39.8108	0	0	29.9665
-2.95432	16.9136	0.448306	39.9267	0	0	30.2082
-2.722	16.9136	0.448306	40.0474	0	28.7756	30.4514
-2.48967	16.9136	0.448306	40.1569	0	29.9157	30.6434
-2.25735	16.9136	0.448306	40.2668	0	30.7283	30.8459
-2.02503	16.9136	0.448306	40.3842	0	31.454	31.0439
-1.7927	16.9136	0.448306	40.4905	0	32.1305	31.2241
-1.56038	16.9136	0.448306	40.5867	0	32.7599	31.4016
-1.32806	16.9136	0.448306	40.692	0	33.3305	31.5721
-1.09574	16.9136	0.448306	40.7971	0	33.8224	31.7513
-0.863412	16.9136	0.448306	40.887	0	34.2348	31.9036
-0.631089	16.9136	0.448306	40.9776	26.9887	34.5957	32.0599
-0.398765	16.9136	0.448306	41.0763	29.9002	34.9215	32.2197
-0.166442	16.9136	0.448306	41.1584	30.7658	35.207	32.3643
0.0658811	16.9136	0.448306	41.2251	31.509	35.4462	32.511
0.298204	16.9136	0.448306	41.2992	32.1969	35.6426	32.6635
0.530528	16.9136	0.448306	41.3672	32.8409	35.8254	32.8136
0.762851	16.9136	0.448306	41.4104	33.4325	36.0124	32.9519
0.995174	16.9136	0.448306	41.4523	33.9536	36.1776	33.0908
1.2275	16.9136	0.448306	41.5088	34.3921	36.3223	33.2342
1.45982	16.9136	0.448306	41.5487	34.7679	36.4729	33.3609
1.69214	16.9136	0.448306	41.5722	35.1065	36.6295	33.5089
1.92447	16.9136	0.448306	41.6083	35.4058	36.7691	33.6311
2.15679	16.9136	0.448306	41.6394	35.6631	36.8908	33.766
2.38911	16.9136	0.448306	41.6406	35.8731	37.0412	33.8917
2.62144	16.9136	0.448306	41.6412	36.0555	37.1616	34.0194
2.85376	16.9136	0.448306	41.6634	36.243	37.2714	34.1539
3.08608	16.9136	0.448306	41.6683	36.4188	37.4016	34.2737
3.31841	16.9136	0.448306	41.6584	36.5673	37.5272	34.3961
3.55073	16.9136	0.448306	41.6739	36.7125	37.6579	34.5216
3.78305	16.9136	0.448306	41.6908	36.8774	37.7651	34.644
4.01538	16.9136	0.448306	41.6778	37.0187	37.8884	34.7618
4.2477	16.9136	0.448306	41.6673	37.1341	38.0357	34.8764
4.48002	16.9136	0.448306	41.6764	37.2705	38.1191	35.0052
4.71235	16.9136	0.448306	41.6611	37.4243	38.2616	35.0811
4.94467	16.9136	0.448306	41.6283	37.5404	38.3724	35.2201
5.17699	16.9136	0.448306	41.6249	37.6525	38.4769	35.3256
5.40932	16.9136	0.448306	41.6251	37.7957	38.5849	35.4468
5.64164	16.9136	0.448306	41.6002	37.91	38.7264	35.5566
5.87396	16.9136	0.448306	41.5823	38.0013	38.862	35.6676
6.10629	16.9136	0.448306	41.5771	38.1548	38.9414	35.766
6.33861	16.9136	0.448306	41.5368	38.2813	39.1015	35.8725
6.57093	16.9136	0.448306	41.4716	38.3721	39.1909	35.9751
6.80325	16.9136	0.448306	41.4329	38.5025	39.3293	36.0723
7.03558	16.9136	0.448306	41.3854	38.6303	39.3811	36.1658
7.2679	16.9136	0.448306	41.2951	38.7417	39.5476	36.2649
7.50022	16.9136	0.448306	41.2109	38.8587	39.5936	36.3564
7.73255	16.9136	0.448306	41.151	38.9525	39.7236	36.4532
7.96487	16.9136	0.448306	41.0385	39.1159	39.801	36.5328
8.19719	16.9136	0.448306	40.8664	39.1667	39.9512	36.6364
8.42952	16.9136	0.448306	40.7151	39.3245	39.9562	36.7148
8.66184	16.9136	0.448306	40.547	39.3983	40.0778	36.778
8.89416	16.9136	0.448306	40.2723	39.5477	40.1482	36.8756
9.12649	16.9136	0.448306	39.9033	39.5741	40.2574	36.9412
9.35881	16.9136	0.448306	39.5839	39.7513	40.2117	37.018
9.59113	16.9136	0.448306	39.2392	39.7845	40.306	37.0791
9.82346	16.9136	0.448306	38.7622	39.9169	40.3594	37.1404
10.0558	16.9136	0.448306	38.1825	39.9781	40.4061	37.1848
10.2881	16.9136	0.448306	37.6199	40.1243	40.4084	37.2388
10.5204	16.9136	0.448306	36.9878	40.1088	40.4002	37.2861
10.7527	16.9136	0.448306	36.0784	40.1918	40.4573	37.3174
10.9851	16.9136	0.448306	34.6717	40.2161	40.4469	37.3253
11.2174	16.9136	0.448306	33.3515	40.0951	40.4886	37.3199
11.4497	16.9136	0.448306	31.3222	40.2127	40.4127	37.3404
11.682	16.9136	0.448306	29.2388	40.1475	40.3932	37.2998
11.9144	16.9136	0.448306	26.7365	40.0041	40.4391	37.2328
12.1467	16.9136	0.448306	22.2564	40.0318	40.5173	37.2052
12.379	16.9136	0.448306	14.3882	39.7538	40.4083	37.0929
12.6113	16.9136	0.448306	0.735224	39.7519	40.3547	37.0236
12.8437	16.9136	0.448306	-22.7943	39.3703	40.4362	36.945
13.076	16.9136	0.448306	-63.1866	39.4274	40.1859	36.9082
13.3083	16.9136	0.448306	-132.37	39.0477	40.2283	36.7641
13.5406	16.9136	0.448306	-250.708	39.0623	40.1727	36.5683
13.773	16.9136	0.448306	0	37.7023	39.9356	36.4578
14.0053	16.9136	0.448306	0	37.2089	39.8102	36.3397
14.2376	16.9136	0.448306	0	37.1819	39.5654	36.1864
14.4699	16.9136	0.448306	0	36.6508	39.4948	35.9118
14.7022	16.9136	0.448306	0	36.6805	39.2215	35.7019
14.9346	16.9136	0.448306	0	36.3115	38.613	35.3021
15.1669	16.9136	0.448306	0	34.1314	37.9309	34.8551
15.3992	16.9136	0.448306	0	33.8238	37.6552	34.579
15.6315	16.9136	0.448306	0	32.8275	36.7091	33.7034
15.8639	16.9136	0.448306	0	32.2095	36.1209	33.1189
16.0962	16.9136	0.448306	0	31.0427	34.9708	31.979
16.3285	16.9136	0.448306	0	30.126	34.0154	30.7586
16.5608	16.9136	0.448306	0	22.2956	26.3408	24.858
16.7932	16.9136	0.448306	0	0	0	0
17.0255	16.9136	0.448306	0	0	0	0
17.2578	16.9136	0.448306	0	0	0	0
17.4901	16.9136	0.448306	0	0	0	0
17.7224	16.9136	0.448306	0	0	0	0
17.9548	16.9136	0.448306	0	0	0	0
-5.03811	17.4783	0.464596	38.8584	0	0	0
-4.80578	17.4783	0.464596	38.9706	0	0	27.0844
-4.57346	17.4783	0.464596	39.0917	0	0	27.6811
-4.34114	17.4783	0.464596	39.2164	0	0	28.1604
-4.10882	17.4783	0.464596	39.3286	0	0	28.5911
-3.87649	17.4783	0.464596	39.4401	0	0	28.9824
-3.64417	17.4783	0.464596	39.5613	0	0	29.3316
-3.41185	17.4783	0.464596	39.6746	0	0	29.6232
-3.17952	17.4783	0.464596	39.7803	0	0	29.8733
-2.9472	17.4783	0.464596	39.897	0	0	30.1147
-2.71488	17.4783	0.464596	40.0171	0	28.7911	30.3577
-2.48255	17.4783	0.464596	40.1261	0	29.9308	30.5496
-2.25023	17.4783	0.464596	40.2364	0	30.743	30.7519
-2.01791	17.4783	0.464596	40.3536	0	31.4682	30.9496
-1.78558	17.4783	0.464596	40.4588	0	32.1438	31.1297
-1.55326	17.4783	0.464596	40.5549	0	32.7719	31.3072
-1.32094	17.4783	0.464596	40.6606	0	33.3404	31.4774
-1.08861	17.4783	0.464596	40.7647	0	33.8296	31.6566
-0.85629	17.4783	0.464596	40.8536	0	34.2399	31.8087
-0.623967	17.4783	0.464596	40.9448	27.0035	34.5996	31.9649
-0.391643	17.4783	0.464596	41.0429	29.9149	34.9241	32.1246
-0.15932	17.4783	0.464596	41.1233	30.7803	35.208	32.2692
0.073003	17.4783	0.464596	41.1896	31.5231	35.4456	32.4158
0.305326	17.4783	0.464596	41.2639	32.2104	35.6406	32.5681
0.537649	17.4783	0.464596	41.3302	32.8533	35.8232	32.718
0.769973	17.4783	0.464596	41.3719	33.4432	36.0098	32.8562
1.0023	17.4783	0.464596	41.4145	33.9618	36.1738	32.995
1.23462	17.4783	0.464596	41.4707	34.3978	36.3181	33.1383
1.46694	17.4783	0.464596	41.5089	34.7721	36.4693	33.2649
1.69927	17.4783	0.464596	41.5321	35.1096	36.6253	33.4127
1.93159	17.4783	0.464596	41.5688	35.4074	36.764	33.5348
2.16391	17.4783	0.464596	41.5982	35.663	36.8863	33.6695
2.39624	17.4783	0.464596	41.5978	35.8715	37.0368	33.7951
2.62856	17.4783	0.464596	41.5997	36.0533	37.1562	33.9227
2.86088	17.4783	0.464596	41.622	36.2408	37.2659	34.057
3.0932	17.4783	0.464596	41.6252	36.4154	37.3969	34.1767
3.32553	17.4783	0.464596	41.6157	36.5631	37.5216	34.299
3.55785	17.4783	0.464596	41.6328	36.7087	37.6519	34.4244
3.79017	17.4783	0.464596	41.6481	36.8735	37.7602	34.5466
