Log(E/eV)	z [pc]	tobs [yr]	Synchr	IC	IC - IR	Esc	Acc	Ad
14.4848	10.679	0.363847	-6.02467	-13.7224	-9.86277	-8.4872	-5.48649	-8.95294
14.5859	10.679	0.363847	-5.92366	-13.8262	-9.94823	-8.4872	-5.5875	-8.95294
14.6869	10.679	0.363847	-5.82265	-13.93	-10.0361	-8.4872	-5.68851	-8.95294
14.7879	10.679	0.363847	-5.72164	-14.034	-10.1262	-8.4872	-5.78952	-8.95294
14.8889	10.679	0.363847	-5.62063	-14.1379	-10.2182	-8.4872	-5.89053	-8.95294
14.9899	10.679	0.363847	-5.51962	-14.2419	-10.3118	-8.4872	-5.99154	-8.95294
15.0909	10.679	0.363847	-5.41861	-14.3459	-10.407	-8.4872	-6.09255	-8.95294
15.1919	10.679	0.363847	-5.3176	-14.4499	-10.5035	-8.4872	-6.19356	-8.95294
15.2929	10.679	0.363847	-5.21659	-14.554	-10.6011	-8.4872	-6.29457	-8.95294
15.3939	10.679	0.363847	-5.11558	-14.658	-10.6997	-8.4872	-6.39558	-8.95294
15.4949	10.679	0.363847	-5.01457	-14.7621	-10.7991	-8.4872	-6.49659	-8.95294
15.596	10.679	0.363847	-4.91356	-14.8661	-10.8992	-8.4872	-6.5976	-8.95294
15.697	10.679	0.363847	-4.81255	-14.9702	-11	-8.4872	-6.69861	-8.95294
15.798	10.679	0.363847	-4.71154	-15.0742	-11.1012	-8.4872	-6.79962	-8.95294
15.899	10.679	0.363847	-4.61053	-15.1782	-11.2029	-8.4872	-6.90063	-8.95294
16	10.679	0.363847	-4.50952	-15.2823	-11.305	-8.4872	-7.00164	-8.95294
6	11.0356	0.446276	-14.5381	-14.7682	-15.0666	-8.64517	2.9841	-8.9224
6.10101	11.0356	0.446276	-14.437	-14.6359	-14.9343	-8.64517	2.88309	-8.9224
6.20202	11.0356	0.446276	-14.336	-14.5161	-14.8145	-8.64517	2.78208	-8.9224
6.30303	11.0356	0.446276	-14.235	-14.4042	-14.7026	-8.64517	2.68107	-8.9224
6.40404	11.0356	0.446276	-14.134	-14.2974	-14.5957	-8.64517	2.58006	-8.9224
6.50505	11.0356	0.446276	-14.033	-14.1937	-14.4921	-8.64517	2.47905	-8.9224
6.60606	11.0356	0.446276	-13.932	-14.0922	-14.3906	-8.64517	2.37804	-8.9224
6.70707	11.0356	0.446276	-13.831	-13.9921	-14.2904	-8.64517	2.27703	-8.9224
6.80808	11.0356	0.446276	-13.73	-13.893	-14.1913	-8.64517	2.17602	-8.9224
6.90909	11.0356	0.446276	-13.629	-13.7945	-14.0927	-8.64517	2.07501	-8.9224
7.0101	11.0356	0.446276	-13.528	-13.6965	-13.9947	-8.64517	1.974	-8.9224
7.11111	11.0356	0.446276	-13.4269	-13.5989	-13.897	-8.64517	1.87299	-8.9224
7.21212	11.0356	0.446276	-13.3259	-13.5015	-13.7995	-8.64517	1.77198	-8.9224
7.31313	11.0356	0.446276	-13.2249	-13.4044	-13.7022	-8.64517	1.67097	-8.9224
7.41414	11.0356	0.446276	-13.1239	-13.3074	-13.6051	-8.64517	1.56996	-8.9224
7.51515	11.0356	0.446276	-13.0229	-13.2106	-13.5081	-8.64517	1.46895	-8.9224
7.61616	11.0356	0.446276	-12.9219	-13.114	-13.4112	-8.64517	1.36794	-8.9224
7.71717	11.0356	0.446276	-12.8209	-13.0175	-13.3145	-8.64517	1.26692	-8.9224
7.81818	11.0356	0.446276	-12.7199	-12.9212	-13.2178	-8.64517	1.16591	-8.9224
7.91919	11.0356	0.446276	-12.6189	-12.825	-13.1211	-8.64517	1.0649	-8.9224
8.0202	11.0356	0.446276	-12.5179	-12.729	-13.0245	-8.64517	0.963895	-8.9224
8.12121	11.0356	0.446276	-12.4168	-12.6333	-12.928	-8.64517	0.862885	-8.9224
8.22222	11.0356	0.446276	-12.3158	-12.5378	-12.8315	-8.64517	0.761874	-8.9224
8.32323	11.0356	0.446276	-12.2148	-12.4425	-12.735	-8.64517	0.660864	-8.9224
8.42424	11.0356	0.446276	-12.1138	-12.3476	-12.6386	-8.64517	0.559854	-8.9224
8.52525	11.0356	0.446276	-12.0128	-12.2532	-12.5422	-8.64517	0.458844	-8.9224
8.62626	11.0356	0.446276	-11.9118	-12.1592	-12.4458	-8.64517	0.357834	-8.9224
8.72727	11.0356	0.446276	-11.8108	-12.0659	-12.3494	-8.64517	0.256824	-8.9224
8.82828	11.0356	0.446276	-11.7098	-11.9734	-12.2531	-8.64517	0.155814	-8.9224
8.92929	11.0356	0.446276	-11.6088	-11.8818	-12.1567	-8.64517	0.0548038	-8.9224
9.0303	11.0356	0.446276	-11.5077	-11.7915	-12.0604	-8.64517	-0.0462063	-8.9224
9.13131	11.0356	0.446276	-11.4067	-11.7025	-11.9641	-8.64517	-0.147216	-8.9224
9.23232	11.0356	0.446276	-11.3057	-11.6153	-11.8678	-8.64517	-0.248227	-8.9224
9.33333	11.0356	0.446276	-11.2047	-11.5302	-11.7715	-8.64517	-0.349237	-8.9224
9.43434	11.0356	0.446276	-11.1037	-11.4477	-11.6752	-8.64517	-0.450247	-8.9224
9.53535	11.0356	0.446276	-11.0027	-11.3681	-11.5789	-8.64517	-0.551257	-8.9224
9.63636	11.0356	0.446276	-10.9017	-11.2919	-11.4827	-8.64517	-0.652267	-8.9224
9.73737	11.0356	0.446276	-10.8007	-11.2198	-11.3865	-8.64517	-0.753277	-8.9224
9.83838	11.0356	0.446276	-10.6997	-11.1523	-11.2903	-8.64517	-0.854287	-8.9224
9.93939	11.0356	0.446276	-10.5987	-11.0898	-11.1942	-8.64517	-0.955297	-8.9224
10.0404	11.0356	0.446276	-10.4976	-11.0329	-11.0982	-8.64517	-1.05631	-8.9224
10.1414	11.0356	0.446276	-10.3966	-10.9821	-11.0023	-8.64517	-1.15732	-8.9224
10.2424	11.0356	0.446276	-10.2956	-10.9379	-10.9065	-8.64517	-1.25833	-8.9224
10.3434	11.0356	0.446276	-10.1946	-10.9005	-10.8108	-8.64517	-1.35934	-8.9224
10.4444	11.0356	0.446276	-10.0936	-10.8702	-10.7154	-8.64517	-1.46035	-8.9224
10.5455	11.0356	0.446276	-9.9926	-10.8473	-10.6202	-8.64517	-1.56136	-8.9224
10.6465	11.0356	0.446276	-9.89159	-10.8319	-10.5254	-8.64517	-1.66237	-8.9224
10.7475	11.0356	0.446276	-9.79058	-10.8239	-10.431	-8.64517	-1.76338	-8.9224
10.8485	11.0356	0.446276	-9.68957	-10.8234	-10.3372	-8.64517	-1.86439	-8.9224
10.9495	11.0356	0.446276	-9.58856	-10.8303	-10.244	-8.64517	-1.9654	-8.9224
11.0505	11.0356	0.446276	-9.48755	-10.8445	-10.1517	-8.64517	-2.06641	-8.9224
11.1515	11.0356	0.446276	-9.38654	-10.8658	-10.0604	-8.64517	-2.16742	-8.9224
11.2525	11.0356	0.446276	-9.28553	-10.8939	-9.97043	-8.64517	-2.26843	-8.9224
11.3535	11.0356	0.446276	-9.18452	-10.9287	-9.88203	-8.64517	-2.36944	-8.9224
11.4545	11.0356	0.446276	-9.08351	-10.9697	-9.79555	-8.64517	-2.47045	-8.9224
11.5556	11.0356	0.446276	-8.9825	-11.0167	-9.71139	-8.64517	-2.57146	-8.9224
11.6566	11.0356	0.446276	-8.88149	-11.0694	-9.63	-8.64517	-2.67247	-8.9224
11.7576	11.0356	0.446276	-8.78048	-11.1273	-9.55185	-8.64517	-2.77348	-8.9224
11.8586	11.0356	0.446276	-8.67947	-11.1901	-9.4775	-8.64517	-2.87449	-8.9224
11.9596	11.0356	0.446276	-8.57846	-11.2575	-9.40749	-8.64517	-2.9755	-8.9224
12.0606	11.0356	0.446276	-8.47745	-11.329	-9.3424	-8.64517	-3.07651	-8.9224
12.1616	11.0356	0.446276	-8.37644	-11.4043	-9.28278	-8.64517	-3.17752	-8.9224
12.2626	11.0356	0.446276	-8.27543	-11.4832	-9.22915	-8.64517	-3.27853	-8.9224
12.3636	11.0356	0.446276	-8.17442	-11.5651	-9.182	-8.64517	-3.37954	-8.9224
12.4646	11.0356	0.446276	-8.07341	-11.6499	-9.14172	-8.64517	-3.48055	-8.9224
12.5657	11.0356	0.446276	-7.9724	-11.7372	-9.10863	-8.64517	-3.58156	-8.9224
12.6667	11.0356	0.446276	-7.87139	-11.8268	-9.08297	-8.64517	-3.68257	-8.9224
12.7677	11.0356	0.446276	-7.77038	-11.9184	-9.0649	-8.64517	-3.78358	-8.9224
12.8687	11.0356	0.446276	-7.66937	-12.0118	-9.05447	-8.64517	-3.88459	-8.9224
12.9697	11.0356	0.446276	-7.56836	-12.1068	-9.05169	-8.64517	-3.9856	-8.9224
13.0707	11.0356	0.446276	-7.46735	-12.2032	-9.05648	-8.64517	-4.08661	-8.9224
13.1717	11.0356	0.446276	-7.36634	-12.3008	-9.0687	-8.64517	-4.18762	-8.9224
13.2727	11.0356	0.446276	-7.26533	-12.3994	-9.08818	-8.64517	-4.28863	-8.9224
13.3737	11.0356	0.446276	-7.16432	-12.499	-9.11466	-8.64517	-4.38964	-8.9224
13.4747	11.0356	0.446276	-7.06331	-12.5993	-9.14789	-8.64517	-4.49065	-8.9224
13.5758	11.0356	0.446276	-6.9623	-12.7003	-9.18754	-8.64517	-4.59166	-8.9224
13.6768	11.0356	0.446276	-6.86128	-12.8018	-9.2333	-8.64517	-4.69267	-8.9224
13.7778	11.0356	0.446276	-6.76027	-12.9038	-9.2848	-8.64517	-4.79368	-8.9224
13.8788	11.0356	0.446276	-6.65926	-13.0062	-9.34167	-8.64517	-4.89469	-8.9224
13.9798	11.0356	0.446276	-6.55825	-13.1089	-9.40354	-8.64517	-4.9957	-8.9224
14.0808	11.0356	0.446276	-6.45724	-13.2119	-9.47002	-8.64517	-5.09671	-8.9224
14.1818	11.0356	0.446276	-6.35623	-13.3151	-9.54074	-8.64517	-5.19772	-8.9224
14.2828	11.0356	0.446276	-6.25522	-13.4185	-9.61534	-8.64517	-5.29873	-8.9224
14.3838	11.0356	0.446276	-6.15421	-13.522	-9.69347	-8.64517	-5.39974	-8.9224
14.4848	11.0356	0.446276	-6.0532	-13.6257	-9.77478	-8.64517	-5.50075	-8.9224
14.5859	11.0356	0.446276	-5.95219	-13.7295	-9.85897	-8.64517	-5.60176	-8.9224
14.6869	11.0356	0.446276	-5.85118	-13.8333	-9.94574	-8.64517	-5.70277	-8.9224
14.7879	11.0356	0.446276	-5.75017	-13.9372	-10.0348	-8.64517	-5.80378	-8.9224
14.8889	11.0356	0.446276	-5.64916	-14.0411	-10.1259	-8.64517	-5.90479	-8.9224
14.9899	11.0356	0.446276	-5.54815	-14.1451	-10.2188	-8.64517	-6.0058	-8.9224
15.0909	11.0356	0.446276	-5.44714	-14.2491	-10.3133	-8.64517	-6.10681	-8.9224
15.1919	11.0356	0.446276	-5.34613	-14.3531	-10.4092	-8.64517	-6.20782	-8.9224
15.2929	11.0356	0.446276	-5.24512	-14.4571	-10.5064	-8.64517	-6.30883	-8.9224
15.3939	11.0356	0.446276	-5.14411	-14.5611	-10.6045	-8.64517	-6.40984	-8.9224
15.4949	11.0356	0.446276	-5.0431	-14.6652	-10.7036	-8.64517	-6.51085	-8.9224
15.596	11.0356	0.446276	-4.94209	-14.7692	-10.8034	-8.64517	-6.61186	-8.9224
15.697	11.0356	0.446276	-4.84108	-14.8732	-10.9039	-8.64517	-6.71287	-8.9224
15.798	11.0356	0.446276	-4.74007	-14.9773	-11.0049	-8.64517	-6.81388	-8.9224
15.899	11.0356	0.446276	-4.63906	-15.0813	-11.1065	-8.64517	-6.91489	-8.9224
16	11.0356	0.446276	-4.53805	-15.1853	-11.2084	-8.64517	-7.0159	-8.9224
6	11.404	0.50345	-14.5666	-14.7684	-15.0668	-8.77619	2.96983	-8.89799
6.10101	11.404	0.50345	-14.4656	-14.6361	-14.9345	-8.77619	2.86882	-8.89799
6.20202	11.404	0.50345	-14.3646	-14.5164	-14.8148	-8.77619	2.76781	-8.89799
6.30303	11.404	0.50345	-14.2636	-14.4045	-14.7029	-8.77619	2.6668	-8.89799
6.40404	11.404	0.50345	-14.1625	-14.2976	-14.596	-8.77619	2.56579	-8.89799
6.50505	11.404	0.50345	-14.0615	-14.194	-14.4924	-8.77619	2.46478	-8.89799
6.60606	11.404	0.50345	-13.9605	-14.0925	-14.3908	-8.77619	2.36377	-8.89799
6.70707	11.404	0.50345	-13.8595	-13.9924	-14.2907	-8.77619	2.26276	-8.89799
6.80808	11.404	0.50345	-13.7585	-13.8932	-14.1915	-8.77619	2.16175	-8.89799
6.90909	11.404	0.50345	-13.6575	-13.7948	-14.093	-8.77619	2.06074	-8.89799
7.0101	11.404	0.50345	-13.5565	-13.6967	-13.9949	-8.77619	1.95973	-8.89799
7.11111	11.404	0.50345	-13.4555	-13.5991	-13.8972	-8.77619	1.85872	-8.89799
7.21212	11.404	0.50345	-13.3545	-13.5017	-13.7997	-8.77619	1.75771	-8.89799
7.31313	11.404	0.50345	-13.2535	-13.4046	-13.7025	-8.77619	1.6567	-8.89799
7.41414	11.404	0.50345	-13.1524	-13.3076	-13.6054	-8.77619	1.55569	-8.89799
7.51515	11.404	0.50345	-13.0514	-13.2108	-13.5084	-8.77619	1.45468	-8.89799
7.61616	11.404	0.50345	-12.9504	-13.1141	-13.4115	-8.77619	1.35367	-8.89799
7.71717	11.404	0.50345	-12.8494	-13.0176	-13.3147	-8.77619	1.25266	-8.89799
7.81818	11.404	0.50345	-12.7484	-12.9213	-13.218	-8.77619	1.15165	-8.89799
7.91919	11.404	0.50345	-12.6474	-12.8251	-13.1214	-8.77619	1.05064	-8.89799
8.0202	11.404	0.50345	-12.5464	-12.729	-13.0248	-8.77619	0.94963	-8.89799
8.12121	11.404	0.50345	-12.4454	-12.6332	-12.9282	-8.77619	0.84862	-8.89799
8.22222	11.404	0.50345	-12.3444	-12.5376	-12.8317	-8.77619	0.74761	-8.89799
8.32323	11.404	0.50345	-12.2433	-12.4422	-12.7353	-8.77619	0.6466	-8.89799
8.42424	11.404	0.50345	-12.1423	-12.3472	-12.6388	-8.77619	0.54559	-8.89799
8.52525	11.404	0.50345	-12.0413	-12.2526	-12.5424	-8.77619	0.444579	-8.89799
8.62626	11.404	0.50345	-11.9403	-12.1584	-12.446	-8.77619	0.343569	-8.89799
8.72727	11.404	0.50345	-11.8393	-12.0649	-12.3497	-8.77619	0.242559	-8.89799
8.82828	11.404	0.50345	-11.7383	-11.972	-12.2533	-8.77619	0.141549	-8.89799
8.92929	11.404	0.50345	-11.6373	-11.88	-12.157	-8.77619	0.0405391	-8.89799
9.0303	11.404	0.50345	-11.5363	-11.7891	-12.0606	-8.77619	-0.060471	-8.89799
9.13131	11.404	0.50345	-11.4353	-11.6996	-11.9643	-8.77619	-0.161481	-8.89799
9.23232	11.404	0.50345	-11.3343	-11.6116	-11.868	-8.77619	-0.262491	-8.89799
9.33333	11.404	0.50345	-11.2332	-11.5256	-11.7717	-8.77619	-0.363501	-8.89799
9.43434	11.404	0.50345	-11.1322	-11.442	-11.6754	-8.77619	-0.464511	-8.89799
9.53535	11.404	0.50345	-11.0312	-11.3611	-11.5791	-8.77619	-0.565522	-8.89799
9.63636	11.404	0.50345	-10.9302	-11.2835	-11.4829	-8.77619	-0.666532	-8.89799
9.73737	11.404	0.50345	-10.8292	-11.2097	-11.3866	-8.77619	-0.767542	-8.89799
9.83838	11.404	0.50345	-10.7282	-11.1402	-11.2904	-8.77619	-0.868552	-8.89799
9.93939	11.404	0.50345	-10.6272	-11.0756	-11.1943	-8.77619	-0.969562	-8.89799
10.0404	11.404	0.50345	-10.5262	-11.0164	-11.0982	-8.77619	-1.07057	-8.89799
10.1414	11.404	0.50345	-10.4252	-10.9631	-11.0023	-8.77619	-1.17158	-8.89799
10.2424	11.404	0.50345	-10.3242	-10.9161	-10.9064	-8.77619	-1.27259	-8.89799
10.3434	11.404	0.50345	-10.2231	-10.8759	-10.8107	-8.77619	-1.3736	-8.89799
10.4444	11.404	0.50345	-10.1221	-10.8428	-10.7152	-8.77619	-1.47461	-8.89799
10.5455	11.404	0.50345	-10.0211	-10.8169	-10.6199	-8.77619	-1.57562	-8.89799
10.6465	11.404	0.50345	-9.92012	-10.7984	-10.5249	-8.77619	-1.67663	-8.89799
10.7475	11.404	0.50345	-9.81911	-10.7874	-10.4303	-8.77619	-1.77764	-8.89799
10.8485	11.404	0.50345	-9.7181	-10.7839	-10.3362	-8.77619	-1.87865	-8.89799
10.9495	11.404	0.50345	-9.61709	-10.7879	-10.2428	-8.77619	-1.97966	-8.89799
11.0505	11.404	0.50345	-9.51608	-10.7992	-10.1501	-8.77619	-2.08067	-8.89799
11.1515	11.404	0.50345	-9.41507	-10.8176	-10.0583	-8.77619	-2.18168	-8.89799
11.2525	11.404	0.50345	-9.31406	-10.8431	-9.96779	-8.77619	-2.28269	-8.89799
11.3535	11.404	0.50345	-9.21305	-10.8752	-9.8787	-8.77619	-2.3837	-8.89799
11.4545	11.404	0.50345	-9.11204	-10.9137	-9.79139	-8.77619	-2.48471	-8.89799
11.5556	11.404	0.50345	-9.01103	-10.9584	-9.70623	-8.77619	-2.58572	-8.89799
11.6566	11.404	0.50345	-8.91002	-11.0089	-9.62364	-8.77619	-2.68673	-8.89799
11.7576	11.404	0.50345	-8.80901	-11.0647	-9.54411	-8.77619	-2.78774	-8.89799
11.8586	11.404	0.50345	-8.708	-11.1256	-9.46814	-8.77619	-2.88875	-8.89799
11.9596	11.404	0.50345	-8.60699	-11.1912	-9.39629	-8.77619	-2.98976	-8.89799
12.0606	11.404	0.50345	-8.50598	-11.2611	-9.32913	-8.77619	-3.09077	-8.89799
12.1616	11.404	0.50345	-8.40497	-11.335	-9.26722	-8.77619	-3.19178	-8.89799
12.2626	11.404	0.50345	-8.30396	-11.4125	-9.21109	-8.77619	-3.29279	-8.89799
12.3636	11.404	0.50345	-8.20295	-11.4932	-9.16126	-8.77619	-3.3938	-8.89799
12.4646	11.404	0.50345	-8.10194	-11.5769	-9.11814	-8.77619	-3.49481	-8.89799
12.5657	11.404	0.50345	-8.00093	-11.6633	-9.0821	-8.77619	-3.59582	-8.89799
12.6667	11.404	0.50345	-7.89992	-11.752	-9.0534	-8.77619	-3.69683	-8.89799
12.7677	11.404	0.50345	-7.79891	-11.8429	-9.03224	-8.77619	-3.79784	-8.89799
12.8687	11.404	0.50345	-7.6979	-11.9357	-9.01871	-8.77619	-3.89885	-8.89799
12.9697	11.404	0.50345	-7.59689	-12.0301	-9.01284	-8.77619	-3.99986	-8.89799
13.0707	11.404	0.50345	-7.49587	-12.126	-9.01458	-8.77619	-4.10088	-8.89799
13.1717	11.404	0.50345	-7.39486	-12.2231	-9.02382	-8.77619	-4.20189	-8.89799
13.2727	11.404	0.50345	-7.29385	-12.3214	-9.04039	-8.77619	-4.3029	-8.89799
13.3737	11.404	0.50345	-7.19284	-12.4206	-9.06407	-8.77619	-4.40391	-8.89799
13.4747	11.404	0.50345	-7.09183	-12.5207	-9.09461	-8.77619	-4.50492	-8.89799
13.5758	11.404	0.50345	-6.99082	-12.6214	-9.13171	-8.77619	-4.60593	-8.89799
13.6768	11.404	0.50345	-6.88981	-12.7228	-9.17505	-8.77619	-4.70694	-8.89799
13.7778	11.404	0.50345	-6.7888	-12.8246	-9.22428	-8.77619	-4.80795	-8.89799
13.8788	11.404	0.50345	-6.68779	-12.9269	-9.27904	-8.77619	-4.90896	-8.89799
13.9798	11.404	0.50345	-6.58678	-13.0295	-9.33894	-8.77619	-5.00997	-8.89799
14.0808	11.404	0.50345	-6.48577	-13.1324	-9.40362	-8.77619	-5.11098	-8.89799
14.1818	11.404	0.50345	-6.38476	-13.2355	-9.47269	-8.77619	-5.21199	-8.89799
14.2828	11.404	0.50345	-6.28375	-13.3389	-9.54578	-8.77619	-5.313	-8.89799
14.3838	11.404	0.50345	-6.18274	-13.4423	-9.62254	-8.77619	-5.41401	-8.89799
14.4848	11.404	0.50345	-6.08173	-13.546	-9.70263	-8.77619	-5.51502	-8.89799
14.5859	11.404	0.50345	-5.98072	-13.6497	-9.78572	-8.77619	-5.61603	-8.89799
14.6869	11.404	0.50345	-5.87971	-13.7535	-9.87151	-8.77619	-5.71704	-8.89799
14.7879	11.404	0.50345	-5.7787	-13.8573	-9.95971	-8.77619	-5.81805	-8.89799
14.8889	11.404	0.50345	-5.67769	-13.9612	-10.0501	-8.77619	-5.91906	-8.89799
14.9899	11.404	0.50345	-5.57668	-14.0652	-10.1423	-8.77619	-6.02007	-8.89799
15.0909	11.404	0.50345	-5.47567	-14.1692	-10.2362	-8.77619	-6.12108	-8.89799
15.1919	11.404	0.50345	-5.37466	-14.2732	-10.3316	-8.77619	-6.22209	-8.89799
15.2929	11.404	0.50345	-5.27365	-14.3772	-10.4283	-8.77619	-6.3231	-8.89799
15.3939	11.404	0.50345	-5.17264	-14.4812	-10.5261	-8.77619	-6.42411	-8.89799
15.4949	11.404	0.50345	-5.07163	-14.5852	-10.6249	-8.77619	-6.52512	-8.89799
15.596	11.404	0.50345	-4.97062	-14.6892	-10.7244	-8.77619	-6.62613	-8.89799
15.697	11.404	0.50345	-4.86961	-14.7933	-10.8247	-8.77619	-6.72714	-8.89799
15.798	11.404	0.50345	-4.7686	-14.8973	-10.9256	-8.77619	-6.82815	-8.89799
15.899	11.404	0.50345	-4.66759	-15.0013	-11.0269	-8.77619	-6.92916	-8.89799
16	11.404	0.50345	-4.56658	-15.1053	-11.1287	-8.77619	-7.03017	-8.89799
6	11.7848	0.5607	-14.5951	-14.7687	-15.0671	-8.87913	2.95557	-8.88398
6.10101	11.7848	0.5607	-14.4941	-14.6364	-14.9348	-8.87913	2.85456	-8.88398
6.20202	11.7848	0.5607	-14.3931	-14.5166	-14.815	-8.87913	2.75355	-8.88398
6.30303	11.7848	0.5607	-14.2921	-14.4048	-14.7032	-8.87913	2.65254	-8.88398
6.40404	11.7848	0.5607	-14.1911	-14.2979	-14.5963	-8.87913	2.55153	-8.88398
6.50505	11.7848	0.5607	-14.0901	-14.1943	-14.4926	-8.87913	2.45052	-8.88398
6.60606	11.7848	0.5607	-13.9891	-14.0928	-14.3911	-8.87913	2.34951	-8.88398
6.70707	11.7848	0.5607	-13.888	-13.9927	-14.291	-8.87913	2.2485	-8.88398
6.80808	11.7848	0.5607	-13.787	-13.8935	-14.1918	-8.87913	2.14749	-8.88398
6.90909	11.7848	0.5607	-13.686	-13.795	-14.0933	-8.87913	2.04648	-8.88398
7.0101	11.7848	0.5607	-13.585	-13.697	-13.9952	-8.87913	1.94547	-8.88398
7.11111	11.7848	0.5607	-13.484	-13.5993	-13.8975	-8.87913	1.84446	-8.88398
7.21212	11.7848	0.5607	-13.383	-13.502	-13.8	-8.87913	1.74345	-8.88398
7.31313	11.7848	0.5607	-13.282	-13.4048	-13.7027	-8.87913	1.64244	-8.88398
7.41414	11.7848	0.5607	-13.181	-13.3078	-13.6056	-8.87913	1.54143	-8.88398
7.51515	11.7848	0.5607	-13.08	-13.211	-13.5087	-8.87913	1.44042	-8.88398
7.61616	11.7848	0.5607	-12.9789	-13.1143	-13.4118	-8.87913	1.33941	-8.88398
7.71717	11.7848	0.5607	-12.8779	-13.0178	-13.315	-8.87913	1.2384	-8.88398
7.81818	11.7848	0.5607	-12.7769	-12.9214	-13.2183	-8.87913	1.13739	-8.88398
7.91919	11.7848	0.5607	-12.6759	-12.8252	-13.1216	-8.87913	1.03638	-8.88398
8.0202	11.7848	0.5607	-12.5749	-12.7291	-13.025	-8.87913	0.935365	-8.88398
8.12121	11.7848	0.5607	-12.4739	-12.6333	-12.9285	-8.87913	0.834355	-8.88398
8.22222	11.7848	0.5607	-12.3729	-12.5376	-12.832	-8.87913	0.733345	-8.88398
8.32323	11.7848	0.5607	-12.2719	-12.4422	-12.7355	-8.87913	0.632335	-8.88398
8.42424	11.7848	0.5607	-12.1709	-12.3471	-12.6391	-8.87913	0.531325	-8.88398
8.52525	11.7848	0.5607	-12.0699	-12.2523	-12.5427	-8.87913	0.430315	-8.88398
8.62626	11.7848	0.5607	-11.9688	-12.158	-12.4463	-8.87913	0.329305	-8.88398
8.72727	11.7848	0.5607	-11.8678	-12.0642	-12.3499	-8.87913	0.228295	-8.88398
8.82828	11.7848	0.5607	-11.7668	-11.9712	-12.2536	-8.87913	0.127284	-8.88398
8.92929	11.7848	0.5607	-11.6658	-11.8789	-12.1572	-8.87913	0.0262744	-8.88398
9.0303	11.7848	0.5607	-11.5648	-11.7877	-12.0609	-8.87913	-0.0747357	-8.88398
9.13131	11.7848	0.5607	-11.4638	-11.6977	-11.9646	-8.87913	-0.175746	-8.88398
9.23232	11.7848	0.5607	-11.3628	-11.6093	-11.8682	-8.87913	-0.276756	-8.88398
9.33333	11.7848	0.5607	-11.2618	-11.5227	-11.7719	-8.87913	-0.377766	-8.88398
9.43434	11.7848	0.5607	-11.1608	-11.4383	-11.6756	-8.87913	-0.478776	-8.88398
9.53535	11.7848	0.5607	-11.0598	-11.3566	-11.5793	-8.87913	-0.579786	-8.88398
9.63636	11.7848	0.5607	-10.9587	-11.278	-11.4831	-8.87913	-0.680796	-8.88398
9.73737	11.7848	0.5607	-10.8577	-11.203	-11.3868	-8.87913	-0.781806	-8.88398
9.83838	11.7848	0.5607	-10.7567	-11.1322	-11.2906	-8.87913	-0.882817	-8.88398
9.93939	11.7848	0.5607	-10.6557	-11.0662	-11.1945	-8.87913	-0.983827	-8.88398
10.0404	11.7848	0.5607	-10.5547	-11.0054	-11.0984	-8.87913	-1.08484	-8.88398
10.1414	11.7848	0.5607	-10.4537	-10.9503	-11.0024	-8.87913	-1.18585	-8.88398
10.2424	11.7848	0.5607	-10.3527	-10.9015	-10.9065	-8.87913	-1.28686	-8.88398
10.3434	11.7848	0.5607	-10.2517	-10.8593	-10.8107	-8.87913	-1.38787	-8.88398
10.4444	11.7848	0.5607	-10.1507	-10.8241	-10.7151	-8.87913	-1.48888	-8.88398
10.5455	11.7848	0.5607	-10.0497	-10.7961	-10.6198	-8.87913	-1.58989	-8.88398
10.6465	11.7848	0.5607	-9.94865	-10.7755	-10.5247	-8.87913	-1.6909	-8.88398
10.7475	11.7848	0.5607	-9.84764	-10.7624	-10.43	-8.87913	-1.79191	-8.88398
10.8485	11.7848	0.5607	-9.74663	-10.7568	-10.3357	-8.87913	-1.89292	-8.88398
10.9495	11.7848	0.5607	-9.64562	-10.7586	-10.2421	-8.87913	-1.99393	-8.88398
11.0505	11.7848	0.5607	-9.54461	-10.7678	-10.1491	-8.87913	-2.09494	-8.88398
11.1515	11.7848	0.5607	-9.4436	-10.7843	-10.0571	-8.87913	-2.19595	-8.88398
11.2525	11.7848	0.5607	-9.34259	-10.8077	-9.96616	-8.87913	-2.29696	-8.88398
11.3535	11.7848	0.5607	-9.24158	-10.838	-9.87661	-8.87913	-2.39797	-8.88398
11.4545	11.7848	0.5607	-9.14057	-10.8748	-9.78875	-8.87913	-2.49898	-8.88398
11.5556	11.7848	0.5607	-9.03956	-10.9177	-9.70292	-8.87913	-2.59999	-8.88398
11.6566	11.7848	0.5607	-8.93855	-10.9666	-9.61954	-8.87913	-2.701	-8.88398
11.7576	11.7848	0.5607	-8.83754	-11.021	-9.53907	-8.87913	-2.80201	-8.88398
11.8586	11.7848	0.5607	-8.73653	-11.0805	-9.46202	-8.87913	-2.90302	-8.88398
11.9596	11.7848	0.5607	-8.63552	-11.1448	-9.38892	-8.87913	-3.00403	-8.88398
12.0606	11.7848	0.5607	-8.53451	-11.2135	-9.32035	-8.87913	-3.10504	-8.88398
12.1616	11.7848	0.5607	-8.4335	-11.2863	-9.25687	-8.87913	-3.20605	-8.88398
12.2626	11.7848	0.5607	-8.33249	-11.3628	-9.19902	-8.87913	-3.30706	-8.88398
