log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
-1.06566	354.351	4063.96	36.6197	26.0351	32.4544	27.842	36.6197
-0.833333	354.351	4063.96	36.7321	26.8037	32.8715	28.0044	36.7322
-0.60101	354.351	4063.96	36.8489	27.5287	33.2417	28.1515	36.849
-0.368686	354.351	4063.96	36.9699	28.2315	33.5818	28.3013	36.97
-0.136363	354.351	4063.96	37.0826	28.9194	33.8884	28.4548	37.0829
0.09596	354.351	4063.96	37.1969	29.5932	34.1555	28.5963	37.1973
0.328283	354.351	4063.96	37.316	30.2494	34.3903	28.7381	37.3165
0.560606	354.351	4063.96	37.4279	30.8786	34.6155	28.8861	37.4285
0.79293	354.351	4063.96	37.5413	31.464	34.8164	29.0254	37.5421
1.02525	354.351	4063.96	37.6618	31.9834	35.002	29.1672	37.6627
1.25758	354.351	4063.96	37.7757	32.425	35.1718	29.3118	37.7768
1.4899	354.351	4063.96	37.8882	32.8087	35.3442	29.4446	37.8894
1.72222	354.351	4063.96	38.0058	33.1595	35.4979	29.5838	38.0072
1.95455	354.351	4063.96	38.116	33.4776	35.6371	29.723	38.1175
2.18687	354.351	4063.96	38.2232	33.7583	35.7905	29.8557	38.2248
2.41919	354.351	4063.96	38.3377	34.0059	35.919	29.9943	38.3393
2.65152	354.351	4063.96	38.4463	34.2283	36.0313	30.1334	38.448
2.88384	354.351	4063.96	38.5486	34.4489	36.1734	30.2596	38.5504
3.11616	354.351	4063.96	38.654	34.6357	36.3031	30.402	38.656
3.34849	354.351	4063.96	38.7494	34.8023	36.431	30.5366	38.7515
3.58081	354.351	4063.96	38.8313	34.9813	36.5455	30.6618	38.8336
3.81313	354.351	4063.96	38.9131	35.1393	36.6805	30.79	38.9157
4.04545	354.351	4063.96	38.9817	35.2709	36.7938	30.9274	38.9846
4.27778	354.351	4063.96	39.0241	35.4244	36.9048	31.0571	39.0275
4.5101	354.351	4063.96	39.0516	35.5664	37.0575	31.1846	39.0561
4.74242	354.351	4063.96	39.0431	35.6959	37.1144	31.3177	39.0483
4.97475	354.351	4063.96	38.9512	35.8176	37.2783	31.4441	38.9606
5.20707	354.351	4063.96	38.771	35.9431	37.3476	31.5709	38.7877
5.43939	354.351	4063.96	38.5188	36.0778	37.4972	31.6991	38.5597
5.67172	354.351	4063.96	38.1394	36.1961	37.587	31.8253	38.2505
5.90404	354.351	4063.96	37.494	36.322	37.7524	31.9396	37.9534
6.13636	354.351	4063.96	36.2488	36.4548	37.8356	32.0783	37.8639
6.36869	354.351	4063.96	33.9096	36.5318	37.987	32.1927	38.002
6.60101	354.351	4063.96	29.6968	36.683	38.0777	32.3087	38.0949
6.83333	354.351	4063.96	22.2849	36.7463	38.2211	32.4207	38.2354
7.06566	354.351	4063.96	9.41111	36.9039	38.3271	32.5372	38.3432
7.29798	354.351	4063.96	-12.7881	37.0258	38.4821	32.6479	38.4971
7.5303	354.351	4063.96	-50.9092	37.1395	38.5292	32.7619	38.5466
7.76263	354.351	4063.96	-116.214	37.2408	38.6991	32.8693	38.714
7.99495	354.351	4063.96	-227.933	37.3655	38.8079	32.9831	38.8233
8.22727	354.351	4063.96	0	37.4258	38.9563	33.0811	38.969
8.4596	354.351	4063.96	0	37.5452	39.0327	33.1934	39.0467
8.69192	354.351	4063.96	0	37.6163	39.1399	33.3071	39.1527
8.92424	354.351	4063.96	0	37.7536	39.2824	33.4023	39.2951
9.15657	354.351	4063.96	0	37.8283	39.3713	33.5169	39.3835
9.38889	354.351	4063.96	0	37.8831	39.536	33.6234	39.5455
9.62121	354.351	4063.96	0	37.9533	39.5791	33.7115	39.5893
9.85354	354.351	4063.96	0	38.034	39.734	33.8233	39.7426
10.0859	354.351	4063.96	0	37.98	39.8426	33.934	39.8485
10.3182	354.351	4063.96	0	38.1209	39.997	34.0196	40.0027
10.5505	354.351	4063.96	0	38.0454	40.0387	34.133	40.0431
10.7828	354.351	4063.96	0	38.1778	40.1379	34.2353	40.1426
11.0152	354.351	4063.96	0	38.0873	40.2594	34.3012	40.2623
11.2475	354.351	4063.96	0	38.002	40.3044	34.4393	40.3066
11.4798	354.351	4063.96	0	37.8121	40.3856	34.5209	40.3868
11.7121	354.351	4063.96	0	37.6701	40.435	34.5991	40.4357
11.9444	354.351	4063.96	0	38.0169	40.5464	34.7082	40.5477
12.1768	354.351	4063.96	0	37.1638	40.5012	34.7173	40.5014
12.4091	354.351	4063.96	0	36.985	40.5897	34.8961	40.5898
12.6414	354.351	4063.96	0	37.2879	40.5083	34.8699	40.5086
12.8737	354.351	4063.96	0	37.3943	40.6282	34.9505	40.6285
13.1061	354.351	4063.96	0	36.2218	40.5047	35.0392	40.5048
13.3384	354.351	4063.96	0	36.4706	40.6967	34.9526	40.6967
13.5707	354.351	4063.96	0	36.4261	40.5998	35.0504	40.5999
13.803	354.351	4063.96	0	35.4083	39.9474	34.9969	39.9474
14.0354	354.351	4063.96	0	35.6058	40.1402	34.8351	40.1402
14.2677	354.351	4063.96	0	35.4328	39.9689	34.7746	39.969
14.5	354.351	4063.96	0	36.1361	40.519	34.4848	40.5191
14.7323	354.351	4063.96	0	33.8147	38.4325	33.7629	38.4326
14.9646	354.351	4063.96	0	0	0	0	0
15.197	354.351	4063.96	0	0	0	0	0
15.4293	354.351	4063.96	0	0	0	0	0
15.6616	354.351	4063.96	0	0	0	0	0
15.8939	354.351	4063.96	0	0	0	0	0
16.1263	354.351	4063.96	0	0	0	0	0
16.3586	354.351	4063.96	0	0	0	0	0
16.5909	354.351	4063.96	0	0	0	0	0
16.8232	354.351	4063.96	0	0	0	0	0
17.0556	354.351	4063.96	0	0	0	0	0
-5.94418	366.737	4157.09	34.1596	0	0	0	34.1596
-5.71185	366.737	4157.09	34.2741	0	0	22.3263	34.2741
-5.47953	366.737	4157.09	34.3956	0	0	22.9278	34.3956
-5.24721	366.737	4157.09	34.5107	0	0	23.4119	34.5107
-5.01488	366.737	4157.09	34.6238	0	0	23.8484	34.6238
-4.78256	366.737	4157.09	34.7433	0	0	24.2519	34.7433
-4.55024	366.737	4157.09	34.8573	0	0	24.6224	34.8573
-4.31791	366.737	4157.09	34.9691	0	0	24.9321	34.9691
-4.08559	366.737	4157.09	35.0897	0	0	25.223	35.0897
-3.85327	366.737	4157.09	35.2075	0	0	25.4974	35.2075
-3.62095	366.737	4157.09	35.3214	0	24.325	25.7433	35.3214
-3.38862	366.737	4157.09	35.4413	0	25.553	25.9728	35.4413
-3.1563	366.737	4157.09	35.5574	0	26.4442	26.1934	35.5574
-2.92398	366.737	4157.09	35.6681	0	27.2431	26.4066	35.6681
-2.69165	366.737	4157.09	35.7867	0	27.9955	26.5964	35.7867
-2.45933	366.737	4157.09	35.9052	0	28.7185	26.7854	35.9052
-2.22701	366.737	4157.09	36.0182	0	29.4196	26.974	36.0182
-1.99468	366.737	4157.09	36.1373	0	30.0997	27.1405	36.1373
-1.76236	366.737	4157.09	36.2558	0	30.7551	27.312	36.2558
-1.53004	366.737	4157.09	36.3667	22.2019	31.3752	27.4853	36.3667
-1.29771	366.737	4157.09	36.4831	25.1299	31.9417	27.6415	36.4831
-1.06539	366.737	4157.09	36.602	26.0149	32.434	27.7958	36.602
-0.833066	366.737	4157.09	36.7142	26.7835	32.851	27.9582	36.7143
-0.600743	366.737	4157.09	36.8316	27.5086	33.2211	28.1053	36.8317
-0.36842	366.737	4157.09	36.9522	28.2114	33.5612	28.2552	36.9524
-0.136097	366.737	4157.09	37.0646	28.8992	33.8678	28.4086	37.0649
0.0962267	366.737	4157.09	37.1794	29.573	34.1348	28.5501	37.1798
0.32855	366.737	4157.09	37.2983	30.2292	34.3696	28.692	37.2988
0.560873	366.737	4157.09	37.4098	30.8584	34.5948	28.8399	37.4105
0.793196	366.737	4157.09	37.5237	31.4437	34.7957	28.9792	37.5246
1.02552	366.737	4157.09	37.6442	31.963	34.9812	29.121	37.6452
1.25784	366.737	4157.09	37.7578	32.4045	35.1511	29.2657	37.7588
1.49017	366.737	4157.09	37.8705	32.7881	35.3234	29.3985	37.8718
1.72249	366.737	4157.09	37.9882	33.1389	35.4771	29.5376	37.9895
1.95481	366.737	4157.09	38.0979	33.457	35.6163	29.6769	38.0993
2.18714	366.737	4157.09	38.2055	33.7376	35.7697	29.8096	38.2071
2.41946	366.737	4157.09	38.3202	33.9852	35.8981	29.9482	38.3218
2.65178	366.737	4157.09	38.4283	34.2076	36.0105	30.0872	38.43
2.88411	366.737	4157.09	38.5308	34.4282	36.1526	30.2135	38.5326
3.11643	366.737	4157.09	38.6364	34.615	36.2822	30.3559	38.6383
3.34875	366.737	4157.09	38.731	34.7816	36.4102	30.4904	38.7331
3.58108	366.737	4157.09	38.813	34.9605	36.5247	30.6156	38.8153
3.8134	366.737	4157.09	38.8952	35.1185	36.6596	30.7438	38.8977
4.04572	366.737	4157.09	38.9626	35.2502	36.773	30.8812	38.9655
4.27804	366.737	4157.09	39.0044	35.4036	36.8839	31.011	39.0078
4.51037	366.737	4157.09	39.0314	35.5456	37.0367	31.1384	39.036
4.74269	366.737	4157.09	39.0196	35.6751	37.0935	31.2715	39.0249
4.97501	366.737	4157.09	38.9227	35.7968	37.2575	31.3979	38.9323
5.20734	366.737	4157.09	38.739	35.9223	37.3267	31.5247	38.7562
5.43966	366.737	4157.09	38.4821	36.057	37.4764	31.6529	38.5244
5.67198	366.737	4157.09	38.093	36.1753	37.5662	31.7791	38.2101
5.90431	366.737	4157.09	37.424	36.3012	37.7316	31.8934	37.9162
6.13663	366.737	4157.09	36.1308	36.4339	37.8147	32.032	37.841
6.36895	366.737	4157.09	33.7085	36.5109	37.9662	32.1464	37.9812
6.60128	366.737	4157.09	29.3538	36.6621	38.0569	32.2624	38.074
6.8336	366.737	4157.09	21.6997	36.7255	38.2002	32.3745	38.2145
7.06592	366.737	4157.09	8.41226	36.8831	38.3063	32.491	38.3224
7.29825	366.737	4157.09	-14.4931	37.005	38.4613	32.6017	38.4763
7.53057	366.737	4157.09	-53.8199	37.1187	38.5084	32.7157	38.5258
7.76289	366.737	4157.09	-121.184	37.22	38.6783	32.8231	38.6932
7.99522	366.737	4157.09	-236.416	37.3447	38.7871	32.9369	38.8025
8.22754	366.737	4157.09	0	37.405	38.9355	33.0349	38.9481
8.45986	366.737	4157.09	0	37.5245	39.012	33.1472	39.0259
8.69219	366.737	4157.09	0	37.5955	39.119	33.2609	39.1319
8.92451	366.737	4157.09	0	37.7328	39.2616	33.3561	39.2742
9.15683	366.737	4157.09	0	37.8076	39.3504	33.4707	39.3627
9.38916	366.737	4157.09	0	37.8623	39.5152	33.5773	39.5247
9.62148	366.737	4157.09	0	37.9326	39.5583	33.6653	39.5685
9.8538	366.737	4157.09	0	38.0133	39.7133	33.7772	39.7218
10.0861	366.737	4157.09	0	37.9593	39.8218	33.8878	39.8277
10.3184	366.737	4157.09	0	38.1002	39.9762	33.9734	39.9819
10.5508	366.737	4157.09	0	38.0247	40.0179	34.0869	40.0223
10.7831	366.737	4157.09	0	38.1571	40.1171	34.1892	40.1218
11.0154	366.737	4157.09	0	38.0666	40.2385	34.2551	40.2414
11.2477	366.737	4157.09	0	37.9811	40.2837	34.3933	40.2858
11.4801	366.737	4157.09	0	37.7916	40.3649	34.475	40.366
11.7124	366.737	4157.09	0	37.6496	40.4142	34.5534	40.4149
11.9447	366.737	4157.09	0	37.9964	40.5257	34.6626	40.5269
12.177	366.737	4157.09	0	37.1433	40.4804	34.6719	40.4806
12.4094	366.737	4157.09	0	36.9645	40.569	34.8509	40.5691
12.6417	366.737	4157.09	0	37.2674	40.4877	34.8248	40.488
12.874	366.737	4157.09	0	37.3738	40.6077	34.9054	40.6079
13.1063	366.737	4157.09	0	36.2014	40.4842	34.9945	40.4842
13.3387	366.737	4157.09	0	36.4502	40.6761	34.9079	40.6762
13.571	366.737	4157.09	0	36.4058	40.5794	35.0062	40.5794
13.8033	366.737	4157.09	0	35.3886	39.9277	34.9531	39.9277
14.0356	366.737	4157.09	0	35.5866	40.121	34.7916	40.121
14.2679	366.737	4157.09	0	35.4145	39.9507	34.732	39.9507
14.5003	366.737	4157.09	0	36.1188	40.5015	34.443	40.5016
14.7326	366.737	4157.09	0	33.8003	38.418	33.7226	38.4181
14.9649	366.737	4157.09	0	0	0	0	0
15.1972	366.737	4157.09	0	0	0	0	0
15.4296	366.737	4157.09	0	0	0	0	0
15.6619	366.737	4157.09	0	0	0	0	0
15.8942	366.737	4157.09	0	0	0	0	0
16.1265	366.737	4157.09	0	0	0	0	0
16.3589	366.737	4157.09	0	0	0	0	0
16.5912	366.737	4157.09	0	0	0	0	0
16.8235	366.737	4157.09	0	0	0	0	0
17.0558	366.737	4157.09	0	0	0	0	0
-5.94392	379.555	4252.49	34.1417	0	0	0	34.1417
-5.71159	379.555	4252.49	34.2566	0	0	22.2802	34.2566
-5.47927	379.555	4252.49	34.3781	0	0	22.8817	34.3781
-5.24695	379.555	4252.49	34.4927	0	0	23.3658	34.4927
-5.01462	379.555	4252.49	34.6062	0	0	23.8023	34.6062
-4.7823	379.555	4252.49	34.7258	0	0	24.2058	34.7258
-4.54998	379.555	4252.49	34.8392	0	0	24.5764	34.8392
-4.31766	379.555	4252.49	34.9514	0	0	24.8861	34.9514
-4.08533	379.555	4252.49	35.0724	0	0	25.177	35.0724
-3.85301	379.555	4252.49	35.1897	0	0	25.4513	35.1897
-3.62069	379.555	4252.49	35.3037	0	24.3048	25.6972	35.3037
-3.38836	379.555	4252.49	35.4239	0	25.5327	25.9267	35.4239
-3.15604	379.555	4252.49	35.5394	0	26.4239	26.1473	35.5394
-2.92372	379.555	4252.49	35.6503	0	27.2227	26.3606	35.6503
-2.69139	379.555	4252.49	35.7693	0	27.9751	26.5503	35.7693
-2.45907	379.555	4252.49	35.8874	0	28.6981	26.7393	35.8874
-2.22675	379.555	4252.49	36.0005	0	29.3991	26.9279	36.0005
-1.99442	379.555	4252.49	36.1199	0	30.0792	27.0944	36.1199
-1.7621	379.555	4252.49	36.2379	0	30.7346	27.2658	36.2379
-1.52978	379.555	4252.49	36.3488	22.1815	31.3547	27.4392	36.3488
-1.29745	379.555	4252.49	36.4657	25.1095	31.9211	27.5954	36.4657
-1.06513	379.555	4252.49	36.5842	25.9945	32.4133	27.7497	36.5842
-0.832807	379.555	4252.49	36.6963	26.7631	32.8302	27.9121	36.6964
-0.600483	379.555	4252.49	36.8142	27.4882	33.2003	28.0592	36.8143
-0.36816	379.555	4252.49	36.9345	28.1909	33.5404	28.2091	36.9347
-0.135837	379.555	4252.49	37.0466	28.8787	33.8469	28.3625	37.0469
0.0964863	379.555	4252.49	37.1619	29.5525	34.1139	28.5041	37.1623
0.32881	379.555	4252.49	37.2806	30.2087	34.3487	28.6459	37.2811
0.561133	379.555	4252.49	37.3918	30.8378	34.5738	28.7938	37.3924
0.793456	379.555	4252.49	37.5063	31.4231	34.7747	28.9331	37.5071
1.02578	379.555	4252.49	37.6267	31.9423	34.9602	29.0749	37.6276
1.2581	379.555	4252.49	37.7398	32.3838	35.1301	29.2195	37.7409
1.49043	379.555	4252.49	37.853	32.7673	35.3024	29.3524	37.8542
1.72275	379.555	4252.49	37.9705	33.1181	35.4561	29.4915	37.9718
1.95507	379.555	4252.49	38.0797	33.4361	35.5953	29.6308	38.0811
2.1874	379.555	4252.49	38.1878	33.7167	35.7486	29.7635	38.1894
2.41972	379.555	4252.49	38.3026	33.9643	35.877	29.9021	38.3043
2.65204	379.555	4252.49	38.4103	34.1867	35.9894	30.0411	38.4119
2.88437	379.555	4252.49	38.513	34.4072	36.1315	30.1674	38.5148
3.11669	379.555	4252.49	38.6187	34.5939	36.2611	30.3098	38.6206
3.34901	379.555	4252.49	38.7126	34.7605	36.3891	30.4443	38.7147
3.58133	379.555	4252.49	38.7948	34.9395	36.5036	30.5695	38.797
3.81366	379.555	4252.49	38.8771	35.0975	36.6385	30.6977	38.8797
4.04598	379.555	4252.49	38.9435	35.2291	36.7519	30.8351	38.9464
4.2783	379.555	4252.49	38.9846	35.3826	36.8629	30.9649	38.988
4.51063	379.555	4252.49	39.0112	35.5245	37.0156	31.0923	39.0157
4.74295	379.555	4252.49	38.9959	35.654	37.0724	31.2254	39.0012
4.97527	379.555	4252.49	38.8939	35.7758	37.2364	31.3518	38.9037
5.2076	379.555	4252.49	38.7068	35.9012	37.3056	31.4786	38.7243
5.43992	379.555	4252.49	38.4449	36.0359	37.4552	31.6067	38.4888
5.67224	379.555	4252.49	38.0457	36.1543	37.5451	31.733	38.1691
5.90457	379.555	4252.49	37.3518	36.2801	37.7105	31.8472	37.8792
6.13689	379.555	4252.49	36.0089	36.4128	37.7936	31.9859	37.8181
6.36921	379.555	4252.49	33.5008	36.4898	37.9451	32.1003	37.9601
6.60154	379.555	4252.49	28.9997	36.641	38.0357	32.2163	38.0529
6.83386	379.555	4252.49	21.0955	36.7044	38.1791	32.3283	38.1934
7.06618	379.555	4252.49	7.38113	36.8621	38.2852	32.4448	38.3013
7.29851	379.555	4252.49	-16.2532	36.9839	38.4403	32.5556	38.4552
7.53083	379.555	4252.49	-56.8245	37.0976	38.4873	32.6695	38.5047
7.76315	379.555	4252.49	-126.313	37.1989	38.6572	32.7769	38.6721
7.99548	379.555	4252.49	-245.174	37.3236	38.766	32.8907	38.7814
8.2278	379.555	4252.49	0	37.3839	38.9143	32.9888	38.9269
8.46012	379.555	4252.49	0	37.5034	38.9909	33.101	39.0048
8.69245	379.555	4252.49	0	37.5744	39.0979	33.2148	39.1107
8.92477	379.555	4252.49	0	37.7117	39.2405	33.31	39.2531
9.15709	379.555	4252.49	0	37.7865	39.3293	33.4246	39.3416
9.38942	379.555	4252.49	0	37.8413	39.4941	33.5312	39.5037
9.62174	379.555	4252.49	0	37.9116	39.5372	33.6192	39.5474
9.85406	379.555	4252.49	0	37.9922	39.6922	33.7311	39.7008
10.0864	379.555	4252.49	0	37.9383	39.8007	33.8418	39.8066
10.3187	379.555	4252.49	0	38.0792	39.9551	33.9274	39.9609
10.551	379.555	4252.49	0	38.0038	39.9968	34.0408	40.0012
10.7834	379.555	4252.49	0	38.1362	40.096	34.1432	40.1007
11.0157	379.555	4252.49	0	38.0457	40.2173	34.2091	40.2202
11.248	379.555	4252.49	0	37.9599	40.2626	34.3473	40.2648
11.4803	379.555	4252.49	0	37.7708	40.3438	34.4292	40.345
11.7126	379.555	4252.49	0	37.6288	40.393	34.5077	40.3938
11.945	379.555	4252.49	0	37.9756	40.5047	34.617	40.506
12.1773	379.555	4252.49	0	37.1226	40.4594	34.6265	40.4596
12.4096	379.555	4252.49	0	36.9438	40.5481	34.8057	40.5482
12.6419	379.555	4252.49	0	37.2467	40.4668	34.7797	40.4671
12.8743	379.555	4252.49	0	37.3531	40.5868	34.8605	40.5871
13.1066	379.555	4252.49	0	36.1807	40.4634	34.9497	40.4634
13.3389	379.555	4252.49	0	36.4295	40.6553	34.8632	40.6553
13.5712	379.555	4252.49	0	36.3852	40.5586	34.962	40.5587
13.8036	379.555	4252.49	0	35.3687	39.9077	34.9093	39.9077
14.0359	379.555	4252.49	0	35.567	40.1014	34.7481	40.1014
14.2682	379.555	4252.49	0	35.396	39.932	34.6893	39.932
14.5005	379.555	4252.49	0	36.1011	40.4837	34.4012	40.4837
14.7328	379.555	4252.49	0	33.7855	38.4032	33.6824	38.4032
14.9652	379.555	4252.49	0	0	0	0	0
15.1975	379.555	4252.49	0	0	0	0	0
15.4298	379.555	4252.49	0	0	0	0	0
15.6621	379.555	4252.49	0	0	0	0	0
15.8945	379.555	4252.49	0	0	0	0	0
16.1268	379.555	4252.49	0	0	0	0	0
16.3591	379.555	4252.49	0	0	0	0	0
16.5914	379.555	4252.49	0	0	0	0	0
16.8238	379.555	4252.49	0	0	0	0	0
17.0561	379.555	4252.49	0	0	0	0	0
-5.94367	392.821	4350.23	34.1237	0	0	0	34.1237
-5.71134	392.821	4350.23	34.2391	0	0	22.2341	34.2391
-5.47902	392.821	4350.23	34.3606	0	0	22.8357	34.3606
-5.2467	392.821	4350.23	34.4748	0	0	23.3198	34.4748
-5.01437	392.821	4350.23	34.5887	0	0	23.7563	34.5887
-4.78205	392.821	4350.23	34.7082	0	0	24.1598	34.7082
-4.54973	392.821	4350.23	34.8212	0	0	24.5304	34.8212
-4.3174	392.821	4350.23	34.9338	0	0	24.8401	34.9338
-4.08508	392.821	4350.23	35.055	0	0	25.1309	35.055
-3.85276	392.821	4350.23	35.1718	0	0	25.4053	35.1718
-3.62043	392.821	4350.23	35.2861	0	24.2842	25.6512	35.2861
-3.38811	392.821	4350.23	35.4064	0	25.5121	25.8806	35.4064
-3.15579	392.821	4350.23	35.5214	0	26.4033	26.1012	35.5214
-2.92346	392.821	4350.23	35.6325	0	27.202	26.3145	35.6325
-2.69114	392.821	4350.23	35.752	0	27.9544	26.5043	35.752
-2.45882	392.821	4350.23	35.8696	0	28.6774	26.6933	35.8696
-2.22649	392.821	4350.23	35.9828	0	29.3784	26.8819	35.9828
-1.99417	392.821	4350.23	36.1026	0	30.0585	27.0484	36.1026
-1.76185	392.821	4350.23	36.2201	0	30.7139	27.2198	36.2201
-1.52952	392.821	4350.23	36.3309	22.1608	31.3339	27.3932	36.3309
-1.2972	392.821	4350.23	36.4483	25.0888	31.9002	27.5493	36.4483
-1.06488	392.821	4350.23	36.5664	25.9738	32.3923	27.7037	36.5664
-0.832554	392.821	4350.23	36.6785	26.7424	32.8092	27.8661	36.6786
-0.600231	392.821	4350.23	36.7969	27.4674	33.1792	28.0132	36.797
-0.367908	392.821	4350.23	36.9168	28.1702	33.5193	28.163	36.917
-0.135584	392.821	4350.23	37.0287	28.858	33.8257	28.3165	37.0289
0.0967389	392.821	4350.23	37.1444	29.5318	34.0927	28.458	37.1448
0.329062	392.821	4350.23	37.2628	30.188	34.3274	28.5998	37.2633
0.561385	392.821	4350.23	37.3738	30.817	34.5525	28.7478	37.3744
0.793709	392.821	4350.23	37.4888	31.4022	34.7534	28.8871	37.4896
1.02603	392.821	4350.23	37.6091	31.9214	34.9389	29.0289	37.61
1.25836	392.821	4350.23	37.7218	32.3627	35.1088	29.1735	37.7229
1.49068	392.821	4350.23	37.8354	32.7462	35.2811	29.3064	37.8366
1.723	392.821	4350.23	37.9528	33.097	35.4347	29.4454	37.9541
1.95532	392.821	4350.23	38.0616	33.4149	35.5739	29.5847	38.063
2.18765	392.821	4350.23	38.1701	33.6955	35.7273	29.7175	38.1717
2.41997	392.821	4350.23	38.2851	33.9431	35.8557	29.856	38.2867
2.65229	392.821	4350.23	38.3922	34.1654	35.9681	29.9951	38.3939
2.88462	392.821	4350.23	38.4953	34.3859	36.1102	30.1213	38.4971
3.11694	392.821	4350.23	38.601	34.5726	36.2398	30.2637	38.6029
3.34926	392.821	4350.23	38.6942	34.7392	36.3678	30.3983	38.6963
3.58159	392.821	4350.23	38.7765	34.9182	36.4823	30.5235	38.7788
3.81391	392.821	4350.23	38.859	35.0761	36.6171	30.6516	38.8616
4.04623	392.821	4350.23	38.9243	35.2077	36.7305	30.789	38.9271
4.27856	392.821	4350.23	38.9649	35.3612	36.8415	30.9188	38.9682
4.51088	392.821	4350.23	38.9907	35.5031	36.9942	31.0463	38.9952
4.7432	392.821	4350.23	38.9718	35.6326	37.0511	31.1793	38.9772
4.97553	392.821	4350.23	38.8649	35.7544	37.2151	31.3058	38.8748
5.20785	392.821	4350.23	38.6743	35.8799	37.2842	31.4325	38.6923
5.44017	392.821	4350.23	38.4073	36.0145	37.4339	31.5606	38.4527
5.6725	392.821	4350.23	37.9974	36.133	37.5237	31.6869	38.1276
5.90482	392.821	4350.23	37.2773	36.2587	37.6891	31.8011	37.8428
6.13714	392.821	4350.23	35.883	36.3915	37.7723	31.9398	37.7953
6.36947	392.821	4350.23	33.2864	36.4685	37.9238	32.0542	37.9387
6.60179	392.821	4350.23	28.6341	36.6197	38.0143	32.1702	38.0315
6.83411	392.821	4350.23	20.4718	36.683	38.1577	32.2822	38.172
7.06644	392.821	4350.23	6.3167	36.8407	38.2638	32.3987	38.2799
7.29876	392.821	4350.23	-18.0701	36.9626	38.4189	32.5095	38.4338
7.53108	392.821	4350.23	-59.9261	37.0762	38.4659	32.6234	38.4833
7.76341	392.821	4350.23	-131.608	37.1776	38.6359	32.7309	38.6507
7.99573	392.821	4350.23	-254.214	37.3023	38.7447	32.8447	38.7601
8.22805	392.821	4350.23	0	37.3625	38.8929	32.9427	38.9055
8.46038	392.821	4350.23	0	37.4821	38.9696	33.055	38.9835
8.6927	392.821	4350.23	0	37.5531	39.0765	33.1687	39.0893
8.92502	392.821	4350.23	0	37.6904	39.2191	33.2639	39.2318
9.15734	392.821	4350.23	0	37.7652	39.3079	33.3785	39.3202
9.38967	392.821	4350.23	0	37.82	39.4728	33.4852	39.4824
9.62199	392.821	4350.23	0	37.8903	39.5159	33.5732	39.526
9.85431	392.821	4350.23	0	37.971	39.6709	33.685	39.6795
10.0866	392.821	4350.23	0	37.9171	39.7793	33.7958	39.7853
10.319	392.821	4350.23	0	38.058	39.9338	33.8813	39.9395
10.5513	392.821	4350.23	0	37.9827	39.9755	33.9948	39.9798
10.7836	392.821	4350.23	0	38.115	40.0747	34.0972	40.0794
11.0159	392.821	4350.23	0	38.0245	40.1959	34.1631	40.1988
11.2483	392.821	4350.23	0	37.9384	40.2413	34.3014	40.2435
11.4806	392.821	4350.23	0	37.7498	40.3225	34.3834	40.3236
11.7129	392.821	4350.23	0	37.6078	40.3717	34.4621	40.3724
11.9452	392.821	4350.23	0	37.9545	40.4834	34.5715	40.4847
12.1775	392.821	4350.23	0	37.1016	40.4382	34.5812	40.4384
12.4099	392.821	4350.23	0	36.9227	40.5269	34.7605	40.527
12.6422	392.821	4350.23	0	37.2257	40.4456	34.7346	40.4459
12.8745	392.821	4350.23	0	37.3321	40.5657	34.8155	40.5659
13.1068	392.821	4350.23	0	36.1597	40.4423	34.905	40.4424
13.3392	392.821	4350.23	0	36.4086	40.6342	34.8185	40.6342
13.5715	392.821	4350.23	0	36.3644	40.5376	34.9178	40.5377
13.8038	392.821	4350.23	0	35.3484	39.8874	34.8655	39.8874
14.0361	392.821	4350.23	0	35.5472	40.0815	34.7045	40.0815
14.2685	392.821	4350.23	0	35.377	39.9131	34.6466	39.9131
14.5008	392.821	4350.23	0	36.083	40.4655	34.3593	40.4655
14.7331	392.821	4350.23	0	33.7703	38.3879	33.6421	38.388
14.9654	392.821	4350.23	0	0	0	0	0
15.1977	392.821	4350.23	0	0	0	0	0
15.4301	392.821	4350.23	0	0	0	0	0
15.6624	392.821	4350.23	0	0	0	0	0
15.8947	392.821	4350.23	0	0	0	0	0
16.127	392.821	4350.23	0	0	0	0	0
16.3594	392.821	4350.23	0	0	0	0	0
16.5917	392.821	4350.23	0	0	0	0	0
16.824	392.821	4350.23	0	0	0	0	0
17.0563	392.821	4350.23	0	0	0	0	0
-5.94342	406.551	4450.38	34.1058	0	0	0	34.1058
-5.7111	406.551	4450.38	34.2217	0	0	22.1881	34.2217
-5.47877	406.551	4450.38	34.3431	0	0	22.7898	34.3431
-5.24645	406.551	4450.38	34.4568	0	0	23.2739	34.4568
-5.01413	406.551	4450.38	34.5711	0	0	23.7103	34.5711
-4.7818	406.551	4450.38	34.6906	0	0	24.1139	34.6906
-4.54948	406.551	4450.38	34.8032	0	0	24.4844	34.8032
-4.31716	406.551	4450.38	34.9163	0	0	24.7941	34.9163
-4.08483	406.551	4450.38	35.0376	0	0	25.085	35.0376
-3.85251	406.551	4450.38	35.154	0	0	25.3593	35.154
-3.62019	406.551	4450.38	35.2685	0	24.2634	25.6052	35.2685
-3.38786	406.551	4450.38	35.389	0	25.4913	25.8347	35.389
-3.15554	406.551	4450.38	35.5034	0	26.3824	26.0553	35.5034
