log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
13.6713	1.89401	0.403672	0	35.4675	38.2558	37.6794
13.8935	1.89401	0.403672	0	35.6191	37.8855	37.5015
14.1158	1.89401	0.403672	0	35.8383	37.7337	37.2804
14.338	1.89401	0.403672	0	33.4835	37.2097	36.9559
14.5602	1.89401	0.403672	0	33.3896	37.1125	36.6336
14.7824	1.89401	0.403672	0	32.7839	36.5139	36.1281
15.0046	1.89401	0.403672	0	33.0565	36.472	35.4594
15.2269	1.89401	0.403672	0	29.4921	33.4819	33.9498
15.4491	1.89401	0.403672	0	0	0	0
15.6713	1.89401	0.403672	0	0	0	0
15.8935	1.89401	0.403672	0	0	0	0
16.1158	1.89401	0.403672	0	0	0	0
16.338	1.89401	0.403672	0	0	0	0
16.5602	1.89401	0.403672	0	0	0	0
-5.41566	2.05143	0.426624	38.7081	0	0	0
-5.19343	2.05143	0.426624	38.8221	0	0	28.7719
-4.97121	2.05143	0.426624	38.936	0	0	29.3576
-4.74899	2.05143	0.426624	39.0538	0	0	29.8248
-4.52677	2.05143	0.426624	39.1645	0	0	30.244
-4.30454	2.05143	0.426624	39.2723	0	0	30.6313
-4.08232	2.05143	0.426624	39.3871	0	0	30.9793
-3.8601	2.05143	0.426624	39.4991	0	0	31.2841
-3.63788	2.05143	0.426624	39.6062	0	0	31.5391
-3.41566	2.05143	0.426624	39.7189	0	0	31.7874
-3.19343	2.05143	0.426624	39.8306	0	0	32.0312
-2.97121	2.05143	0.426624	39.9338	0	27.4086	32.2317
-2.74899	2.05143	0.426624	40.0397	0	28.2936	32.4352
-2.52677	2.05143	0.426624	40.1479	0	29.0458	32.6397
-2.30454	2.05143	0.426624	40.2474	0	29.7451	32.8178
-2.08232	2.05143	0.426624	40.3466	0	30.4127	32.9953
-1.8601	2.05143	0.426624	40.4502	0	31.053	33.1709
-1.63788	2.05143	0.426624	40.5439	0	31.6623	33.3355
-1.41566	2.05143	0.426624	40.6305	0	32.2281	33.4971
-1.19343	2.05143	0.426624	40.7202	0	32.7325	33.6537
-0.971211	2.05143	0.426624	40.8006	26.5345	33.1626	33.8152
-0.748988	2.05143	0.426624	40.8687	27.9857	33.5323	33.9586
-0.526766	2.05143	0.426624	40.9406	28.809	33.8662	34.1017
-0.304544	2.05143	0.426624	41.01	29.5314	34.1682	34.2523
-0.0823217	2.05143	0.426624	41.0632	30.2113	34.4311	34.3883
0.139901	2.05143	0.426624	41.1142	30.8645	34.6575	34.5275
0.362123	2.05143	0.426624	41.1649	31.4927	34.8543	34.6695
0.584345	2.05143	0.426624	41.1958	32.0899	35.046	34.7873
0.806567	2.05143	0.426624	41.2188	32.6418	35.2271	34.9319
1.02879	2.05143	0.426624	41.2524	33.1297	35.3765	35.0652
1.25101	2.05143	0.426624	41.276	33.5444	35.543	35.1927
1.47323	2.05143	0.426624	41.2874	33.9043	35.698	35.3194
1.69546	2.05143	0.426624	41.3093	34.2319	35.8323	35.4431
1.91768	2.05143	0.426624	41.326	34.527	35.9625	35.5689
2.1399	2.05143	0.426624	41.3226	34.7822	36.1015	35.6916
2.36212	2.05143	0.426624	41.3261	34.9967	36.2353	35.8087
2.58434	2.05143	0.426624	41.3376	35.1954	36.3432	35.9358
2.80657	2.05143	0.426624	41.3326	35.3824	36.4565	36.0482
3.02879	2.05143	0.426624	41.3307	35.5606	36.6017	36.1649
3.25101	2.05143	0.426624	41.3443	35.7102	36.707	36.2943
3.47323	2.05143	0.426624	41.3416	35.8719	36.8295	36.3611
3.69546	2.05143	0.426624	41.3292	36.0292	36.9542	36.5095
3.91768	2.05143	0.426624	41.3317	36.1617	37.0621	36.6143
4.1399	2.05143	0.426624	41.3244	36.2831	37.1761	36.7244
4.36212	2.05143	0.426624	41.3025	36.43	37.2772	36.8269
4.58434	2.05143	0.426624	41.2977	36.5472	37.4198	36.9386
4.80657	2.05143	0.426624	41.2956	36.6581	37.4818	37.038
5.02879	2.05143	0.426624	41.274	36.7967	37.6387	37.1354
5.25101	2.05143	0.426624	41.2576	36.9237	37.7139	37.2345
5.47323	2.05143	0.426624	41.2446	37.024	37.8472	37.3324
5.69546	2.05143	0.426624	41.2047	37.1544	37.9519	37.429
5.91768	2.05143	0.426624	41.1604	37.2676	38.0867	37.5169
6.1399	2.05143	0.426624	41.1341	37.3721	38.1721	37.609
6.36212	2.05143	0.426624	41.0896	37.4899	38.286	37.6947
6.58434	2.05143	0.426624	41.0281	37.6088	38.3797	37.7914
6.80657	2.05143	0.426624	40.9784	37.7423	38.4935	37.867
7.02879	2.05143	0.426624	40.9062	37.8084	38.5714	37.9543
7.25101	2.05143	0.426624	40.7896	37.9667	38.6897	38.0362
7.47323	2.05143	0.426624	40.675	38.0239	38.7177	38.1159
7.69546	2.05143	0.426624	40.5598	38.1646	38.842	38.192
7.91768	2.05143	0.426624	40.3886	38.2345	38.8871	38.2641
8.1399	2.05143	0.426624	40.1906	38.3883	39.0127	38.3302
8.36212	2.05143	0.426624	40.0127	38.4239	38.9823	38.3939
8.58434	2.05143	0.426624	39.7609	38.588	39.1209	38.4661
8.80657	2.05143	0.426624	39.3568	38.6448	39.139	38.5282
9.02879	2.05143	0.426624	38.8477	38.7695	39.1997	38.5813
9.25101	2.05143	0.426624	38.2473	38.8275	39.1912	38.6279
9.47323	2.05143	0.426624	37.5207	38.9444	39.2132	38.6713
9.69546	2.05143	0.426624	36.4438	38.9512	39.2695	38.7172
9.91768	2.05143	0.426624	34.4963	38.976	39.2344	38.7416
10.1399	2.05143	0.426624	31.0508	39.0582	39.3488	38.7372
10.3621	2.05143	0.426624	25.1053	39.018	39.2274	38.7569
10.5843	2.05143	0.426624	14.9896	39.0647	39.3235	38.7672
10.8066	2.05143	0.426624	-2.08222	39.0308	39.2866	38.7532
11.0288	2.05143	0.426624	-30.7578	38.9457	39.3871	38.715
11.251	2.05143	0.426624	-78.7894	38.8534	39.2423	38.6698
11.4732	2.05143	0.426624	-159.109	38.6879	39.3011	38.6155
11.6955	2.05143	0.426624	0	38.6892	39.2964	38.5696
11.9177	2.05143	0.426624	0	38.3934	39.1516	38.5075
12.1399	2.05143	0.426624	0	38.0046	39.1917	38.3762
12.3621	2.05143	0.426624	0	37.8237	39.0923	38.3265
12.5843	2.05143	0.426624	0	37.4563	38.9861	38.2389
12.8066	2.05143	0.426624	0	37.5488	38.9173	38.1725
13.0288	2.05143	0.426624	0	37.247	38.8281	37.9767
13.251	2.05143	0.426624	0	35.9337	38.7299	37.8434
13.4732	2.05143	0.426624	0	35.9514	38.4058	37.6598
13.6955	2.05143	0.426624	0	35.5153	38.2802	37.4938
13.9177	2.05143	0.426624	0	35.6669	37.8979	37.3142
14.1399	2.05143	0.426624	0	35.8793	37.7714	37.0956
14.3621	2.05143	0.426624	0	33.533	37.2483	36.7737
14.5843	2.05143	0.426624	0	33.4394	37.1493	36.4494
14.8066	2.05143	0.426624	0	32.834	36.5501	35.945
15.0288	2.05143	0.426624	0	33.1069	36.4957	35.2711
15.251	2.05143	0.426624	0	29.543	33.5282	33.7695
15.4732	2.05143	0.426624	0	0	0	0
15.6955	2.05143	0.426624	0	0	0	0
15.9177	2.05143	0.426624	0	0	0	0
16.1399	2.05143	0.426624	0	0	0	0
16.3621	2.05143	0.426624	0	0	0	0
16.5843	2.05143	0.426624	0	0	0	0
-5.39215	2.22192	0.446302	38.6863	0	0	0
-5.16992	2.22192	0.446302	38.7994	0	0	28.6352
-4.9477	2.22192	0.446302	38.9141	0	0	29.2206
-4.72548	2.22192	0.446302	39.0313	0	0	29.6875
-4.50326	2.22192	0.446302	39.1405	0	0	30.1063
-4.28104	2.22192	0.446302	39.249	0	0	30.4931
-4.05881	2.22192	0.446302	39.3641	0	0	30.8399
-3.83659	2.22192	0.446302	39.4746	0	0	31.1433
-3.61437	2.22192	0.446302	39.5816	0	0	31.3964
-3.39215	2.22192	0.446302	39.6949	0	0	31.6428
-3.16992	2.22192	0.446302	39.8047	0	0	31.885
-2.9477	2.22192	0.446302	39.9067	0	27.532	32.0843
-2.72548	2.22192	0.446302	40.013	0	28.4155	32.2865
-2.50326	2.22192	0.446302	40.1195	0	29.1662	32.4898
-2.28104	2.22192	0.446302	40.2169	0	29.8639	32.667
-2.05881	2.22192	0.446302	40.316	0	30.5297	32.8437
-1.83659	2.22192	0.446302	40.4178	0	31.1674	33.0184
-1.61437	2.22192	0.446302	40.5082	0	31.7729	33.1823
-1.39215	2.22192	0.446302	40.5934	0	32.333	33.3433
-1.16992	2.22192	0.446302	40.6812	0	32.8295	33.4992
-0.947703	2.22192	0.446302	40.7573	26.6541	33.2514	33.6601
-0.725481	2.22192	0.446302	40.8229	28.1049	33.6158	33.8029
-0.503258	2.22192	0.446302	40.8939	28.9277	33.9456	33.9454
-0.281036	2.22192	0.446302	40.9591	29.6494	34.2426	34.0953
-0.0588138	2.22192	0.446302	41.0089	30.3283	34.4994	34.2307
0.163408	2.22192	0.446302	41.0589	30.98	34.7198	34.3693
0.385631	2.22192	0.446302	41.106	31.6058	34.9124	34.5106
0.607853	2.22192	0.446302	41.1323	32.1991	35.102	34.6278
0.830075	2.22192	0.446302	41.1551	32.745	35.2792	34.7718
1.0523	2.22192	0.446302	41.1879	33.2247	35.4258	34.9044
1.27452	2.22192	0.446302	41.2076	33.6317	35.5921	35.0312
1.49674	2.22192	0.446302	41.2185	33.9869	35.7452	35.1572
1.71896	2.22192	0.446302	41.2411	34.3104	35.8768	35.2802
1.94119	2.22192	0.446302	41.2539	34.6002	36.0073	35.4053
2.16341	2.22192	0.446302	41.2488	34.8493	36.146	35.5274
2.38563	2.22192	0.446302	41.2547	35.0578	36.2773	35.6438
2.60785	2.22192	0.446302	41.2641	35.2532	36.3849	35.7701
2.83008	2.22192	0.446302	41.2571	35.4378	36.5001	35.8819
3.0523	2.22192	0.446302	41.2582	35.6119	36.644	35.9976
3.27452	2.22192	0.446302	41.2711	35.7589	36.747	36.1263
3.49674	2.22192	0.446302	41.2649	35.921	36.8715	36.1922
3.71896	2.22192	0.446302	41.2541	36.0759	36.9964	36.3398
3.94119	2.22192	0.446302	41.2574	36.2058	37.1005	36.4434
4.16341	2.22192	0.446302	41.2465	36.3291	37.2182	36.5529
4.38563	2.22192	0.446302	41.2253	36.4743	37.3172	36.6545
4.60785	2.22192	0.446302	41.2236	36.5888	37.4583	36.765
4.83008	2.22192	0.446302	41.2185	36.6998	37.5225	36.8633
5.0523	2.22192	0.446302	41.1955	36.8402	37.6794	36.9597
5.27452	2.22192	0.446302	41.1815	36.9652	37.7523	37.0576
5.49674	2.22192	0.446302	41.1654	37.0642	37.8851	37.1545
5.71896	2.22192	0.446302	41.122	37.1983	37.9912	37.2499
5.94119	2.22192	0.446302	41.0807	37.3084	38.1231	37.3367
6.16341	2.22192	0.446302	41.0543	37.4106	38.2064	37.4273
6.38563	2.22192	0.446302	41.0053	37.5341	38.3217	37.5119
6.60785	2.22192	0.446302	40.9446	37.6486	38.4107	37.6073
6.83008	2.22192	0.446302	40.8951	37.7813	38.5224	37.6815
7.0523	2.22192	0.446302	40.8155	37.8482	38.5976	37.7672
7.27452	2.22192	0.446302	40.6952	38.0066	38.7181	37.8479
7.49674	2.22192	0.446302	40.5839	38.0602	38.7401	37.9258
7.71896	2.22192	0.446302	40.4623	38.2023	38.8651	38.0003
7.94119	2.22192	0.446302	40.2823	38.2728	38.9077	38.0708
8.16341	2.22192	0.446302	40.0877	38.4242	39.0276	38.1352
8.38563	2.22192	0.446302	39.9063	38.4608	38.9999	38.1971
8.60785	2.22192	0.446302	39.6337	38.6253	39.133	38.2677
8.83008	2.22192	0.446302	39.2063	38.6766	39.1477	38.3282
9.0523	2.22192	0.446302	38.6879	38.7996	39.1989	38.3794
9.27452	2.22192	0.446302	38.0667	38.8602	39.2022	38.4243
9.49674	2.22192	0.446302	37.3136	38.9727	39.2137	38.4658
9.71896	2.22192	0.446302	36.1357	38.976	39.2713	38.51
9.94119	2.22192	0.446302	34.0022	38.9994	39.2332	38.5328
10.1634	2.22192	0.446302	30.2456	39.0787	39.3551	38.5269
10.3856	2.22192	0.446302	23.7814	39.0384	39.2254	38.5446
10.6079	2.22192	0.446302	12.8004	39.0836	39.3243	38.5537
10.8301	2.22192	0.446302	-5.71497	39.0385	39.2868	38.5393
11.0523	2.22192	0.446302	-36.7984	38.962	39.3879	38.5011
11.2745	2.22192	0.446302	-88.8466	38.858	39.2387	38.4552
11.4967	2.22192	0.446302	-175.866	38.7045	39.3022	38.4009
11.719	2.22192	0.446302	0	38.6986	39.2852	38.3558
11.9412	2.22192	0.446302	0	38.4085	39.1566	38.2947
12.1634	2.22192	0.446302	0	38.0032	39.1838	38.1653
12.3856	2.22192	0.446302	0	37.8563	39.0799	38.1153
12.6079	2.22192	0.446302	0	37.4898	38.995	38.0295
12.8301	2.22192	0.446302	0	37.5808	38.913	37.9642
13.0523	2.22192	0.446302	0	37.2769	38.821	37.7689
13.2745	2.22192	0.446302	0	35.972	38.741	37.6394
13.4967	2.22192	0.446302	0	35.9898	38.4057	37.4548
13.719	2.22192	0.446302	0	35.554	38.2981	37.2916
13.9412	2.22192	0.446302	0	35.7056	37.9075	37.1102
14.1634	2.22192	0.446302	0	35.9113	37.7995	36.894
14.3856	2.22192	0.446302	0	33.5735	37.2772	36.5746
14.6079	2.22192	0.446302	0	33.4803	37.1762	36.2482
14.8301	2.22192	0.446302	0	32.8753	36.5763	35.7448
15.0523	2.22192	0.446302	0	33.1482	36.5091	35.0661
15.2745	2.22192	0.446302	0	29.5848	33.5651	33.5722
15.4967	2.22192	0.446302	0	0	0	0
15.719	2.22192	0.446302	0	0	0	0
15.9412	2.22192	0.446302	0	0	0	0
16.1634	2.22192	0.446302	0	0	0	0
16.3856	2.22192	0.446302	0	0	0	0
16.6079	2.22192	0.446302	0	0	0	0
-5.3712	2.40659	0.46735	38.6579	0	0	0
-5.14897	2.40659	0.46735	38.7703	0	0	28.492
-4.92675	2.40659	0.46735	38.8858	0	0	29.0772
-4.70453	2.40659	0.46735	39.0021	0	0	29.5439
-4.48231	2.40659	0.46735	39.1101	0	0	29.9624
-4.26008	2.40659	0.46735	39.2194	0	0	30.3486
-4.03786	2.40659	0.46735	39.3345	0	0	30.6945
-3.81564	2.40659	0.46735	39.4435	0	0	30.9968
-3.59342	2.40659	0.46735	39.5509	0	0	31.2483
-3.3712	2.40659	0.46735	39.6643	0	0	31.4933
-3.14897	2.40659	0.46735	39.772	0	0	31.7342
-2.92675	2.40659	0.46735	39.8734	0	27.6369	31.9324
-2.70453	2.40659	0.46735	39.9799	0	28.519	32.1336
-2.48231	2.40659	0.46735	40.0843	0	29.2684	32.3359
-2.26008	2.40659	0.46735	40.1801	0	29.9647	32.5124
-2.03786	2.40659	0.46735	40.2792	0	30.6288	32.6884
-1.81564	2.40659	0.46735	40.3787	0	31.2642	32.8624
-1.59342	2.40659	0.46735	40.466	0	31.8662	33.0256
-1.3712	2.40659	0.46735	40.5502	0	32.4209	33.1861
-1.14897	2.40659	0.46735	40.6357	0	32.9102	33.3413
-0.926751	2.40659	0.46735	40.7075	26.7557	33.3251	33.5017
-0.704529	2.40659	0.46735	40.7714	28.2061	33.685	33.644
-0.482307	2.40659	0.46735	40.8412	29.0284	34.0112	33.7858
-0.260085	2.40659	0.46735	40.9022	29.7495	34.3037	33.9352
-0.0378625	2.40659	0.46735	40.949	30.4276	34.5551	34.0701
0.18436	2.40659	0.46735	40.9983	31.0779	34.7705	34.2081
0.406582	2.40659	0.46735	41.0412	31.7015	34.9599	34.3487
0.628804	2.40659	0.46735	41.0636	32.2911	35.1479	34.4653
0.851026	2.40659	0.46735	41.0869	32.8314	35.3216	34.6088
1.07325	2.40659	0.46735	41.1183	33.3038	35.466	34.7407
1.29547	2.40659	0.46735	41.1342	33.7042	35.6324	34.8669
1.51769	2.40659	0.46735	41.1455	34.0553	35.7836	34.9924
1.73992	2.40659	0.46735	41.1682	34.3751	35.913	35.1147
1.96214	2.40659	0.46735	41.1769	34.6603	36.0439	35.2391
2.18436	2.40659	0.46735	41.1711	34.904	36.182	35.3607
2.40658	2.40659	0.46735	41.1792	35.1075	36.3112	35.4763
2.6288	2.40659	0.46735	41.186	35.3004	36.4191	35.6021
2.85103	2.40659	0.46735	41.1777	35.483	36.5355	35.7131
3.07325	2.40659	0.46735	41.182	35.6535	36.6782	35.828
3.29547	2.40659	0.46735	41.1932	35.7987	36.7797	35.956
3.51769	2.40659	0.46735	41.184	35.9612	36.9057	36.0212
3.73992	2.40659	0.46735	41.1754	36.1138	37.0305	36.168
3.96214	2.40659	0.46735	41.1786	36.2417	37.1315	36.2704
4.18436	2.40659	0.46735	41.1643	36.3669	37.2526	36.3793
4.40658	2.40659	0.46735	41.1448	36.5103	37.3494	36.48
4.6288	2.40659	0.46735	41.1453	36.6227	37.4891	36.5894
4.85103	2.40659	0.46735	41.1367	36.734	37.5558	36.6867
5.07325	2.40659	0.46735	41.1133	36.8754	37.7122	36.7822
5.29547	2.40659	0.46735	41.1013	36.9987	37.7832	36.8788
5.51769	2.40659	0.46735	41.0814	37.0971	37.9158	36.9747
5.73992	2.40659	0.46735	41.0353	37.2339	38.0226	37.0691
5.96214	2.40659	0.46735	40.9976	37.3413	38.1515	37.1548
6.18436	2.40659	0.46735	40.9697	37.4418	38.2331	37.2439
6.40658	2.40659	0.46735	40.9167	37.5702	38.3497	37.3275
6.6288	2.40659	0.46735	40.8577	37.6804	38.4342	37.4216
6.85103	2.40659	0.46735	40.807	37.8127	38.5443	37.4943
7.07325	2.40659	0.46735	40.7196	37.8804	38.6173	37.5786
7.29547	2.40659	0.46735	40.5973	38.0386	38.739	37.6581
7.51769	2.40659	0.46735	40.4887	38.0891	38.7562	37.7344
7.73992	2.40659	0.46735	40.3593	38.2328	38.8815	37.8073
7.96214	2.40659	0.46735	40.1717	38.303	38.9215	37.8764
8.18436	2.40659	0.46735	39.9815	38.4522	39.0357	37.9391
8.40658	2.40659	0.46735	39.7935	38.4901	39.0113	37.9992
8.6288	2.40659	0.46735	39.4984	38.6544	39.1392	38.0684
8.85103	2.40659	0.46735	39.0499	38.7008	39.1505	38.1273
9.07325	2.40659	0.46735	38.5213	38.8228	39.1939	38.1768
9.29547	2.40659	0.46735	37.8798	38.8851	39.2074	38.2201
9.51769	2.40659	0.46735	37.0923	38.9936	39.2102	38.2599
9.73992	2.40659	0.46735	35.8007	38.9941	39.2684	38.3023
9.96214	2.40659	0.46735	33.4653	39.0156	39.2292	38.3238
10.1844	2.40659	0.46735	29.3719	39.0918	39.3552	38.3165
10.4066	2.40659	0.46735	22.3458	39.0522	39.2197	38.3324
10.6288	2.40659	0.46735	10.4275	39.0955	39.3198	38.3404
10.851	2.40659	0.46735	-9.65124	39.0404	39.2819	38.3257
11.0732	2.40659	0.46735	-43.3426	38.9719	39.3823	38.2876
11.2955	2.40659	0.46735	-99.7412	38.8572	39.2311	38.2411
11.5177	2.40659	0.46735	-194.018	38.715	39.2973	38.1867
11.7399	2.40659	0.46735	0	38.7023	39.269	38.1422
11.9621	2.40659	0.46735	0	38.4176	39.1568	38.0823
12.1844	2.40659	0.46735	0	38.0003	39.1711	37.9547
12.4066	2.40659	0.46735	0	37.8803	39.0645	37.9044
12.6288	2.40659	0.46735	0	37.5148	38.9986	37.8203
12.851	2.40659	0.46735	0	37.6043	38.9048	37.7561
13.0732	2.40659	0.46735	0	37.2986	38.8122	37.5614
13.2955	2.40659	0.46735	0	36.0014	38.7476	37.4354
13.5177	2.40659	0.46735	0	36.0194	38.4045	37.2497
13.7399	2.40659	0.46735	0	35.584	38.3105	37.0893
13.9621	2.40659	0.46735	0	35.7356	37.9152	36.9062
14.1844	2.40659	0.46735	0	35.9351	37.8191	36.6921
14.4066	2.40659	0.46735	0	33.6052	37.2976	36.3751
14.6288	2.40659	0.46735	0	33.5123	37.1946	36.0468
14.851	2.40659	0.46735	0	32.9075	36.5941	35.5444
15.0732	2.40659	0.46735	0	33.1804	36.5148	34.8611
15.2955	2.40659	0.46735	0	29.6174	33.593	33.3745
15.5177	2.40659	0.46735	0	0	0	0
15.7399	2.40659	0.46735	0	0	0	0
15.9621	2.40659	0.46735	0	0	0	0
16.1844	2.40659	0.46735	0	0	0	0
16.4066	2.40659	0.46735	0	0	0	0
16.6288	2.40659	0.46735	0	0	0	0
-5.35153	2.6066	0.488036	38.6229	0	0	0
-5.12931	2.6066	0.488036	38.735	0	0	28.3387
-4.90708	2.6066	0.488036	38.8512	0	0	28.9237
-4.68486	2.6066	0.488036	38.9663	0	0	29.3903
-4.46264	2.6066	0.488036	39.0733	0	0	29.8085
-4.24042	2.6066	0.488036	39.1837	0	0	30.1943
-4.0182	2.6066	0.488036	39.2983	0	0	30.5394
-3.79597	2.6066	0.488036	39.406	0	0	30.8408
-3.57375	2.6066	0.488036	39.5139	0	0	31.091
-3.35153	2.6066	0.488036	39.627	0	0	31.3348
-3.12931	2.6066	0.488036	39.7327	0	0	31.5745
-2.90708	2.6066	0.488036	39.8337	0	27.7287	31.7719
-2.68486	2.6066	0.488036	39.9403	0	28.6096	31.9721
-2.46264	2.6066	0.488036	40.0424	0	29.3578	32.1736
-2.24042	2.6066	0.488036	40.1368	0	30.0528	32.3494
-2.0182	2.6066	0.488036	40.2359	0	30.7153	32.5248
-1.79597	2.6066	0.488036	40.3328	0	31.3485	32.6981
-1.57375	2.6066	0.488036	40.4172	0	31.9471	32.8608
-1.35153	2.6066	0.488036	40.5006	0	32.4966	33.0208
-1.12931	2.6066	0.488036	40.5835	0	32.9791	33.1754
-0.907085	2.6066	0.488036	40.6513	26.8446	33.3875	33.3353
-0.684862	2.6066	0.488036	40.7139	28.2947	33.7434	33.4771
-0.46264	2.6066	0.488036	40.7823	29.1166	34.0663	33.6184
-0.240418	2.6066	0.488036	40.8389	29.8371	34.3545	33.7672
-0.0181957	2.6066	0.488036	40.8835	30.5143	34.601	33.9016
0.204026	2.6066	0.488036	40.9318	31.1633	34.8118	34.039
0.426249	2.6066	0.488036	40.9703	31.7846	34.9986	34.1791
0.648471	2.6066	0.488036	40.9896	32.3707	35.1851	34.2951
0.870693	2.6066	0.488036	41.0137	32.9055	35.3557	34.438
1.09292	2.6066	0.488036	41.043	33.371	35.4985	34.5693
1.31514	2.6066	0.488036	41.0557	33.7655	35.665	34.695
1.53736	2.6066	0.488036	41.068	34.113	35.8142	34.8199
1.75958	2.6066	0.488036	41.0901	34.4293	35.9418	34.9416
1.9818	2.6066	0.488036	41.0947	34.7102	36.0734	35.0654
2.20403	2.6066	0.488036	41.0892	34.9489	36.2106	35.1864
2.42625	2.6066	0.488036	41.0991	35.148	36.338	35.3013
2.64847	2.6066	0.488036	41.1028	35.339	36.4465	35.4265
2.87069	2.6066	0.488036	41.0942	35.5198	36.5635	35.5369
3.09292	2.6066	0.488036	41.1015	35.687	36.7052	35.651
3.31514	2.6066	0.488036	41.1102	35.8309	36.8056	35.7783
3.53736	2.6066	0.488036	41.0987	35.9936	36.9329	35.8428
3.75958	2.6066	0.488036	41.0927	36.144	37.0574	35.9888
3.9818	2.6066	0.488036	41.0947	36.2704	37.1556	36.0901
4.20403	2.6066	0.488036	41.0774	36.3973	37.2799	36.1984
4.42625	2.6066	0.488036	41.0605	36.5388	37.3744	36.2983
4.64847	2.6066	0.488036	41.0622	36.6494	37.5129	36.4066
4.87069	2.6066	0.488036	41.0501	36.7614	37.5823	36.5029
5.09292	2.6066	0.488036	41.0271	36.9033	37.7377	36.5975
5.31514	2.6066	0.488036	41.0166	37.0251	37.8072	36.693
5.53736	2.6066	0.488036	40.9921	37.1233	37.9398	36.788
5.75958	2.6066	0.488036	40.9445	37.2621	38.0468	36.8813
5.9818	2.6066	0.488036	40.9105	37.3671	38.1727	36.9658
6.20403	2.6066	0.488036	40.88	37.4663	38.253	37.0535
6.42625	2.6066	0.488036	40.8234	37.5989	38.3707	37.1361
6.64847	2.6066	0.488036	40.7667	37.7051	38.4507	37.229
6.87069	2.6066	0.488036	40.7134	37.837	38.5596	37.3004
7.09292	2.6066	0.488036	40.6182	37.9056	38.6306	37.3833
7.31514	2.6066	0.488036	40.4955	38.0633	38.753	37.4615
7.53736	2.6066	0.488036	40.3884	38.1113	38.7661	37.5363
7.75958	2.6066	0.488036	40.2502	38.2566	38.8914	37.6076
7.9818	2.6066	0.488036	40.0566	38.3259	38.9289	37.6754
8.20403	2.6066	0.488036	39.8713	38.4731	39.0371	37.7365
8.42625	2.6066	0.488036	39.6735	38.5126	39.0168	37.7949
8.64847	2.6066	0.488036	39.3545	38.6763	39.1396	37.8628
8.87069	2.6066	0.488036	38.8878	38.718	39.1474	37.9201
9.09292	2.6066	0.488036	38.347	38.8395	39.1843	37.9679
9.31514	2.6066	0.488036	37.6862	38.9029	39.2069	38.0098
9.53736	2.6066	0.488036	36.8544	39.0074	39.2022	38.0479
9.75958	2.6066	0.488036	35.4361	39.0057	39.2605	38.0887
9.9818	2.6066	0.488036	32.8821	39.0248	39.2215	38.1089
10.204	2.6066	0.488036	28.4239	39.098	39.3494	38.1004
10.4262	2.6066	0.488036	20.7892	39.0599	39.2098	38.1147
10.6485	2.6066	0.488036	7.85582	39.101	39.3099	38.1216
10.8707	2.6066	0.488036	-13.9164	39.0368	39.2717	38.1066
11.0929	2.6066	0.488036	-50.4325	38.9759	39.3704	38.0687
11.3151	2.6066	0.488036	-111.543	38.851	39.2189	38.0217
11.5374	2.6066	0.488036	-213.68	38.7198	39.2866	37.9671
11.7596	2.6066	0.488036	0	38.7004	39.2476	37.9233
11.9818	2.6066	0.488036	0	38.4214	39.1522	37.8645
12.204	2.6066	0.488036	0	37.9951	39.1535	37.7389
12.4262	2.6066	0.488036	0	37.8975	39.0456	37.6881
12.6485	2.6066	0.488036	0	37.5328	38.9973	37.6059
12.8707	2.6066	0.488036	0	37.621	38.8923	37.5428
13.0929	2.6066	0.488036	0	37.3135	38.8011	37.3483
13.3151	2.6066	0.488036	0	36.024	38.7495	37.2258
13.5374	2.6066	0.488036	0	36.0422	38.4013	37.0391
13.7596	2.6066	0.488036	0	35.6072	38.3179	36.8813
13.9818	2.6066	0.488036	0	35.7588	37.9199	36.6966
14.204	2.6066	0.488036	0	35.9524	37.8318	36.4845
14.4262	2.6066	0.488036	0	33.63	37.3109	36.1698
14.6485	2.6066	0.488036	0	33.5374	37.2059	35.8395
14.8707	2.6066	0.488036	0	32.9328	36.6049	35.3381
15.0929	2.6066	0.488036	0	33.2057	36.5136	34.6503
15.3151	2.6066	0.488036	0	29.643	33.6139	33.171
15.5374	2.6066	0.488036	0	0	0	0
15.7596	2.6066	0.488036	0	0	0	0
15.9818	2.6066	0.488036	0	0	0	0
16.204	2.6066	0.488036	0	0	0	0
16.4262	2.6066	0.488036	0	0	0	0
16.6485	2.6066	0.488036	0	0	0	0
-5.33301	2.82324	0.508654	38.5825	0	0	0
-5.11079	2.82324	0.508654	38.6945	0	0	28.1775
-4.88857	2.82324	0.508654	38.8113	0	0	28.7625
-4.66634	2.82324	0.508654	38.9249	0	0	29.2289
-4.44412	2.82324	0.508654	39.0314	0	0	29.6468
-4.2219	2.82324	0.508654	39.1429	0	0	30.0323
-3.99968	2.82324	0.508654	39.2566	0	0	30.3768
-3.77745	2.82324	0.508654	39.3632	0	0	30.6774
-3.55523	2.82324	0.508654	39.4719	0	0	30.9265
-3.33301	2.82324	0.508654	39.5843	0	0	31.1691
-3.11079	2.82324	0.508654	39.6879	0	0	31.4079
-2.88857	2.82324	0.508654	39.7889	0	27.8095	31.6045
-2.66634	2.82324	0.508654	39.8952	0	28.6893	31.8039
-2.44412	2.82324	0.508654	39.9948	0	29.4364	32.0046
-2.2219	2.82324	0.508654	40.0883	0	30.1302	32.1799
